n,N,N_label,standard_paper_grid,seed,scaled_budget,Delta_N_u_total,Delta_N_u_mean_term,Delta_N_u_cov_term,self_consistency_kl_u
1000,1000,N=n,1,19,0.0082644628099173,8.553432576433664,1.9983870450033243,6.5550455314303395,0.0463560453658322
1000,1000,N=n,1,20,0.0082644628099173,9.292282708263564,2.1854316950409576,7.106851013222606,-0.0594443979952945
1000,1000,N=n,1,21,0.0082644628099173,9.031298612810684,2.72745691905724,6.3038416937534425,0.0146957519177325
1000,1000,N=n,1,22,0.0082644628099173,8.697415368965817,1.0089297086369555,7.688485660328861,0.02845168537393
1000,1000,N=n,1,23,0.0082644628099173,9.34579607248347,1.286850287521632,8.058945784961837,0.0978522832730952
1000,1000,N=n,1,24,0.0082644628099173,8.688739127056737,1.6063449656292268,7.082394161427509,-0.0387774110783963
1000,1000,N=n,1,25,0.0082644628099173,8.298588026344667,0.8704172185912776,7.428170807753389,0.0589300700513742
1000,1000,N=n,1,26,0.0082644628099173,8.57054221457772,1.369951839529394,7.200590375048328,-0.0334052523512882
1000,1000,N=n,1,27,0.0082644628099173,8.544580935713194,0.997171624932917,7.547409310780276,0.0064624643461627
1000,1000,N=n,1,28,0.0082644628099173,8.681802316394467,1.6011650347056507,7.080637281688816,0.0511303938572413
1000,1000,N=n,1,29,0.0082644628099173,8.713543809321697,1.402670514726459,7.310873294595239,0.0674311050068777
1000,1000,N=n,1,30,0.0082644628099173,10.097181982502258,2.4696284073000885,7.627553575202169,-0.0234561192341438
1000,1000,N=n,1,31,0.0082644628099173,8.503393122832144,1.19182233579973,7.311570787032413,0.02018855235206
1000,1000,N=n,1,32,0.0082644628099173,10.717895263858562,4.048325075491324,6.669570188367238,-0.0028763920753326
1000,1000,N=n,1,33,0.0082644628099173,8.502991534278404,1.4202537601654337,7.082737774112971,0.0632956493720729
1000,1000,N=n,1,34,0.0082644628099173,8.74431337242793,1.6003867102930531,7.143926662134877,0.01678979991216
1000,1000,N=n,1,35,0.0082644628099173,9.07617546591235,1.9626654530035472,7.113510012908803,0.0545296928849231
1000,1000,N=n,1,36,0.0082644628099173,9.479284145127348,2.0043649920040716,7.474919153123277,0.0659717252119748
1000,1000,N=n,1,37,0.0082644628099173,9.118357904685102,1.9843597169895129,7.13399818769559,0.0411479484275514
1000,1000,N=n,1,38,0.0082644628099173,8.417354702688026,1.9545023798169647,6.462852322871061,-0.0972887937835414
1000,1000,N=n,1,39,0.0082644628099173,8.695615724219476,1.3328807468408392,7.362734977378637,-0.0709562802689182
1000,1000,N=n,1,40,0.0082644628099173,8.805932815936359,2.11302954188107,6.69290327405529,0.0129744866143522
1000,1000,N=n,1,41,0.0082644628099173,8.913484412880123,1.1089048274133062,7.804579585466818,-0.0758378145381975
1000,1000,N=n,1,42,0.0082644628099173,8.580650403158936,1.7796497898502228,6.801000613308712,0.0592748312282755
1000,1000,N=n,1,43,0.0082644628099173,9.100670505516764,1.3914335375283695,7.709236967988394,0.0205510979245769
1000,1000,N=n,1,44,0.0082644628099173,9.165240280815594,2.287720959747838,6.877519321067756,0.0211290203704004
1000,1000,N=n,1,45,0.0082644628099173,8.733940575508447,0.9568349433917722,7.777105632116674,-0.0138648338081962
1000,1000,N=n,1,46,0.0082644628099173,8.702751721743192,1.156806334886779,7.545945386856414,-0.0484251735606494
1000,1000,N=n,1,47,0.0082644628099173,8.966917681169884,1.7634305010861848,7.203487180083698,0.0196638106441853
1000,1000,N=n,1,48,0.0082644628099173,8.971913543696918,1.4751533104177452,7.496760233279172,0.0419217173509506
1000,1000,N=n,1,49,0.0082644628099173,9.203396197739025,1.7481965830474877,7.455199614691535,-0.0094526562648586
1000,1000,N=n,1,50,0.0082644628099173,9.040785674309676,1.4283195205590324,7.612466153750644,-0.0071522337029797
1000,1000,N=n,1,51,0.0082644628099173,9.382715569654696,1.2042927720101195,8.178422797644576,0.006423565354179
1000,1000,N=n,1,52,0.0082644628099173,14.307030340164712,2.661712037848867,11.645318302315845,0.0529398570817263
1000,1000,N=n,1,53,0.0082644628099173,9.807169357202644,1.0488338134714108,8.758335543731231,0.0591452656743348
1000,1000,N=n,1,54,0.0082644628099173,8.538668418214964,1.4744714179690677,7.064197000245898,0.051609620561707
1000,1000,N=n,1,55,0.0082644628099173,9.959529589216425,2.7870989468868625,7.172430642329562,0.0034524070127407
1000,1000,N=n,1,56,0.0082644628099173,8.106064226177569,1.420924553566773,6.685139672610797,-0.0357491291882277
1000,1000,N=n,1,57,0.0082644628099173,8.688009416830404,1.3874119041092032,7.3005975127212,-0.0954001868194907
1000,1000,N=n,1,58,0.0082644628099173,8.781541716302769,2.158563240950624,6.622978475352145,-0.0238481974827398
1000,1000,N=n,1,59,0.0082644628099173,8.446086499948306,0.9104448048641192,7.535641695084187,-0.0190897242486056
1000,1000,N=n,1,60,0.0082644628099173,9.080627416916158,1.578130670716656,7.502496746199502,-0.0282543896345551
1000,1000,N=n,1,61,0.0082644628099173,8.075060438460838,1.2160128412523032,6.859047597208535,-0.0768673045520578
1000,1000,N=n,1,62,0.0082644628099173,8.581243942259091,1.4565362918822022,7.124707650376889,0.0521976239120186
1000,1000,N=n,1,63,0.0082644628099173,8.26299615969078,1.0230682374128992,7.239927922277882,0.0008063310313414
1000,1000,N=n,1,64,0.0082644628099173,8.566999008210075,1.357780962457109,7.209218045752967,-0.0799092398255394
1000,1000,N=n,1,65,0.0082644628099173,8.381491001699038,1.487004385692439,6.894486616006599,0.0012937706236821
1000,1000,N=n,1,66,0.0082644628099173,8.984556946838275,0.9857217443503732,7.998835202487901,-0.0499377681414201
1000,1000,N=n,1,67,0.0082644628099173,9.256289087853972,2.220302362640229,7.035986725213743,-0.058302523785936
1000,1000,N=n,1,68,0.0082644628099173,9.516666261125437,2.530271438485489,6.986394822639947,-0.0858762641605743
1000,1000,N=n,1,69,0.0082644628099173,8.965583645879699,2.0087872669476146,6.956796378932085,-0.1326054998782444
1000,1000,N=n,1,70,0.0082644628099173,11.540990540485474,1.8429874287099757,9.6980031117755,0.0369619901373184
1000,1000,N=n,1,71,0.0082644628099173,9.784748149480007,2.853209422219241,6.931538727260767,-0.114639779366223
1000,1000,N=n,1,72,0.0082644628099173,8.79225274791236,1.9083153052343893,6.88393744267797,-0.0100024174781633
1000,1000,N=n,1,73,0.0082644628099173,8.597623844957798,0.9215477977766082,7.676076047181191,-0.0263923537542604
1000,1000,N=n,1,74,0.0082644628099173,8.499296830702175,1.0329788123339858,7.466318018368189,-0.0085516343416097
1000,1000,N=n,1,75,0.0082644628099173,8.650556968064253,1.329991429005077,7.320565539059176,0.0596669955414234
1000,1000,N=n,1,76,0.0082644628099173,8.560422882483083,1.7046809114420736,6.8557419710410095,0.0820774458108314
1000,1000,N=n,1,77,0.0082644628099173,8.643752521416516,1.6696312105063065,6.97412131091021,0.0258810607875506
1000,1000,N=n,1,78,0.0082644628099173,8.843731420385263,1.3960940631439889,7.447637357241273,-0.02532397133533
1000,1000,N=n,1,79,0.0082644628099173,8.694026580718795,1.7221147794365566,6.971911801282239,-0.0291734131217434
1000,1000,N=n,1,80,0.0082644628099173,8.75974671430081,1.6955561383243172,7.064190575976492,-0.0243247076671228
1000,1000,N=n,1,81,0.0082644628099173,7.948227001362293,1.3500188819625816,6.598208119399712,-0.06008482928828
1000,1000,N=n,1,82,0.0082644628099173,8.333542585142341,0.7118596973772418,7.6216828877650995,-0.0510675621446367
1000,1000,N=n,1,83,0.0082644628099173,8.795873530589157,0.7980758988020944,7.997797631787062,0.0259396499256627
1000,1000,N=n,1,84,0.0082644628099173,8.931002697123468,1.374138810122284,7.556863887001184,0.0505436630823054
1000,1000,N=n,1,85,0.0082644628099173,8.950090076396972,0.7823514042623422,8.167738672134629,-0.0188798372612739
1000,1000,N=n,1,86,0.0082644628099173,8.712334593322101,1.501434681460032,7.21089991186207,-0.006126463197354
1000,1000,N=n,1,87,0.0082644628099173,8.751589393507734,2.2495293124811875,6.5020600810265465,-0.0297610257148791
1000,1000,N=n,1,88,0.0082644628099173,8.712788295441026,1.570104857312422,7.142683438128604,0.0677705440283047
1000,1000,N=n,1,89,0.0082644628099173,9.403376503111549,1.6356169371151568,7.767759565996393,0.0268850568972809
1000,1000,N=n,1,90,0.0082644628099173,8.499093427759716,1.496368116945416,7.0027253108142995,-0.0857504250750443
1000,1000,N=n,1,91,0.0082644628099173,9.005615124611442,1.318476335093366,7.687138789518075,-0.0261327407910434
1000,1000,N=n,1,92,0.0082644628099173,8.983004730612178,1.736554519048137,7.246450211564041,-0.0276229864237231
1000,1000,N=n,1,93,0.0082644628099173,8.501502132295396,1.1014614732064267,7.400040659088969,0.0498951102979336
1000,1000,N=n,1,94,0.0082644628099173,9.363848973757095,2.191930093792257,7.1719188799648395,0.003402400744436
1000,1000,N=n,1,95,0.0082644628099173,9.399843023501514,2.8559334417718913,6.543909581729623,-0.0099701671372481
1000,1000,N=n,1,96,0.0082644628099173,8.891319979481018,1.3171040085262462,7.574215970954772,-0.0008772282118905
1000,1000,N=n,1,97,0.0082644628099173,9.130486876445405,1.659712723737164,7.470774152708241,-0.0488152503826485
1000,1000,N=n,1,98,0.0082644628099173,7.344284916326227,1.031483151578892,6.312801764747334,0.0334953729561532
1000,1000,N=n,1,99,0.0082644628099173,8.34275777305246,1.354550205057634,6.9882075679948255,-0.117557273039523
1000,1000,N=n,1,100,0.0082644628099173,9.563466182853194,2.3778665405150936,7.1855996423381,0.0788193045027047
1000,6907,N=n log(n),1,0,0.0570826446280991,5.951619857516265,1.5408115013806118,4.410808356135654,0.0521510120431167
1000,6907,N=n log(n),1,1,0.0570826446280991,6.230394792767511,0.9817652942037548,5.248629498563756,0.0262254680548626
1000,6907,N=n log(n),1,2,0.0570826446280991,5.580484686863252,1.0449785310129271,4.5355061558503245,-0.0404228591065353
1000,6907,N=n log(n),1,3,0.0570826446280991,5.519562545656523,0.7297353833542829,4.78982716230224,-0.03334646878546
1000,6907,N=n log(n),1,4,0.0570826446280991,5.901759158028596,1.0456025410154597,4.856156617013136,0.0336281901219395
1000,6907,N=n log(n),1,5,0.0570826446280991,5.652751902244259,1.0561213951355608,4.596630507108698,-0.0844816715656809
1000,6907,N=n log(n),1,6,0.0570826446280991,5.5693245060010055,0.8845624269849355,4.68476207901607,-0.0417791242942411
1000,6907,N=n log(n),1,7,0.0570826446280991,6.1101828145910915,0.9720390063194132,5.138143808271678,0.0163910978177396
1000,6907,N=n log(n),1,8,0.0570826446280991,5.869494903214114,1.0369902553310288,4.832504647883085,-0.0419837308874441
1000,6907,N=n log(n),1,9,0.0570826446280991,5.513092510291052,0.7883446471262177,4.7247478631648345,0.0800030567864366
1000,6907,N=n log(n),1,10,0.0570826446280991,5.435007095723114,1.5712462787027652,3.863760817020348,0.0557291745482501
1000,6907,N=n log(n),1,11,0.0570826446280991,5.472590031327738,0.9253879003967612,4.547202130930977,-0.0049502252250888
1000,6907,N=n log(n),1,12,0.0570826446280991,5.72274229620082,0.4943284977301152,5.228413798470704,-0.0053794281027709
1000,6907,N=n log(n),1,13,0.0570826446280991,5.737364553630248,1.549685500429846,4.187679053200402,0.0120575938390001
1000,6907,N=n log(n),1,14,0.0570826446280991,5.365813988846423,0.6983303276645569,4.6674836611818655,-0.0658472954182445
1000,6907,N=n log(n),1,15,0.0570826446280991,5.440763030201931,0.7449728514610017,4.695790178740929,0.0505709381476703
1000,6907,N=n log(n),1,16,0.0570826446280991,4.90038274173973,0.5530921805589879,4.347290561180742,-0.0266400701063142
1000,6907,N=n log(n),1,17,0.0570826446280991,5.749929763362585,1.1028675264472856,4.6470622369153,0.0023602366374457
1000,6907,N=n log(n),1,18,0.0570826446280991,5.695676785871125,0.4449243112228079,5.250752474648317,-0.0072471131420008
1000,6907,N=n log(n),1,19,0.0570826446280991,5.245473290855962,0.4270088897887094,4.818464401067253,0.043715790481508
1000,6907,N=n log(n),1,20,0.0570826446280991,5.438412970264767,0.4162456046639392,5.022167365600827,0.0165544626255597
1000,6907,N=n log(n),1,21,0.0570826446280991,4.5295448167357275,0.4226951443207463,4.106849672414981,-0.0584260953785995
1000,6907,N=n log(n),1,22,0.0570826446280991,5.4580203655451855,0.9083417737676658,4.5496785917775195,-0.0309258867119287
1000,6907,N=n log(n),1,23,0.0570826446280991,5.8475798890998405,0.7969551854016381,5.050624703698203,0.1257835272379051
1000,6907,N=n log(n),1,24,0.0570826446280991,4.919510302055731,0.6745616881784382,4.244948613877293,-0.0428971257172647
1000,6907,N=n log(n),1,25,0.0570826446280991,5.079947713313186,0.512076815495761,4.567870897817425,0.0065345159185585
1000,6907,N=n log(n),1,26,0.0570826446280991,5.206801971683322,0.8395660653227954,4.367235906360526,0.0099179968467616
1000,6907,N=n log(n),1,27,0.0570826446280991,5.425812851320981,0.463837095171316,4.961975756149665,-0.0266098136708071
1000,6907,N=n log(n),1,28,0.0570826446280991,5.113048057230003,0.9149258806594398,4.198122176570563,-0.0259164781638356
1000,6907,N=n log(n),1,29,0.0570826446280991,5.030757483985308,0.8782890700567949,4.1524684139285135,0.0042659775618056
1000,6907,N=n log(n),1,30,0.0570826446280991,6.153337101703077,0.8282571093965795,5.325079992306497,-0.034158850821308
1000,6907,N=n log(n),1,31,0.0570826446280991,5.844619029878536,0.9450734562014124,4.899545573677123,-0.0299659988662491
1000,6907,N=n log(n),1,32,0.0570826446280991,6.188772401446271,1.2167945755194935,4.9719778259267775,0.0291583363615779
1000,6907,N=n log(n),1,33,0.0570826446280991,6.302067690585471,1.0685602301580643,5.233507460427407,0.011613546416437
1000,6907,N=n log(n),1,34,0.0570826446280991,5.55798361731327,0.664278215092847,4.893705402220423,0.0672094151608278
1000,6907,N=n log(n),1,35,0.0570826446280991,6.013047100193193,1.513884390376989,4.499162709816204,-0.0483269539676513
1000,6907,N=n log(n),1,36,0.0570826446280991,6.020031415369748,0.729773479636129,5.290257935733619,-0.0090937196169673
1000,6907,N=n log(n),1,37,0.0570826446280991,6.5813943449886505,1.6154201893683235,4.9659741556203265,0.0991875084786524
1000,6907,N=n log(n),1,38,0.0570826446280991,5.705326893540709,1.5821543624052763,4.123172531135433,-0.0515344787829243
1000,6907,N=n log(n),1,39,0.0570826446280991,5.683852377953465,1.0215396046431724,4.662312773310292,-0.024361880443325
1000,6907,N=n log(n),1,40,0.0570826446280991,6.810439095216261,1.8069951050139437,5.003443990202317,0.044180779855862
1000,6907,N=n log(n),1,41,0.0570826446280991,6.124415691309173,1.1758972971783332,4.94851839413084,-0.0883699309450869
1000,6907,N=n log(n),1,42,0.0570826446280991,6.341127436243243,1.4437681175918884,4.897359318651354,0.0089498754088001
1000,6907,N=n log(n),1,43,0.0570826446280991,6.368501751098162,0.4569610732656365,5.911540677832525,-0.0107757079376296
1000,6907,N=n log(n),1,44,0.0570826446280991,5.504393446125645,0.6519899761953386,4.852403469930307,-0.0098570109644431
1000,6907,N=n log(n),1,45,0.0570826446280991,6.282772499512538,1.023275029777431,5.259497469735107,-0.0834570345915204
1000,6907,N=n log(n),1,46,0.0570826446280991,5.17617046747357,0.406108762758318,4.770061704715252,0.0788459206997351
1000,6907,N=n log(n),1,47,0.0570826446280991,5.108734397935864,0.5433373278513031,4.565397070084561,0.0156953402928142
1000,6907,N=n log(n),1,48,0.0570826446280991,6.9833960656595,1.6976614338113167,5.285734631848183,0.065968058333378
1000,6907,N=n log(n),1,49,0.0570826446280991,7.144869333072682,1.1134112986806992,6.031458034391983,-0.0163053102810334
1000,6907,N=n log(n),1,50,0.0570826446280991,5.152074693202741,0.3954670554068247,4.756607637795916,0.0293247580170013
1000,6907,N=n log(n),1,51,0.0570826446280991,6.997787480173727,1.272540995161158,5.725246485012569,0.0195289743438312
1000,6907,N=n log(n),1,52,0.0570826446280991,5.553955506276532,0.7374926376214105,4.816462868655122,-0.028260251096012
1000,6907,N=n log(n),1,53,0.0570826446280991,6.530563715453483,1.205749546176944,5.324814169276539,0.0098303982579685
1000,6907,N=n log(n),1,54,0.0570826446280991,6.3265441942212854,0.6689063669324601,5.657637827288825,0.0352665247917635
1000,6907,N=n log(n),1,55,0.0570826446280991,5.357242015269694,0.4359254014661469,4.921316613803548,-0.0954492282648715
1000,6907,N=n log(n),1,56,0.0570826446280991,5.580678592160898,0.8905584076025291,4.690120184558369,-0.0231660515271237
1000,6907,N=n log(n),1,57,0.0570826446280991,7.095850063202883,1.5757728004387253,5.520077262764158,0.0464036250842407
1000,6907,N=n log(n),1,58,0.0570826446280991,6.151341583371474,1.201767279473133,4.949574303898341,-0.0527748781472545
1000,6907,N=n log(n),1,59,0.0570826446280991,5.667429760025941,0.9811681271858804,4.68626163284006,0.1036713991516615
1000,6907,N=n log(n),1,60,0.0570826446280991,5.846033103825093,1.100234570526022,4.745798533299071,0.1543636491270807
1000,6907,N=n log(n),1,61,0.0570826446280991,5.191698331164178,0.6081911231716494,4.583507207992528,-0.0222100484132534
1000,6907,N=n log(n),1,62,0.0570826446280991,5.131232520487054,0.4999112491886001,4.631321271298454,0.0836022993318157
1000,6907,N=n log(n),1,63,0.0570826446280991,6.920525861757423,0.9664487925470796,5.954077069210344,0.0812306253595857
1000,6907,N=n log(n),1,64,0.0570826446280991,4.860321441240419,0.3809219316878136,4.479399509552605,0.0495271487354838
1000,6907,N=n log(n),1,65,0.0570826446280991,5.303417105802366,1.0130702065908066,4.290346899211559,0.0076198451624013
1000,6907,N=n log(n),1,66,0.0570826446280991,6.6720471236522165,0.9588095690283134,5.713237554623903,-0.0753920221965603
1000,6907,N=n log(n),1,67,0.0570826446280991,5.073401578551782,0.5133787395275478,4.560022839024234,-0.0412949868016458
1000,6907,N=n log(n),1,68,0.0570826446280991,5.809913710739927,0.760997502548554,5.048916208191373,-0.026671946629934
1000,6907,N=n log(n),1,69,0.0570826446280991,5.389070820959128,0.7762423317184084,4.612828489240719,-0.0279741570825819
1000,6907,N=n log(n),1,70,0.0570826446280991,6.236721237883183,1.5426226244221373,4.694098613461046,0.054234392406129
1000,6907,N=n log(n),1,71,0.0570826446280991,5.793219521733828,0.8884504809069346,4.904769040826894,-0.0570908084913532
1000,6907,N=n log(n),1,72,0.0570826446280991,5.4720102606591094,0.5777982528209015,4.894212007838208,-0.0719725705239997
1000,6907,N=n log(n),1,73,0.0570826446280991,5.284596420972541,0.975204225467005,4.309392195505536,0.0671765567292352
1000,6907,N=n log(n),1,74,0.0570826446280991,4.676035236216129,0.476205067740512,4.199830168475617,-0.0526589210733136
1000,6907,N=n log(n),1,75,0.0570826446280991,5.5432613390059835,0.7261590623134051,4.817102276692578,-0.0984576906874608
1000,6907,N=n log(n),1,76,0.0570826446280991,6.632220967616819,1.5584199539408787,5.07380101367594,-0.0525093630028835
1000,6907,N=n log(n),1,77,0.0570826446280991,6.217696266656094,1.002027676495877,5.215668590160217,0.044688973597793
1000,6907,N=n log(n),1,78,0.0570826446280991,5.4028526682196185,0.6879904981179966,4.714862170101622,0.0091970064672249
1000,6907,N=n log(n),1,79,0.0570826446280991,5.381931681435191,0.7747538376162113,4.607177843818979,0.0170983251259206
1000,6907,N=n log(n),1,80,0.0570826446280991,5.299509094227808,0.3867039548550147,4.912805139372794,-0.0497660116733648
1000,6907,N=n log(n),1,81,0.0570826446280991,6.155817582027019,0.924960150941622,5.230857431085397,-0.0154800142187996
1000,6907,N=n log(n),1,82,0.0570826446280991,5.396574605350307,0.8239842239402962,4.572590381410011,-0.0553865480176102
1000,6907,N=n log(n),1,83,0.0570826446280991,5.763607965966909,0.9058949993363352,4.857712966630573,-0.016896748432039
1000,6907,N=n log(n),1,84,0.0570826446280991,5.765173259476855,0.6685124873773557,5.096660772099499,-0.0025312783391598
1000,6907,N=n log(n),1,85,0.0570826446280991,5.07526388825588,0.5561894858803411,4.519074402375539,-0.0126429145589144
1000,6907,N=n log(n),1,86,0.0570826446280991,6.1378637390429285,0.9918358535134368,5.146027885529492,0.0022360391755322
1000,6907,N=n log(n),1,87,0.0570826446280991,7.375961795141181,2.230213016041756,5.145748779099425,-0.0235635377517969
1000,6907,N=n log(n),1,88,0.0570826446280991,8.44047756238203,2.2001656575499973,6.240311904832033,0.0775801043749895
1000,6907,N=n log(n),1,89,0.0570826446280991,5.990899798348981,0.8422885247102239,5.148611273638758,0.0997525397455592
1000,6907,N=n log(n),1,90,0.0570826446280991,6.8559166317525175,1.4169021017926036,5.439014529959914,-0.0113462374744178
1000,6907,N=n log(n),1,91,0.0570826446280991,5.5848883946173045,0.8305480080447356,4.754340386572569,-0.020250383860984
1000,6907,N=n log(n),1,92,0.0570826446280991,5.4891506513889095,0.5633895644642631,4.925761086924647,-0.0174742735114925
1000,6907,N=n log(n),1,93,0.0570826446280991,6.73327189041119,1.558571721560957,5.174700168850233,0.010520801223837
1000,6907,N=n log(n),1,94,0.0570826446280991,5.451610172371699,0.700561805585023,4.751048366786676,0.0180344833593596
1000,6907,N=n log(n),1,95,0.0570826446280991,6.100779641778441,1.3993464807930796,4.701433160985362,0.0918150508289857
1000,6907,N=n log(n),1,96,0.0570826446280991,6.0273345166723615,0.994356922587074,5.032977594085287,0.0171385854423298
1000,6907,N=n log(n),1,97,0.0570826446280991,5.887350413954804,1.0487143854304173,4.838636028524387,0.0268240930892916
1000,6907,N=n log(n),1,98,0.0570826446280991,6.3762178856515686,1.676612824755027,4.699605060896542,0.1138769953018202
1000,6907,N=n log(n),1,99,0.0570826446280991,6.000498246391672,1.419290163387819,4.581208083003853,-0.0303994898986605
1000,6907,N=n log(n),1,100,0.0570826446280991,6.4770436999060745,1.5106405686619362,4.966403131244139,-0.0234294832466268
1000,31622,N=n^(3/2),1,0,0.2613388429752066,3.714482554437364,0.7898879992242237,2.9245945552131403,0.0587707407366689
1000,31622,N=n^(3/2),1,1,0.2613388429752066,3.9020280573031743,1.1075848881830277,2.7944431691201466,0.0060416892323372
1000,31622,N=n^(3/2),1,2,0.2613388429752066,3.1025625745275516,0.2431327509606246,2.859429823566927,0.0618735858826633
1000,31622,N=n^(3/2),1,3,0.2613388429752066,3.661740225051509,0.7358901161855591,2.9258501088659497,0.0870167592321702
1000,31622,N=n^(3/2),1,4,0.2613388429752066,3.3352407752253814,0.3052181423714497,3.0300226328539317,0.0424523375596782
1000,31622,N=n^(3/2),1,5,0.2613388429752066,3.685985273319362,0.7214465312404221,2.9645387420789397,0.0054403207129451
1000,31622,N=n^(3/2),1,6,0.2613388429752066,3.644396005969505,0.4975325045618288,3.146863501407676,-0.0602684355954357
1000,31622,N=n^(3/2),1,7,0.2613388429752066,4.159959185318625,0.3021407571718516,3.857818428146773,0.0447734893261655
1000,31622,N=n^(3/2),1,8,0.2613388429752066,4.386872891432588,1.170590390849715,3.216282500582873,-0.0327222285197731
1000,31622,N=n^(3/2),1,9,0.2613388429752066,3.408261341217635,0.5881200475406362,2.8201412936769987,0.0576266786028848
1000,31622,N=n^(3/2),1,10,0.2613388429752066,3.85293100918778,1.0691808052179226,2.7837502039698574,0.0977186860455463
1000,31622,N=n^(3/2),1,11,0.2613388429752066,4.208927472686888,0.6029415116964001,3.605985960990488,0.0633929710987586
1000,31622,N=n^(3/2),1,12,0.2613388429752066,3.4892127785561393,0.0981094988725728,3.3911032796835663,0.0455155018228965
1000,31622,N=n^(3/2),1,13,0.2613388429752066,4.085762312111931,1.462133604093366,2.6236287080185647,0.0636096087771102
1000,31622,N=n^(3/2),1,14,0.2613388429752066,4.1202285761851485,0.7924586579345125,3.3277699182506364,-0.0231570098703316
1000,31622,N=n^(3/2),1,15,0.2613388429752066,3.414038569353473,0.0726782222758031,3.3413603470776696,-0.0321254502517806
1000,31622,N=n^(3/2),1,16,0.2613388429752066,3.2090393297731175,0.1067492841174389,3.1022900456556783,-0.0818755400867558
1000,31622,N=n^(3/2),1,17,0.2613388429752066,3.1341596294311955,0.8625644281645342,2.2715952012666616,0.0246635295048021
1000,31622,N=n^(3/2),1,18,0.2613388429752066,3.853398429421124,0.5858407652051756,3.267557664215948,0.07230782570718
1000,31622,N=n^(3/2),1,19,0.2613388429752066,3.703729827969791,0.0756612104222949,3.628068617547497,0.0307918817986286
1000,31622,N=n^(3/2),1,20,0.2613388429752066,3.5880651877063303,0.2548888648284318,3.3331763228778986,-0.1128227038846019
1000,31622,N=n^(3/2),1,21,0.2613388429752066,3.6595754823022095,0.1050291388996247,3.554546343402585,0.0081414250660622
1000,31622,N=n^(3/2),1,22,0.2613388429752066,3.8826507893187014,0.5547915108148095,3.327859278503892,-0.0638079010619219
1000,31622,N=n^(3/2),1,23,0.2613388429752066,3.7671924035718822,0.4849458656900161,3.282246537881866,0.0324848393219165
1000,31622,N=n^(3/2),1,24,0.2613388429752066,3.657270996002292,0.2786515009389554,3.3786194950633366,0.0060536358933324
1000,31622,N=n^(3/2),1,25,0.2613388429752066,3.361810743829732,0.2620374647641125,3.0997732790656194,0.0371033881140131
1000,31622,N=n^(3/2),1,26,0.2613388429752066,3.812943845865662,0.1721020118343913,3.6408418340312703,0.02123346616327
1000,31622,N=n^(3/2),1,27,0.2613388429752066,3.9524749817408464,0.5506049914944482,3.4018699902463982,-0.101448526852795
1000,31622,N=n^(3/2),1,28,0.2613388429752066,3.678294758225769,0.4078514502729483,3.270443307952821,-0.0083500001497461
1000,31622,N=n^(3/2),1,29,0.2613388429752066,3.6910560642432904,0.1280148396867462,3.563041224556544,-0.1351971386611636
1000,31622,N=n^(3/2),1,30,0.2613388429752066,4.121605289772723,0.7402535895572936,3.381351700215429,0.0247713086871488
1000,31622,N=n^(3/2),1,31,0.2613388429752066,4.049265292562115,0.7556107883916353,3.2936545041704797,-0.0031109290062817
1000,31622,N=n^(3/2),1,32,0.2613388429752066,4.9077213558629005,1.0741376216569294,3.833583734205971,0.0370174186926659
1000,31622,N=n^(3/2),1,33,0.2613388429752066,3.4389458315508112,0.113943797130814,3.325002034419997,0.0287187773581353
1000,31622,N=n^(3/2),1,34,0.2613388429752066,3.560568466878779,0.1583470310201278,3.4022214358586513,0.0202739146492073
1000,31622,N=n^(3/2),1,35,0.2613388429752066,3.8414862721696705,0.3913675573487075,3.450118714820963,0.0180438857723898
1000,31622,N=n^(3/2),1,36,0.2613388429752066,3.6287651054793617,0.1410401292339161,3.4877249762454454,0.0350820867895318
1000,31622,N=n^(3/2),1,37,0.2613388429752066,3.6479264593223895,0.3987958012510257,3.2491306580713637,0.0126721911969238
1000,31622,N=n^(3/2),1,38,0.2613388429752066,3.25662041948429,0.10477785128237,3.1518425682019195,-0.1242963822803728
1000,31622,N=n^(3/2),1,39,0.2613388429752066,3.4918468365497626,0.0824927999282456,3.409354036621517,-0.0273120843645406
1000,31622,N=n^(3/2),1,40,0.2613388429752066,3.789607241590798,0.6788909130407474,3.110716328550051,-0.0185844091086317
1000,31622,N=n^(3/2),1,41,0.2613388429752066,3.613896765775661,0.3339606037270668,3.2799361620485943,-0.1119577399681916
1000,31622,N=n^(3/2),1,42,0.2613388429752066,3.6016080943601283,0.2895336376720856,3.312074456688043,0.0327304996869928
1000,31622,N=n^(3/2),1,43,0.2613388429752066,3.98502598539452,0.8418761719556183,3.1431498134389013,0.0354252263019655
1000,31622,N=n^(3/2),1,44,0.2613388429752066,3.607872106077624,0.7393234029181536,2.8685487031594707,-0.056256927707118
1000,31622,N=n^(3/2),1,45,0.2613388429752066,3.7772417870163353,0.7623361306187832,3.014905656397552,0.0127687300359521
1000,31622,N=n^(3/2),1,46,0.2613388429752066,3.2250423956173178,0.2282831210353226,2.9967592745819953,0.0865327194479603
1000,31622,N=n^(3/2),1,47,0.2613388429752066,3.7812875079538184,0.2876350862264268,3.4936524217273917,-0.0017442340598041
1000,31622,N=n^(3/2),1,48,0.2613388429752066,4.266983569316061,0.3604296945031871,3.9065538748128734,-0.006597263013343
