method,n,N,N_label,param,seed_count,coverage_80_mean,coverage_80_sd,coverage_80_q05,coverage_80_q25,coverage_80_median,coverage_80_q75,coverage_80_q95,coverage_90_mean,coverage_90_sd,coverage_90_q05,coverage_90_q25,coverage_90_median,coverage_90_q75,coverage_90_q95,coverage_95_mean,coverage_95_sd,coverage_95_q05,coverage_95_q25,coverage_95_median,coverage_95_q75,coverage_95_q95
gaussian_npe,500,500,N=n,B,101,0.9583168316831684,0.14709227924626564,0.67,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
gaussian_npe,500,500,N=n,g,101,0.5971287128712871,0.4500140811878299,0.0,0.01,0.96,1.0,1.0,0.9934653465346535,0.04654966473701731,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
gaussian_npe,500,500,N=n,k,101,0.9893069306930695,0.09380039899427481,1.0,1.0,1.0,1.0,1.0,0.9987128712871287,0.012935483472729853,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
gaussian_npe,500,3107,N=n log(n),A,101,0.788712871287129,0.16053450324672658,0.45,0.72,0.81,0.91,0.98,0.8862376237623762,0.12462625313430967,0.64,0.85,0.92,0.97,1.0,0.9383168316831684,0.09092930558330128,0.8,0.92,0.97,1.0,1.0
gaussian_npe,500,3107,N=n log(n),B,101,0.776138613861386,0.20237079975643574,0.44,0.63,0.82,0.96,1.0,0.9845544554455444,0.032604439957626866,0.92,0.99,1.0,1.0,1.0,0.9994059405940594,0.003693719582810215,1.0,1.0,1.0,1.0,1.0
gaussian_npe,500,3107,N=n log(n),g,101,0.9789108910891088,0.05556799420707948,0.88,0.99,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
gaussian_npe,500,3107,N=n log(n),k,101,0.9980198019801981,0.0143540796974378,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
gaussian_npe,500,11180,N=n^(3/2),A,101,0.7428712871287128,0.09117386285184331,0.59,0.69,0.75,0.81,0.87,0.8502970297029704,0.07009215998304738,0.73,0.82,0.86,0.9,0.94,0.9103960396039605,0.05329016404702105,0.83,0.89,0.92,0.95,0.98
gaussian_npe,500,11180,N=n^(3/2),B,101,0.8664356435643563,0.08393550093275004,0.68,0.83,0.88,0.92,0.97,0.9588118811881187,0.04375584826541181,0.87,0.94,0.97,0.99,1.0,0.9894059405940595,0.016175399975160924,0.95,0.98,1.0,1.0,1.0
gaussian_npe,500,11180,N=n^(3/2),g,101,0.9934653465346533,0.012282967358448575,0.97,0.99,1.0,1.0,1.0,0.9993069306930694,0.0029180218445290177,0.99,1.0,1.0,1.0,1.0,0.99990099009901,0.0009950371902099895,1.0,1.0,1.0,1.0,1.0
gaussian_npe,500,11180,N=n^(3/2),k,101,0.9973267326732673,0.014621291947629723,0.99,1.0,1.0,1.0,1.0,0.9997029702970298,0.00221605304293668,1.0,1.0,1.0,1.0,1.0,0.99990099009901,0.0009950371902099897,1.0,1.0,1.0,1.0,1.0
gaussian_npe,500,250000,N=n^2,A,101,0.7884158415841583,0.04621109549160951,0.72,0.76,0.78,0.82,0.86,0.8875247524752475,0.03587216025259867,0.83,0.86,0.89,0.91,0.94,0.9358415841584158,0.02916392726409366,0.89,0.92,0.94,0.96,0.98
gaussian_npe,500,250000,N=n^2,B,101,0.8350495049504951,0.05568884560441592,0.72,0.81,0.84,0.87,0.92,0.929009900990099,0.033985436601434126,0.86,0.91,0.94,0.95,0.97,0.9690099009900989,0.022068300817917514,0.93,0.96,0.97,0.99,1.0
gaussian_npe,500,250000,N=n^2,g,101,0.919009900990099,0.055488826812161905,0.82,0.88,0.92,0.97,0.99,0.9848514851485148,0.01863404740715976,0.95,0.98,0.99,1.0,1.0,0.9976237623762376,0.005683047571767312,0.99,1.0,1.0,1.0,1.0
gaussian_npe,500,250000,N=n^2,k,101,0.9253465346534656,0.04184648985125617,0.85,0.9,0.94,0.96,0.98,0.973861386138614,0.02485841093190403,0.92,0.96,0.98,0.99,1.0,0.9844554455445546,0.01808177245320561,0.95,0.98,0.99,1.0,1.0
gaussian_npe,1000,1000,N=n,A,101,0.9368316831683169,0.10789745773714325,0.71,0.93,0.98,1.0,1.0,0.9793069306930694,0.05958619682011219,0.9,0.99,1.0,1.0,1.0,0.9920792079207923,0.03341606893945391,0.97,1.0,1.0,1.0,1.0
gaussian_npe,1000,1000,N=n,B,101,0.8425742574257427,0.26410851355208725,0.26,0.76,1.0,1.0,1.0,0.9957425742574258,0.03308614618396846,0.99,1.0,1.0,1.0,1.0,0.99990099009901,0.0009950371902099897,1.0,1.0,1.0,1.0,1.0
gaussian_npe,1000,1000,N=n,g,101,0.8952475247524753,0.27165269761004013,0.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
gaussian_npe,1000,1000,N=n,k,101,0.9727722772277227,0.1474253628917439,0.96,1.0,1.0,1.0,1.0,0.987029702970297,0.10237719037417899,1.0,1.0,1.0,1.0,1.0,0.9931683168316832,0.06765989496103737,1.0,1.0,1.0,1.0,1.0
gaussian_npe,1000,6907,N=n log(n),A,101,0.7657425742574259,0.10646451554065764,0.57,0.71,0.79,0.85,0.9,0.875049504950495,0.07645421848892626,0.74,0.83,0.89,0.93,0.97,0.9340594059405941,0.05385495739153048,0.84,0.9,0.95,0.97,1.0
gaussian_npe,1000,6907,N=n log(n),B,101,0.8344554455445543,0.16294462401395604,0.5,0.76,0.88,0.97,1.0,0.9545544554455445,0.0587626539985261,0.84,0.94,0.98,1.0,1.0,0.9900990099009902,0.01992461038539778,0.96,0.99,1.0,1.0,1.0
gaussian_npe,1000,6907,N=n log(n),g,101,0.9997029702970297,0.0029851115706299707,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
gaussian_npe,1000,6907,N=n log(n),k,101,0.9998019801980198,0.00199007438041998,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
gaussian_npe,1000,31622,N=n^(3/2),A,101,0.7794059405940595,0.06511254536843446,0.68,0.72,0.79,0.83,0.87,0.8803960396039604,0.05370141137957563,0.78,0.84,0.89,0.92,0.95,0.934257425742574,0.03721146421879862,0.86,0.92,0.95,0.96,0.98
gaussian_npe,1000,31622,N=n^(3/2),B,101,0.8397029702970297,0.08430249635146701,0.7,0.8,0.85,0.9,0.95,0.9302970297029702,0.05354354201105029,0.84,0.9,0.94,0.97,0.98,0.9688118811881188,0.031820971974874414,0.91,0.96,0.98,0.99,1.0
gaussian_npe,1000,31622,N=n^(3/2),g,101,0.9296039603960397,0.07815268123460907,0.78,0.89,0.96,0.99,1.0,0.9851485148514851,0.03054877612560407,0.93,0.98,1.0,1.0,1.0,0.9974257425742574,0.011632150733766704,0.99,1.0,1.0,1.0,1.0
gaussian_npe,1000,31622,N=n^(3/2),k,101,0.9978217821782178,0.005933626276745045,0.99,1.0,1.0,1.0,1.0,0.9993069306930694,0.0029180218445290177,0.99,1.0,1.0,1.0,1.0,0.9998019801980198,0.0014001414355714079,1.0,1.0,1.0,1.0,1.0
gaussian_npe,1000,1000000,N=n^2,A,101,0.8174257425742575,0.04475831688851882,0.74,0.79,0.82,0.85,0.89,0.906138613861386,0.035523803203759106,0.84,0.89,0.91,0.93,0.95,0.9545544554455446,0.025865991281033375,0.91,0.94,0.96,0.97,0.99
gaussian_npe,1000,1000000,N=n^2,B,101,0.8309900990099011,0.05541669334226014,0.74,0.8,0.83,0.87,0.91,0.9240594059405939,0.0339758213387633,0.86,0.9,0.93,0.95,0.97,0.965148514851485,0.022298603605882518,0.92,0.95,0.97,0.98,1.0
gaussian_npe,1000,1000000,N=n^2,g,101,0.8888118811881188,0.07205951885369304,0.74,0.87,0.91,0.94,0.97,0.9593069306930693,0.04062652891258552,0.88,0.95,0.97,0.99,1.0,0.9854455445544554,0.023217439672592995,0.94,0.98,0.99,1.0,1.0
gaussian_npe,1000,1000000,N=n^2,k,101,0.8891089108910891,0.05902709564091715,0.78,0.86,0.9,0.93,0.96,0.9797029702970299,0.01905022023728621,0.94,0.97,0.98,0.99,1.0,0.9908910891089109,0.0112337892005316,0.97,0.99,0.99,1.0,1.0
gaussian_npe,5000,5000,N=n,A,101,0.8563366336633664,0.13775864961792583,0.6,0.82,0.89,0.95,0.98,0.9380198019801979,0.09099472294567633,0.78,0.93,0.97,0.99,1.0,0.9733663366336633,0.05124992151648181,0.87,0.97,0.99,1.0,1.0
gaussian_npe,5000,5000,N=n,B,101,0.785049504950495,0.26158984598938945,0.19,0.64,0.9,0.98,1.0,0.9403960396039603,0.11632644404501676,0.76,0.92,0.99,1.0,1.0,0.9881188118811881,0.04482661868325848,0.94,1.0,1.0,1.0,1.0
gaussian_npe,5000,5000,N=n,g,101,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
gaussian_npe,5000,5000,N=n,k,101,0.9863366336633664,0.10551514367404544,1.0,1.0,1.0,1.0,1.0,0.9928712871287129,0.0716426776951192,1.0,1.0,1.0,1.0,1.0,0.9983168316831683,0.016915632233569816,1.0,1.0,1.0,1.0,1.0
gaussian_npe,5000,42585,N=n log(n),A,101,0.8162376237623762,0.068262017039471,0.72,0.79,0.83,0.86,0.9,0.9133663366336635,0.04567881845500761,0.86,0.9,0.92,0.94,0.96,0.9573267326732674,0.03190269860400247,0.91,0.95,0.96,0.97,0.99
gaussian_npe,5000,42585,N=n log(n),B,101,0.8608910891089108,0.08771657779349341,0.69,0.82,0.88,0.92,0.96,0.9433663366336632,0.05394955472889043,0.84,0.92,0.96,0.98,0.99,0.9763366336633663,0.03345811627325208,0.93,0.97,0.99,1.0,1.0
gaussian_npe,5000,42585,N=n log(n),g,101,0.8242574257425744,0.15431361919580178,0.55,0.73,0.86,0.94,0.99,0.926831683168317,0.09670502254866918,0.74,0.91,0.96,0.99,1.0,0.9698019801980198,0.05749748164954361,0.87,0.97,0.99,1.0,1.0
gaussian_npe,5000,42585,N=n log(n),k,101,0.9700000000000001,0.07769169839822013,0.8,0.98,1.0,1.0,1.0,0.9961386138613861,0.02584454669866365,0.99,1.0,1.0,1.0,1.0,0.9979207920792078,0.016082091386580805,1.0,1.0,1.0,1.0,1.0
gaussian_npe,5000,353553,N=n^(3/2),A,101,0.8118811881188119,0.04855332885162723,0.73,0.78,0.81,0.85,0.88,0.9065346534653466,0.035254379687192236,0.86,0.88,0.91,0.93,0.96,0.9542574257425743,0.022642726631457832,0.92,0.94,0.96,0.97,0.99
gaussian_npe,5000,353553,N=n^(3/2),B,101,0.8276237623762377,0.06133756621926705,0.72,0.79,0.84,0.87,0.92,0.9179207920792078,0.038556888662939805,0.85,0.9,0.92,0.94,0.97,0.9630693069306931,0.025641473212646173,0.92,0.95,0.97,0.98,1.0
gaussian_npe,5000,353553,N=n^(3/2),g,101,0.863069306930693,0.11227415173812202,0.67,0.82,0.9,0.94,0.98,0.9455445544554457,0.06646014215339524,0.82,0.93,0.96,0.98,1.0,0.9784158415841585,0.03767579258004606,0.9,0.98,0.99,1.0,1.0
gaussian_npe,5000,353553,N=n^(3/2),k,101,0.8746534653465345,0.08262644076124354,0.72,0.81,0.89,0.94,0.97,0.9645544554455445,0.03395658264535014,0.9,0.94,0.97,0.99,1.0,0.989108910891089,0.016006186922624035,0.95,0.99,1.0,1.0,1.0
gaussian_npe,5000,25000000,N=n^2,A,101,0.8116831683168316,0.04745670251778336,0.73,0.78,0.82,0.85,0.88,0.9093069306930693,0.03362312970984629,0.84,0.89,0.91,0.93,0.96,0.9576237623762375,0.02045231110908911,0.92,0.95,0.96,0.97,0.99
gaussian_npe,5000,25000000,N=n^2,B,101,0.825940594059406,0.05836399948293095,0.74,0.78,0.83,0.87,0.92,0.9176237623762377,0.042735196614769065,0.86,0.89,0.92,0.95,0.97,0.96,0.02742261840160417,0.91,0.94,0.97,0.98,0.99
gaussian_npe,5000,25000000,N=n^2,g,101,0.8693069306930693,0.09291132789646885,0.7,0.83,0.9,0.93,0.97,0.9489108910891088,0.057304467366846884,0.82,0.94,0.97,0.98,1.0,0.980891089108911,0.02990314397855149,0.93,0.98,0.99,1.0,1.0
gaussian_npe,5000,25000000,N=n^2,k,101,0.8781188118811883,0.07696379501151342,0.72,0.84,0.9,0.93,0.97,0.9610891089108912,0.04017215428873611,0.9,0.95,0.97,0.99,1.0,0.9863366336633664,0.02048036973676148,0.94,0.98,0.99,1.0,1.0
