method,n,N,N_label,seed,param,replicate_count,seed_mean_bias,seed_mean_abs_bias,seed_rmse_bias,replicate_bias_q05,replicate_bias_q25,replicate_bias_median,replicate_bias_q75,replicate_bias_q95
flow_npe,1000,1000000,N=n^2,75,g,100,0.08122104167938232,0.19540371417999267,0.2457554054606055,-0.275646036863327,-0.09079873561859131,0.08242177963256836,0.22740161418914795,0.4333330154418945
flow_npe,1000,1000000,N=n^2,76,g,100,-0.2581568384170532,0.2737964963912964,0.3198399842745303,-0.5254869818687439,-0.3945038616657257,-0.27244681119918823,-0.13545703887939453,0.0291014313697814
flow_npe,1000,1000000,N=n^2,77,g,100,0.277569568157196,0.2967853617668152,0.3539833613537305,-0.044286906719207764,0.11818069219589233,0.279471755027771,0.41119474172592163,0.6916521906852722
flow_npe,1000,1000000,N=n^2,78,g,100,0.14686306238174437,0.2061722731590271,0.27835742697501287,-0.16698532700538635,-0.02722373604774475,0.11307299137115479,0.266299307346344,0.6129054307937623
flow_npe,1000,1000000,N=n^2,79,g,100,0.14774797081947327,0.23360710978507995,0.2902975307423855,-0.2137197196483612,-0.0222301185131073,0.15173304080963135,0.31870037317276,0.48445711135864244
flow_npe,1000,1000000,N=n^2,80,g,100,-0.04880258321762085,0.20024765729904176,0.2560648367094265,-0.4440862238407135,-0.22874614596366882,-0.039327383041381836,0.10756820440292358,0.35042614936828603
flow_npe,1000,1000000,N=n^2,81,g,100,0.021056623458862306,0.16282153129577637,0.201412573918885,-0.2699932873249054,-0.1303207278251648,0.02382206916809082,0.17001008987426758,0.324442160129547
flow_npe,1000,1000000,N=n^2,82,g,100,0.058204442262649536,0.16327154040336608,0.20593520699884427,-0.22808236479759217,-0.09504276514053345,0.025838613510131836,0.19685089588165283,0.38453706502914425
flow_npe,1000,1000000,N=n^2,83,g,100,-0.004229773283004761,0.14961642146110535,0.19338211276568132,-0.3122780084609985,-0.12592777609825134,-0.019852280616760254,0.10414540767669678,0.35131335258483887
flow_npe,1000,1000000,N=n^2,84,g,100,0.04071860671043396,0.1566745150089264,0.19064569840518822,-0.2700135767459869,-0.10638424754142761,0.06487572193145752,0.16083133220672607,0.3555992603302002
