n,N,N_label,standard_paper_grid,seed,flow_theta_kl,gaussian_theta_kl
500,11180,N=n^(3/2),1,83,4.302853864362491,4.3673140434177276
500,11180,N=n^(3/2),1,84,3.5463981045329915,4.588483038708952
500,11180,N=n^(3/2),1,85,4.336680842357042,4.9125237029155775
500,11180,N=n^(3/2),1,86,3.2235551785792036,4.845234594033489
500,11180,N=n^(3/2),1,87,5.971643778034318,4.709688150051003
500,11180,N=n^(3/2),1,88,4.4087475106202145,5.30267091910369
500,11180,N=n^(3/2),1,89,4.794935823763822,5.479058051475507
500,11180,N=n^(3/2),1,90,4.927684188942287,4.256837198406757
500,11180,N=n^(3/2),1,91,5.0151283493706345,4.633980551992215
500,11180,N=n^(3/2),1,92,3.925380037219572,6.111233535818254
500,11180,N=n^(3/2),1,93,3.741528985055107,4.6704839523861565
500,11180,N=n^(3/2),1,94,6.2655527886194715,4.726665071565764
500,11180,N=n^(3/2),1,95,4.765004011798526,4.347398923646291
500,11180,N=n^(3/2),1,96,4.518666781803532,5.466425070830674
500,11180,N=n^(3/2),1,97,4.08143190977437,4.2909523266546445
500,11180,N=n^(3/2),1,98,4.408347707541579,3.826846433297439
500,11180,N=n^(3/2),1,99,4.5258170290448945,3.9398560158119946
500,11180,N=n^(3/2),1,100,4.166755420412994,4.171576664152628
500,250000,N=n^2,1,0,2.054015142737487,2.725562553266648
500,250000,N=n^2,1,1,2.2424823052308716,4.099013412924455
500,250000,N=n^2,1,2,1.849846813479436,2.8206464460709046
500,250000,N=n^2,1,3,2.6185633863477125,2.4451672976007894
500,250000,N=n^2,1,4,2.218655317020368,2.3759121315323735
500,250000,N=n^2,1,5,1.5734740173864459,3.267687318496807
500,250000,N=n^2,1,6,1.425852984710225,2.881869826524311
500,250000,N=n^2,1,7,2.3844306898400727,3.64651369689222
500,250000,N=n^2,1,8,2.058897341817917,3.054940637027235
500,250000,N=n^2,1,9,1.8672954111089672,2.2416333424893646
500,250000,N=n^2,1,10,2.1066592654885463,2.7975672060996137
500,250000,N=n^2,1,11,1.9101842810614131,2.7164090364914024
500,250000,N=n^2,1,12,1.788455983472182,2.3011914417432595
500,250000,N=n^2,1,13,4.350007695476837,2.3525261223544267
500,250000,N=n^2,1,14,1.91017306339892,2.5403238499005774
500,250000,N=n^2,1,15,2.2985417611840036,3.3476545365046158
500,250000,N=n^2,1,16,1.9778903872774678,3.0147645653603545
500,250000,N=n^2,1,17,2.7697758184593306,3.2592334027245715
500,250000,N=n^2,1,18,1.6201064072547713,3.5784211767621117
500,250000,N=n^2,1,19,2.4354547797137354,3.150055417174036
500,250000,N=n^2,1,20,2.112501054881204,3.653097512159101
500,250000,N=n^2,1,21,2.455510644977234,3.038489469129149
500,250000,N=n^2,1,22,3.9209878045033335,2.9801404004375565
500,250000,N=n^2,1,23,2.0011025103109406,2.820912766985894
500,250000,N=n^2,1,24,2.069925324857908,3.3063252706697748
500,250000,N=n^2,1,25,1.7532153592969522,4.910719876906041
500,250000,N=n^2,1,26,1.9566235089692827,2.9929823203478287
500,250000,N=n^2,1,27,1.673276748212953,4.149950078235446
500,250000,N=n^2,1,28,3.109582506234764,3.275503772047319
500,250000,N=n^2,1,29,1.7559423655257653,2.216192124877567
500,250000,N=n^2,1,30,2.3931899493833453,2.3065514172342825
500,250000,N=n^2,1,31,2.8798252177265904,3.0532107636280608
500,250000,N=n^2,1,32,2.564340222289819,3.318105352955572
500,250000,N=n^2,1,33,1.7977609179896645,2.489685376078427
500,250000,N=n^2,1,34,2.082831836511387,2.312116594439988
500,250000,N=n^2,1,35,1.6722124521495203,2.294973739422154
500,250000,N=n^2,1,36,2.043116467233663,3.4870230687057155
500,250000,N=n^2,1,37,1.6172621727503529,3.996768209485217
500,250000,N=n^2,1,38,1.7324821442845846,2.5852772394002894
500,250000,N=n^2,1,39,1.759669147846758,2.9246392849336527
500,250000,N=n^2,1,40,1.7818765764739752,2.3689962972919454
500,250000,N=n^2,1,41,6.267437759620483,2.6297123690596145
500,250000,N=n^2,1,42,2.0247093553193523,3.972528871769902
500,250000,N=n^2,1,43,1.6437800847098702,2.1927550886999096
500,250000,N=n^2,1,44,2.10457622740461,2.8453728358695876
500,250000,N=n^2,1,45,2.2369428814778147,2.7788175498171293
500,250000,N=n^2,1,46,1.7239912637008175,3.4103621329164797
500,250000,N=n^2,1,47,2.3774459880633962,2.585373282365932
500,250000,N=n^2,1,48,1.8973110371181494,2.705551488013636
500,250000,N=n^2,1,49,3.954170207993067,4.226014267827695
500,250000,N=n^2,1,50,1.616225521727369,2.8324777206575527
500,250000,N=n^2,1,51,2.1017391780345536,3.0119140360926338
500,250000,N=n^2,1,52,1.6101988119353638,2.643228834471173
500,250000,N=n^2,1,53,2.7552353961388523,2.473040718089799
500,250000,N=n^2,1,54,2.048090344316873,2.773446898407312
500,250000,N=n^2,1,55,3.3418476104074823,2.284957794821216
500,250000,N=n^2,1,56,2.352414816654691,2.7272776772745537
500,250000,N=n^2,1,57,2.749361318723853,3.456359511226522
500,250000,N=n^2,1,58,2.277234093838706,3.4858406835527047
500,250000,N=n^2,1,59,1.6668813941399827,2.307626830252264
500,250000,N=n^2,1,60,1.955474391638229,2.1323238105849387
500,250000,N=n^2,1,61,2.0965693147267346,3.8700715452111116
500,250000,N=n^2,1,62,1.8093329013739243,2.454028519518059
500,250000,N=n^2,1,63,1.8055059141241234,2.4450332743214904
500,250000,N=n^2,1,64,4.229613569298152,3.2439553593969266
500,250000,N=n^2,1,65,2.7361083461518825,2.184208082146756
500,250000,N=n^2,1,66,2.780173287373797,3.1686967574313956
500,250000,N=n^2,1,67,1.6492078587725107,3.0852346459350426
500,250000,N=n^2,1,68,1.7648298556381161,2.8611790338022716
500,250000,N=n^2,1,69,1.6147091256789032,3.4136464315493322
500,250000,N=n^2,1,70,1.5577613031040354,3.060209513328197
500,250000,N=n^2,1,71,2.8984254216398737,2.2651930349016616
500,250000,N=n^2,1,72,2.4338059924573225,2.3061207807394424
500,250000,N=n^2,1,73,2.790008351987737,3.9191993431858227
500,250000,N=n^2,1,74,3.209118237300853,1.9162768762341904
500,250000,N=n^2,1,75,1.8282898057505839,2.346961841663041
500,250000,N=n^2,1,76,1.8490374982840807,2.5836043631477468
500,250000,N=n^2,1,77,2.2152400634433986,2.812343537304776
500,250000,N=n^2,1,78,2.9007503545833706,2.3246970250135632
500,250000,N=n^2,1,79,2.10788845879675,4.1586367556735775
500,250000,N=n^2,1,80,1.4738682681362398,4.125531647295411
500,250000,N=n^2,1,81,2.2262819149554702,3.3846320424490073
500,250000,N=n^2,1,82,2.6776831768915215,2.169752276663501
500,250000,N=n^2,1,83,1.588126908741794,3.690296666459828
500,250000,N=n^2,1,84,1.8379925773223729,2.4174526386955657
500,250000,N=n^2,1,85,2.2288234856191065,2.664817023287983
500,250000,N=n^2,1,86,1.9772152068998503,2.620877317521538
500,250000,N=n^2,1,87,2.38652640464554,2.4990204247965284
500,250000,N=n^2,1,88,2.2584194096310193,2.9762285112077342
500,250000,N=n^2,1,89,2.8897626586505347,2.8663489717390376
500,250000,N=n^2,1,90,2.0177577897149392,2.7541645485414255
500,250000,N=n^2,1,91,2.692483623351151,3.493897918611579
500,250000,N=n^2,1,92,1.904585582475111,3.2254697344775534
500,250000,N=n^2,1,93,1.56991913882556,3.418444608576909
500,250000,N=n^2,1,94,2.2338764139542797,4.907563924909996
500,250000,N=n^2,1,95,1.8011615620979318,2.3665769669029335
500,250000,N=n^2,1,96,2.3719991333735515,2.0369716552708637
500,250000,N=n^2,1,97,2.370809617827995,3.8923503603715135
500,250000,N=n^2,1,98,1.680786253368276,2.4373910403909553
500,250000,N=n^2,1,99,3.6853963291286918,2.839057553505925
500,250000,N=n^2,1,100,1.9610056582679003,2.6871805894473626
1000,1000,N=n,1,0,8.973137162822262,7.860881792527312
1000,1000,N=n,1,1,9.700025646026326,10.365610121105776
1000,1000,N=n,1,2,7.767656929959451,9.630451502558445
1000,1000,N=n,1,3,9.150019799539313,9.398259672657261
1000,1000,N=n,1,4,8.572236106385363,8.686434640168041
1000,1000,N=n,1,5,12.573710012079973,9.666487788168823
1000,1000,N=n,1,6,8.97505064677741,9.63059817778289
1000,1000,N=n,1,7,9.009602877544898,8.462949429988461
1000,1000,N=n,1,8,6.92235200947112,9.322461681336655
1000,1000,N=n,1,9,9.984832220657362,8.337378966252253
1000,1000,N=n,1,10,8.926036447562023,10.294247494116338
1000,1000,N=n,1,11,7.111226358495003,8.07598960922154
1000,1000,N=n,1,12,7.1782192485604535,9.04752765659914
1000,1000,N=n,1,13,10.368281054153321,9.158043727958727
1000,1000,N=n,1,14,7.5964501488041165,8.810759368960962
1000,1000,N=n,1,15,8.710684925441415,8.115016209566035
1000,1000,N=n,1,16,7.531083913280349,8.48002546878079
1000,1000,N=n,1,17,8.243564041786213,9.722889297939215
1000,1000,N=n,1,18,8.793281638949443,9.4732453036174
1000,1000,N=n,1,19,8.783580261721259,8.05154967908327
1000,1000,N=n,1,20,11.52272191674689,8.7038025002762
1000,1000,N=n,1,21,11.046070204371652,9.131764808539405
1000,1000,N=n,1,22,8.20865318607229,8.403998308856371
1000,1000,N=n,1,23,9.711489524146902,8.318977237893835
1000,1000,N=n,1,24,9.409089073150623,8.694993342162972
1000,1000,N=n,1,25,8.30948013970707,9.223026433846313
1000,1000,N=n,1,26,9.101039316547498,10.037968958851252
1000,1000,N=n,1,27,8.614641226963842,8.107466538809968
1000,1000,N=n,1,28,9.637470692403408,10.220530600655113
1000,1000,N=n,1,29,7.497688085916975,7.770106949045743
1000,1000,N=n,1,30,10.055309392470253,9.630156717752172
1000,1000,N=n,1,31,8.879953982706171,9.137011950779698
1000,1000,N=n,1,32,9.051744560912839,8.337502318045399
1000,1000,N=n,1,33,7.564804116215997,8.87900641044014
1000,1000,N=n,1,34,8.292191846172809,8.600012865543695
1000,1000,N=n,1,35,10.031960950044224,9.845009614205846
1000,1000,N=n,1,36,9.39639711264675,8.460498068037367
1000,1000,N=n,1,37,8.695136760104422,9.841079599194009
1000,1000,N=n,1,38,8.839773713523362,8.839199253888971
1000,1000,N=n,1,39,9.026751515831831,9.117697094285743
1000,1000,N=n,1,40,7.425111204275245,10.418154627158488
1000,1000,N=n,1,41,14.919000453584884,8.975906714656007
1000,1000,N=n,1,42,9.838866903167682,8.437821027047134
1000,1000,N=n,1,43,6.856022069535629,10.103003380574501
1000,1000,N=n,1,44,11.45444584900195,9.15512442009466
1000,1000,N=n,1,45,7.305981669403663,8.014698007738707
1000,1000,N=n,1,46,7.583079324244116,8.777016312149131
1000,1000,N=n,1,47,10.561173706697275,9.262566891235023
1000,1000,N=n,1,48,8.816697153883814,8.760581603189793
1000,1000,N=n,1,49,10.211286897100756,9.297290218103312
1000,1000,N=n,1,50,6.878155833529546,10.8250610115081
1000,1000,N=n,1,51,7.742212201110892,10.550895261310773
1000,1000,N=n,1,52,8.692571441873326,14.039375117474705
1000,1000,N=n,1,53,7.920044290381758,10.332664481186587
1000,1000,N=n,1,54,8.505003938104004,7.8504483412864445
1000,1000,N=n,1,55,11.083212447139775,9.213502536565665
1000,1000,N=n,1,56,8.293479588076783,7.9511464111120835
1000,1000,N=n,1,57,8.451848525383237,9.124498203266045
1000,1000,N=n,1,58,7.579663376421471,8.875147356288362
1000,1000,N=n,1,59,9.959578286795237,8.687616554549066
1000,1000,N=n,1,60,11.24469793629133,9.324469368818027
1000,1000,N=n,1,61,9.631237918485821,8.406874049335116
1000,1000,N=n,1,62,8.301619252923494,10.195146609215366
1000,1000,N=n,1,63,9.1154234251913,9.075725707810552
1000,1000,N=n,1,64,8.351476672971858,7.747995038543993
1000,1000,N=n,1,65,8.873797245048298,8.918082598731747
1000,1000,N=n,1,66,9.215317330948412,8.901190309308044
1000,1000,N=n,1,67,10.503904418005076,8.876411632063762
1000,1000,N=n,1,68,9.391561158352657,9.268538476629908
1000,1000,N=n,1,69,8.861884904700878,7.976957133301316
1000,1000,N=n,1,70,8.274575407022175,11.95016367705892
1000,1000,N=n,1,71,10.329798459340468,9.808783813005364
1000,1000,N=n,1,72,11.366621935863416,7.92036332841134
1000,1000,N=n,1,73,10.993995749604535,8.728588102599234
1000,1000,N=n,1,74,8.742052196331542,10.353454352071493
1000,1000,N=n,1,75,8.670751853897615,8.965196315840005
1000,1000,N=n,1,76,9.31922427528912,9.028243109799648
1000,1000,N=n,1,77,10.724064668366132,7.81686433319973
1000,1000,N=n,1,78,8.879188793410842,10.514485222595527
1000,1000,N=n,1,79,8.721040986301597,10.47614869671876
1000,1000,N=n,1,80,7.635021205443306,9.25700212721715
1000,1000,N=n,1,81,10.075903754632058,7.94037951219432
1000,1000,N=n,1,82,9.812772546845434,8.602602156712072
1000,1000,N=n,1,83,8.461692447153785,9.391086189546634
1000,1000,N=n,1,84,8.040068841282215,8.464119131588038
1000,1000,N=n,1,85,9.983444049781525,8.640307538577945
1000,1000,N=n,1,86,8.503935854699709,9.322702535974512
1000,1000,N=n,1,87,7.93031204406681,9.103837778708224
1000,1000,N=n,1,88,9.873447920050694,8.200984398404175
1000,1000,N=n,1,89,8.622035880698121,9.478139496009097
1000,1000,N=n,1,90,8.267165031135693,7.974744782254553
1000,1000,N=n,1,91,10.345385241867103,8.954394244741449
1000,1000,N=n,1,92,9.298310889256642,9.483695820297442
1000,1000,N=n,1,93,9.150680990105082,7.4109367545588345
1000,1000,N=n,1,94,9.164308750389766,10.558168797377606
1000,1000,N=n,1,95,9.250055086662698,9.174202697224722
1000,1000,N=n,1,96,7.750234064633098,9.099327566259031
1000,1000,N=n,1,97,9.236824722906956,7.600033354214769
1000,1000,N=n,1,98,8.690918327247907,6.720032391912089
1000,1000,N=n,1,99,8.491348974148703,9.410168548951305
1000,1000,N=n,1,100,10.3035358309644,10.33337132813944
1000,6907,N=n log(n),1,0,6.144957912005539,5.706658548270201
1000,6907,N=n log(n),1,1,5.644468892691346,5.790839736012666
1000,6907,N=n log(n),1,2,5.463706337025464,6.153680555115518
1000,6907,N=n log(n),1,3,5.665895503351672,5.368365224665055
1000,6907,N=n log(n),1,4,5.972840211424584,6.49717588365822
1000,6907,N=n log(n),1,5,7.89107083605275,5.288050615102064
1000,6907,N=n log(n),1,6,4.122832769956967,5.268929625975466
1000,6907,N=n log(n),1,7,6.122429457805489,6.091002570296454
1000,6907,N=n log(n),1,8,5.3917795457930495,6.667721938623978
1000,6907,N=n log(n),1,9,4.347572821163279,5.33452262140364
1000,6907,N=n log(n),1,10,7.064194792092294,6.009785676266347
1000,6907,N=n log(n),1,11,5.661677273722304,5.388293137168078
1000,6907,N=n log(n),1,12,4.584788744783243,5.804712042148832
1000,6907,N=n log(n),1,13,5.284026133988271,5.396611490875925
1000,6907,N=n log(n),1,14,6.689909107234588,5.8311338685300464
1000,6907,N=n log(n),1,15,7.135441650670485,5.686288412375539
1000,6907,N=n log(n),1,16,4.870193129587228,4.771000142280649
1000,6907,N=n log(n),1,17,4.740848136668373,5.92947133199124
1000,6907,N=n log(n),1,18,4.804572455312233,5.342337494818137
1000,6907,N=n log(n),1,19,4.9105358536876045,5.1269774611574475
1000,6907,N=n log(n),1,20,4.462372419923865,5.716388729973312
1000,6907,N=n log(n),1,21,6.717199432915862,4.611794066989649
1000,6907,N=n log(n),1,22,7.88005542971327,5.58439797552237
1000,6907,N=n log(n),1,23,6.17418285392684,5.506278898310285
1000,6907,N=n log(n),1,24,5.962582364644634,4.625659481758115
1000,6907,N=n log(n),1,25,5.046880998286508,5.959320484863563
1000,6907,N=n log(n),1,26,5.893614105026061,5.148915060310312
1000,6907,N=n log(n),1,27,5.453396852167845,5.785573113836804
1000,6907,N=n log(n),1,28,5.971994903134111,4.828219130031179
1000,6907,N=n log(n),1,29,6.242167415991925,4.95851278910831
1000,6907,N=n log(n),1,30,7.817401958270694,6.158366362305659
1000,6907,N=n log(n),1,31,5.026470802592082,5.3311238656375775
1000,6907,N=n log(n),1,32,5.692116005038766,6.544695306580759
1000,6907,N=n log(n),1,33,6.60253937241264,6.029595828867658
1000,6907,N=n log(n),1,34,5.079795686979963,5.417955253482062
1000,6907,N=n log(n),1,35,4.168439247939862,5.854751869459809
1000,6907,N=n log(n),1,36,4.738265217655378,6.574173382644525
1000,6907,N=n log(n),1,37,6.19247249250457,7.0402295028104325
1000,6907,N=n log(n),1,38,5.510046751717144,5.400078441274424
1000,6907,N=n log(n),1,39,5.010607660176718,6.030123572513318
1000,6907,N=n log(n),1,40,6.194284900081635,7.501696102082504
1000,6907,N=n log(n),1,41,10.743752099887406,6.141082584586205
1000,6907,N=n log(n),1,42,5.668195878350399,6.421864774044919
1000,6907,N=n log(n),1,43,4.025984161619065,6.598770553518403
1000,6907,N=n log(n),1,44,5.272828548801389,6.519597010922394
1000,6907,N=n log(n),1,45,5.110267216155065,6.913205649796991
1000,6907,N=n log(n),1,46,5.137615371028237,5.476182605326555
1000,6907,N=n log(n),1,47,4.665506110866575,5.176009507451207
1000,6907,N=n log(n),1,48,4.760530820840061,6.971984150610887
1000,6907,N=n log(n),1,49,6.002339970830067,7.5145352895463
1000,6907,N=n log(n),1,50,5.646776586593709,5.345685473080804
1000,6907,N=n log(n),1,51,5.103364797001719,7.006343274169061
1000,6907,N=n log(n),1,52,5.404575122814076,5.491015733959513
1000,6907,N=n log(n),1,53,6.566046975281062,6.502367468285389
1000,6907,N=n log(n),1,54,7.441965003508614,6.878849105142135
1000,6907,N=n log(n),1,55,6.436774924076228,5.7838929649939494
1000,6907,N=n log(n),1,56,5.851890801566884,5.770007905629594
1000,6907,N=n log(n),1,57,5.432314919250957,7.603304580357242
1000,6907,N=n log(n),1,58,6.266214090977029,6.133522023706764
1000,6907,N=n log(n),1,59,5.7512556628718485,5.978439216350292
1000,6907,N=n log(n),1,60,6.395157769639311,5.72694942017995
1000,6907,N=n log(n),1,61,5.248876951862481,5.381730878029102
1000,6907,N=n log(n),1,62,5.893631665010055,5.2421166165816535
1000,6907,N=n log(n),1,63,5.466064896801341,7.504848707599915
1000,6907,N=n log(n),1,64,4.488381799069894,4.996925358033748
1000,6907,N=n log(n),1,65,5.42839466652025,5.123682587882462
1000,6907,N=n log(n),1,66,4.4405932907642915,8.017882875882657
1000,6907,N=n log(n),1,67,6.003997301781757,4.9202087736226385
1000,6907,N=n log(n),1,68,5.985916082150848,5.823443435184857
1000,6907,N=n log(n),1,69,6.767465041202064,5.909135334467031
1000,6907,N=n log(n),1,70,5.557631473092626,6.702469274858053
1000,6907,N=n log(n),1,71,7.032491051784438,5.514799548797442
1000,6907,N=n log(n),1,72,7.195215361153076,5.819319825764786
1000,6907,N=n log(n),1,73,6.822267214703822,5.4418670035982055
1000,6907,N=n log(n),1,74,6.368103054173688,5.093084807540533
1000,6907,N=n log(n),1,75,5.587064471000342,5.4397397769874125
1000,6907,N=n log(n),1,76,4.394036768311924,6.727432736741708
1000,6907,N=n log(n),1,77,5.102994362188034,6.26825618314145
1000,6907,N=n log(n),1,78,6.427827341484275,5.594200653162689
1000,6907,N=n log(n),1,79,5.5950983655007756,5.413169596919995
1000,6907,N=n log(n),1,80,4.723046149751988,5.549975753481069
1000,6907,N=n log(n),1,81,4.95414858553579,7.101755320845774
1000,6907,N=n log(n),1,82,5.925848792946865,5.651991245142954
1000,6907,N=n log(n),1,83,6.89618182277266,6.340107374318271
1000,6907,N=n log(n),1,84,5.472253878020096,6.097030283359657
1000,6907,N=n log(n),1,85,5.566244243484534,5.439087200744479
1000,6907,N=n log(n),1,86,6.182231486355846,6.536617832332011
1000,6907,N=n log(n),1,87,4.487015442615606,7.906905803504964
1000,6907,N=n log(n),1,88,6.002523253116111,9.40612874897999
1000,6907,N=n log(n),1,89,5.862866742836092,5.890576938906555
1000,6907,N=n log(n),1,90,5.444589801386675,7.178182379491589
1000,6907,N=n log(n),1,91,5.437178629327103,5.821059041266842
1000,6907,N=n log(n),1,92,5.707477018530362,6.006704994423506
1000,6907,N=n log(n),1,93,5.087009642788338,6.644167846867302
1000,6907,N=n log(n),1,94,6.049702353412642,5.965536621044566
1000,6907,N=n log(n),1,95,5.70347260201031,5.963038799784701
1000,6907,N=n log(n),1,96,4.527849985398425,6.087964585113996
1000,6907,N=n log(n),1,97,4.194924819415243,5.659400603584327
1000,6907,N=n log(n),1,98,6.361906591176834,6.132739158237055
1000,6907,N=n log(n),1,99,5.263564465012303,5.892943556419089
1000,6907,N=n log(n),1,100,6.438644497179278,6.649629680339465
1000,31622,N=n^(3/2),1,0,4.6787900373398426,3.4337577030668616
1000,31622,N=n^(3/2),1,1,4.89870922611473,3.938086004685303
1000,31622,N=n^(3/2),1,2,2.9596398381867415,3.1329771648713285
1000,31622,N=n^(3/2),1,3,3.229941555490687,4.006982173461638
1000,31622,N=n^(3/2),1,4,3.6305943714292352,3.1531077285855034
1000,31622,N=n^(3/2),1,5,3.6592111598974175,3.8743740044648014
1000,31622,N=n^(3/2),1,6,3.5273142642430813,3.6843786047608456
1000,31622,N=n^(3/2),1,7,4.203504414501586,4.330639307841768
1000,31622,N=n^(3/2),1,8,3.4430012528999185,4.401932118797522
1000,31622,N=n^(3/2),1,9,3.5895808873835233,3.649758768265433
1000,31622,N=n^(3/2),1,10,3.5814280035113515,4.300916383480467
1000,31622,N=n^(3/2),1,11,3.466942941706137,4.520972272159659
1000,31622,N=n^(3/2),1,12,4.146197458526704,3.3805199423437178
1000,31622,N=n^(3/2),1,13,3.8567357094122836,4.235970495394104
1000,31622,N=n^(3/2),1,14,3.9011780337926156,3.8577708452909967
1000,31622,N=n^(3/2),1,15,3.4496240394776083,3.8462129878211213
1000,31622,N=n^(3/2),1,16,3.632494418757827,3.2303153535574727
1000,31622,N=n^(3/2),1,17,3.6790482819640373,3.1326266571405914
1000,31622,N=n^(3/2),1,18,3.5168317338507666,4.082909710723115
1000,31622,N=n^(3/2),1,19,3.4345623245151136,4.060037891531563
1000,31622,N=n^(3/2),1,20,4.281090818365913,3.903401137044154
1000,31622,N=n^(3/2),1,21,3.582461510324266,4.039969401407023
1000,31622,N=n^(3/2),1,22,4.103483849209321,4.0316050155985215
1000,31622,N=n^(3/2),1,23,8.324983168816418,3.6370659770859146
1000,31622,N=n^(3/2),1,24,3.280135960645249,3.6533611006481657
1000,31622,N=n^(3/2),1,25,3.3501723003423614,3.4948409121508393
1000,31622,N=n^(3/2),1,26,4.260052437276017,4.23055140972232
1000,31622,N=n^(3/2),1,27,2.865398137296091,3.7550066663021533
1000,31622,N=n^(3/2),1,28,3.5445503367458637,3.522234231279019
1000,31622,N=n^(3/2),1,29,3.449863135354849,3.686445496047602
1000,31622,N=n^(3/2),1,30,3.199268465712461,4.390432346371132
1000,31622,N=n^(3/2),1,31,2.99683675019374,4.120007612444255
1000,31622,N=n^(3/2),1,32,3.795713374597226,4.978156693476125
1000,31622,N=n^(3/2),1,33,3.4960755144899194,3.498463759872554
1000,31622,N=n^(3/2),1,34,3.2807476609261568,3.529409373246507
1000,31622,N=n^(3/2),1,35,3.0784910918042754,3.667194270047952
1000,31622,N=n^(3/2),1,36,3.9013519904621083,3.860683091259823
1000,31622,N=n^(3/2),1,37,4.698445230433873,3.9512559465005874
1000,31622,N=n^(3/2),1,38,3.921147542446587,3.5256085844856715
1000,31622,N=n^(3/2),1,39,3.7336105567687023,3.9760442358810524
1000,31622,N=n^(3/2),1,40,3.154858395468983,3.9418328424311855
1000,31622,N=n^(3/2),1,41,7.668976574974716,3.61549149522464
1000,31622,N=n^(3/2),1,42,4.685285353738458,3.7221176690469417
1000,31622,N=n^(3/2),1,43,3.899000471681238,4.231682296371486
1000,31622,N=n^(3/2),1,44,3.3629308002186495,3.79714323798464
1000,31622,N=n^(3/2),1,45,3.7209225347961263,3.930391948260749
1000,31622,N=n^(3/2),1,46,3.209053632503403,3.220617492067844
1000,31622,N=n^(3/2),1,47,3.5720812974692944,3.71548713231477
1000,31622,N=n^(3/2),1,48,3.805576970874758,4.339065296131184
1000,31622,N=n^(3/2),1,49,5.433969272861379,4.573542664526387
1000,31622,N=n^(3/2),1,50,3.236013993482336,4.359993346532186
1000,31622,N=n^(3/2),1,51,3.35724553653802,3.6833443776438113
1000,31622,N=n^(3/2),1,52,5.452619381188107,3.4541955281588916
1000,31622,N=n^(3/2),1,53,3.637600111833951,6.438037619014613
1000,31622,N=n^(3/2),1,54,3.707122660681498,4.0242729652719165
1000,31622,N=n^(3/2),1,55,7.019052508012786,4.4411420727769295
1000,31622,N=n^(3/2),1,56,3.50599325607909,4.318651341571456
1000,31622,N=n^(3/2),1,57,4.892970055321087,4.930234149935948
1000,31622,N=n^(3/2),1,58,3.440671885760912,3.533329550495603
1000,31622,N=n^(3/2),1,59,3.3546609091869004,3.7065696131835812
1000,31622,N=n^(3/2),1,60,4.706860393215142,4.125818124958521
1000,31622,N=n^(3/2),1,61,3.2877041360509542,4.088527988335652
1000,31622,N=n^(3/2),1,62,3.4262346054554746,4.39767426208433
1000,31622,N=n^(3/2),1,63,3.598177819926128,3.4606062845871493
1000,31622,N=n^(3/2),1,64,4.167048343433896,3.5408501405555386
1000,31622,N=n^(3/2),1,65,3.5377612243575314,3.872162911601111
1000,31622,N=n^(3/2),1,66,3.4169401414591594,4.3941851263518705
1000,31622,N=n^(3/2),1,67,5.022670043856853,3.9528585882768836
1000,31622,N=n^(3/2),1,68,4.462276715911968,3.7060899780901417
1000,31622,N=n^(3/2),1,69,4.482370836886842,4.164108182196832
1000,31622,N=n^(3/2),1,70,4.007226769278879,4.2800888803193695
1000,31622,N=n^(3/2),1,71,3.2827569320532803,3.888719100902667
1000,31622,N=n^(3/2),1,72,6.592455497142839,4.870349830022913
1000,31622,N=n^(3/2),1,73,5.840029952659319,3.8723302993387825
1000,31622,N=n^(3/2),1,74,3.627918438329654,3.6580011329162305
1000,31622,N=n^(3/2),1,75,3.3839880825093096,4.083720236736717
1000,31622,N=n^(3/2),1,76,2.8165106363441934,3.602893970816922
1000,31622,N=n^(3/2),1,77,3.290280301043762,3.937751676440076
1000,31622,N=n^(3/2),1,78,3.2223134839962224,3.8615644870298054
1000,31622,N=n^(3/2),1,79,2.844865942481827,4.469174074753781
1000,31622,N=n^(3/2),1,80,4.129086230529785,3.4824845290930138
1000,31622,N=n^(3/2),1,81,3.4893528223614045,4.419780723595946
1000,31622,N=n^(3/2),1,82,3.8597829245537736,3.9176711827405897
1000,31622,N=n^(3/2),1,83,4.285569603570202,3.6845410138424786
1000,31622,N=n^(3/2),1,84,4.729272553469917,4.118860504654276
1000,31622,N=n^(3/2),1,85,4.011690671835717,3.6188009365621845
1000,31622,N=n^(3/2),1,86,3.328123369317082,4.174610128224593
1000,31622,N=n^(3/2),1,87,3.1679857905795177,3.7520279418141045
1000,31622,N=n^(3/2),1,88,3.0977892352341843,4.484077329628999
1000,31622,N=n^(3/2),1,89,4.083663944622808,4.870957681853173
1000,31622,N=n^(3/2),1,90,3.4979904058831166,4.164853729554441
1000,31622,N=n^(3/2),1,91,3.5218111497332676,4.15939582291896
1000,31622,N=n^(3/2),1,92,5.202364455782384,4.542906219312459
1000,31622,N=n^(3/2),1,93,3.7467409836971797,3.237105579859188
1000,31622,N=n^(3/2),1,94,5.081437010608836,4.0639577272411405
1000,31622,N=n^(3/2),1,95,3.4390834785912583,4.290142512650492
1000,31622,N=n^(3/2),1,96,3.3218472473538894,3.936997572649001
1000,31622,N=n^(3/2),1,97,2.8805837967274712,3.530808594387281
1000,31622,N=n^(3/2),1,98,7.307418132861334,3.4609038632294338
1000,31622,N=n^(3/2),1,99,3.6421761395958887,4.228476829335165
1000,31622,N=n^(3/2),1,100,4.041642704907647,4.639342431613268
1000,1000000,N=n^2,1,0,2.4166687990569033,4.803427043186789
1000,1000000,N=n^2,1,1,2.174407735526879,2.2871461825843005
