n,N,d_s,d_theta,d_total,seed,method,K_theta_oracle,K_u_oracle,coord_offset,Delta_u_total,Delta_u_mean,Delta_u_cov,Delta_theta_total,scaled_budget,nuts_cache_path,gaussian_npe_dir,posterior_samples_path,nuts_sample_count,gnpe_sample_count,oracle_fit_size,oracle_metric_size,self_consistency_kl_u,self_consistency_metric_size,K_theta_oracle_kl_jitter,K_u_oracle_kl_jitter,theta_clip_count_nuts,qhat_reconstruction,u_affine_note,existing_fresh_resample_diagnostic_source,theta_clip_count_gnpe,qhat_logdet_u,qhat_min_eig_u,oracle_min_eig_u,created_at_utc,commit,sigma_ratio_theta_A,sigma_ratio_theta_B,sigma_ratio_theta_g,sigma_ratio_theta_k,sigma_ratio_u_A,sigma_ratio_u_B,sigma_ratio_u_g,sigma_ratio_u_k
500,11180,7,4,11,81,Gaussian-NPE,0.13519703860054702,0.16874998205760675,0.033552943457059725,4.590009373990735,0.664907606965291,3.9251017670254438,4.623562317447794,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_81.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_81,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_81/posterior_samples.pkl,10000,10000,5000,2000,-0.12392400445605455,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-10.83534679986992,0.0003554573440991058,0.00013304515106527814,2026-04-25T01:43:25.673014+00:00,4df05eb,0.9887876178176279,1.9225568624150686,8.843298974225029,10.706511669644799,0.9979587492785497,1.9389648231157486,7.350733278208621,4.332452629542953
500,11180,7,4,11,82,Gaussian-NPE,-0.0015568453328059133,-0.03455645850389087,-0.032999613171084956,3.8299040489410627,0.15642128791197174,3.673482761029091,3.796904435769978,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_82.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_82,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_82/posterior_samples.pkl,10000,10000,5000,2000,0.07174133415716562,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-11.483066771834725,0.00039690055935922436,0.000137626249222304,2026-04-25T01:43:25.673014+00:00,4df05eb,1.097949135876887,1.8956365709958007,7.812459206901405,8.069454881026767,1.0984262291000253,1.890835883897732,6.787218233626014,4.953647368594838
500,11180,7,4,11,83,Gaussian-NPE,0.10831380071485104,0.1080805164281141,-0.00023328428673694002,4.2046538368396,0.4222949660287719,3.782358870810828,4.204420552552863,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_83.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_83,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_83/posterior_samples.pkl,10000,10000,5000,2000,-0.03782667159701544,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-11.40072959138286,0.0004128171525389353,0.0001229836291459971,2026-04-25T01:43:25.673014+00:00,4df05eb,1.0605778923460956,1.5945637355112736,12.451898524752353,10.201172072649657,1.0651031820899752,1.6914825574564454,9.78228510035411,4.0334578846830675
500,11180,7,4,11,84,Gaussian-NPE,0.07733205887230875,0.07334409341837961,-0.00398796545392914,4.3016808740461885,0.44846444366569693,3.853216430380492,4.29769290859226,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_84.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_84,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_84/posterior_samples.pkl,10000,10000,5000,2000,0.01918141620245496,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-11.308651809955684,0.00033377151182544765,0.00011743013274102662,2026-04-25T01:43:25.673014+00:00,4df05eb,0.9845195717690371,1.7727881333618023,9.512840421900306,9.03926529818551,0.9900094523482459,1.9358144476949972,8.69032923645247,4.319681888187494
500,11180,7,4,11,85,Gaussian-NPE,0.0376627660316592,0.07823359808787614,0.040570832056216935,4.749670685267769,0.5103085917432173,4.2393620935245515,4.790241517323985,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_85.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_85,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_85/posterior_samples.pkl,10000,10000,5000,2000,0.0014459600216284226,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-10.935598893877167,0.00037283542783461086,7.809505290377926e-05,2026-04-25T01:43:25.673014+00:00,4df05eb,0.9577598618658034,1.6647684087412444,11.29344507752026,11.999341223800672,0.9629979097883384,1.8359559859152514,9.881664171065706,4.647888415325555
500,11180,7,4,11,86,Gaussian-NPE,0.1073797357186129,0.15850351090278486,0.051123775184171966,4.77936332496311,1.1215365835806865,3.657826741382423,4.830487100147281,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_86.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_86,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_86/posterior_samples.pkl,10000,10000,5000,2000,0.012828961148768882,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-11.733298526174382,0.0004525063756369313,8.984747100852467e-05,2026-04-25T01:43:25.673014+00:00,4df05eb,0.9143861569770472,1.5146675329620947,10.73655000862176,9.197525328999072,0.9239847401021025,1.5607027189781844,9.00103009357606,2.9239027646349203
500,11180,7,4,11,87,Gaussian-NPE,0.0956722738975413,-0.008976811091179237,-0.10464908498872053,4.839066700108044,0.7092442295873708,4.129822470520674,4.734417615119324,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_87.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_87,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_87/posterior_samples.pkl,10000,10000,5000,2000,-0.023589884450309673,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-11.231469915529331,0.0003035649528833716,0.0001084996817774898,2026-04-25T01:43:25.673014+00:00,4df05eb,0.8351595056874336,1.5305454613723073,12.110770564391657,9.73448018932895,0.8424349961790513,1.8094478258252644,10.541375550427347,4.217431075930822
500,11180,7,4,11,88,Gaussian-NPE,0.09305122348924681,0.250866626549176,0.1578154030599292,5.458550857019566,2.324904669809057,3.133646187210509,5.616366260079495,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_88.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_88,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_88/posterior_samples.pkl,10000,10000,5000,2000,0.07143526671836521,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-12.067792589994617,0.0003835145973455543,0.0001201849439088257,2026-04-25T01:43:25.673014+00:00,4df05eb,0.9908622584378015,1.9917974020988383,9.190422938941182,5.877705125039197,0.9969803518290687,1.8704034513016936,6.908447597196956,1.8396528364507316
500,11180,7,4,11,89,Gaussian-NPE,0.09777589045087362,0.1102067474463586,0.012430856995484976,5.545330265506394,1.48341547491701,4.061914790589383,5.557761122501879,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_89.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_89,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_89/posterior_samples.pkl,10000,10000,5000,2000,0.004951195830674457,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-11.123293254430983,0.0003111293096823893,9.031512868493604e-05,2026-04-25T01:43:25.673014+00:00,4df05eb,0.8629858026340277,1.8731008826051312,9.595879794253102,12.1121465915407,0.8747712468328833,2.123574639934835,8.402906828006715,3.7071419360955717
500,11180,7,4,11,90,Gaussian-NPE,0.18439363159377845,0.17878585211719153,-0.005607779476586916,4.550217621696331,0.7257098730624333,3.8245077486338976,4.544609842219744,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_90.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_90,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_90/posterior_samples.pkl,10000,10000,5000,2000,0.0009063684249319191,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-11.627430045037936,0.00031792937139381164,9.192102628162578e-05,2026-04-25T01:43:25.673014+00:00,4df05eb,0.9791093549134834,1.7491639272007569,11.288677253333613,7.58839393693416,0.984621046125176,1.9805842576318125,9.517753909945718,2.947104605122635
500,11180,7,4,11,91,Gaussian-NPE,0.09953467525483438,0.3982366275626214,0.298701952307787,3.8825149173568247,1.0860006027322948,2.79651431462453,4.1812168696646115,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_91.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_91,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_91/posterior_samples.pkl,10000,10000,5000,2000,0.07927193392441462,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-11.882979690759603,0.0007524724062801739,0.00013275180712096375,2026-04-25T01:43:25.673014+00:00,4df05eb,1.0722746290631444,1.6874805431980353,8.340958703405894,6.728503432194911,1.0739651590919452,1.7440696266340452,7.001361328714487,1.6375173919838468
500,11180,7,4,11,92,Gaussian-NPE,0.07195568862668746,0.34011119058078026,0.2681555019540928,5.37445177875468,1.575680442080528,3.798771336674152,5.642607280708773,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_92.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_92,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_92/posterior_samples.pkl,10000,10000,5000,2000,-0.06593350462750026,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-10.54107177622223,0.0003086305243349648,0.00012253456949373357,2026-04-25T01:43:25.673014+00:00,4df05eb,0.9968667297117163,2.2981222283047327,11.184740517948518,11.67461527638314,1.0074176791027698,2.7595710774484723,7.85941820835784,2.349740624258442
500,11180,7,4,11,93,Gaussian-NPE,0.06928790869563692,-0.03727383575098629,-0.10656174444662321,4.4411823394520615,0.7109560056868174,3.730226333765244,4.334620595005438,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_93.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_93,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_93/posterior_samples.pkl,10000,10000,5000,2000,-0.011684523181652333,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-11.522764465111912,0.0003668767270769685,0.0001113468440508815,2026-04-25T01:43:25.673014+00:00,4df05eb,1.0161004006244205,1.96963621387356,8.760786670296588,8.4610041418171,1.0239856826426346,2.111055856030135,7.244795170369673,3.6586887958067074
500,11180,7,4,11,94,Gaussian-NPE,0.1663415206215988,0.07385133742770716,-0.09249018319389163,4.532170697169003,0.6743056899915316,3.8578650071774714,4.439680513975111,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_94.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_94,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_94/posterior_samples.pkl,10000,10000,5000,2000,-0.05778512249213197,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-10.961601462387955,0.0006762982758500301,0.0001246825128480274,2026-04-25T01:43:25.673014+00:00,4df05eb,1.05489134923048,1.4255739156172982,8.753812865198153,9.722942258592933,1.0666567204190913,1.7062967924691992,8.67098007427319,4.078183389904004
500,11180,7,4,11,95,Gaussian-NPE,0.10123048350234327,0.08638100798289455,-0.014849475519448721,4.506564100609028,0.6952920123591313,3.811272088249897,4.491714625089579,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_95.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_95,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_95/posterior_samples.pkl,10000,10000,5000,2000,-0.03221327040986541,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-10.684729133064506,0.0005679889711435652,0.00016396942692228255,2026-04-25T01:43:25.673014+00:00,4df05eb,1.0589712991848703,1.9878478270387097,9.28753086272725,9.408434264367411,1.0680076163622751,2.099826828562902,7.438360272196708,3.8344749217988445
500,11180,7,4,11,96,Gaussian-NPE,0.1432626177418263,-0.07156548492786315,-0.21482810266968944,5.72555604444678,2.1939011907118986,3.5316548537348806,5.51072794177709,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_96.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_96,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_96/posterior_samples.pkl,10000,10000,5000,2000,-0.021744516892396298,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-12.120565372957667,0.00031716315478923115,0.00010807430759559069,2026-04-25T01:43:25.673014+00:00,4df05eb,1.0694139589639093,2.035866139225648,9.24747698554666,7.675932793581458,1.0768107654615238,1.9530232718635552,7.990662248599754,3.2686633003413097
500,11180,7,4,11,97,Gaussian-NPE,0.08078607824074314,0.08092862259634642,0.00014254435560327738,4.4639017690284435,0.4950399387245931,3.96886183030385,4.464044313384047,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_97.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_97,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_97/posterior_samples.pkl,10000,10000,5000,2000,0.019418935058770317,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-11.273925544500319,0.0003320221879968667,0.00013971315875440984,2026-04-25T01:43:25.673014+00:00,4df05eb,0.9575832815639634,1.7341585488765925,10.948445301666174,9.539284192158732,0.9573540007184974,1.9234271566650627,9.727465580730016,5.174127938543935
500,11180,7,4,11,98,Gaussian-NPE,0.09330930103757712,0.041570001804174736,-0.05173929923340238,4.024759930470321,0.28756212497866185,3.7371978054916593,3.9730206312369183,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_98.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_98,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_98/posterior_samples.pkl,10000,10000,5000,2000,0.028761078521479945,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-11.310685105493729,0.0004376244695149339,0.00014389343316901577,2026-04-25T01:43:25.673014+00:00,4df05eb,1.0979309039304146,1.6847897154177163,9.50984171588416,6.946573780495322,1.0957201638470389,1.6372472318014082,8.64940611602209,4.550082787444776
500,11180,7,4,11,99,Gaussian-NPE,0.03927481965123547,0.035684156672521575,-0.003590662978713896,3.8334606066055366,0.777344923163636,3.0561156834419005,3.829869943626823,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_99.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_99,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_99/posterior_samples.pkl,10000,10000,5000,2000,0.0007244451525108119,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-12.856395422774394,0.00034017899481270683,0.00013018411845401365,2026-04-25T01:43:25.673014+00:00,4df05eb,1.078792767740743,1.6837926482387704,8.260223214349804,5.991974419215178,1.086131942969592,1.661745154494345,6.461419758549405,3.2066359112436325
500,11180,7,4,11,100,Gaussian-NPE,0.08643118369445091,-0.0884692505060176,-0.17490043420046852,4.058137613796505,0.498421706638353,3.559715907158152,3.883237179596036,0.18479338842975207,res/gnk/nuts_cache_v2_n_obs_500_seed_100.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_100,res/gnk/gaussian_npe_n_obs_500_n_sims_11180_seed_100/posterior_samples.pkl,10000,10000,5000,2000,-0.06153487015028328,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-11.418493653079334,0.0005721106062243067,0.00011493714479083002,2026-04-25T01:43:25.673014+00:00,4df05eb,1.0803086641864095,1.7054267510779415,7.324230474295289,8.634108808698315,1.083577271623729,1.6102032811721294,6.30781202059195,3.9074185207140455
500,250000,7,4,11,0,Gaussian-NPE,0.09425840410993866,0.08790829854565069,-0.006350105564287972,2.6971908657227206,0.36869843141777947,2.328492434304941,2.6908407601584328,4.132231404958677,res/gnk/nuts_cache_v2_n_obs_500_seed_0.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_250000_seed_0,res/gnk/gaussian_npe_n_obs_500_n_sims_250000_seed_0/posterior_samples.pkl,10000,10000,5000,2000,0.011933818399116152,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-14.91775119350212,0.0003759692005513338,0.00010510533507679855,2026-04-25T01:43:25.673014+00:00,4df05eb,1.046469163949996,1.0460804434802304,2.302603747702534,4.1271089397217455,1.049778578035342,1.0933329525336168,2.5918495393769576,4.169574141910997
500,250000,7,4,11,1,Gaussian-NPE,0.13018985526584267,0.08251644251187222,-0.047673412753970454,4.268177967178497,1.5766494658034418,2.691528501375055,4.220504554424527,4.132231404958677,res/gnk/nuts_cache_v2_n_obs_500_seed_1.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_250000_seed_1,res/gnk/gaussian_npe_n_obs_500_n_sims_250000_seed_1/posterior_samples.pkl,10000,10000,5000,2000,-0.008298263456593706,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-14.429613865435746,0.00028821172011991164,9.222224476636391e-05,2026-04-25T01:43:25.673014+00:00,4df05eb,0.9653324072929034,0.9815539370748444,2.831421723233554,4.765759869207848,0.9674457452161465,1.0993407517453544,3.8716785120695967,3.8276508665888898
500,250000,7,4,11,2,Gaussian-NPE,0.034848593038739314,0.011936097016235802,-0.02291249602250351,2.6707352138021347,0.15884975611338606,2.5118854576887486,2.6478227177796314,4.132231404958677,res/gnk/nuts_cache_v2_n_obs_500_seed_2.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_250000_seed_2,res/gnk/gaussian_npe_n_obs_500_n_sims_250000_seed_2/posterior_samples.pkl,10000,10000,5000,2000,0.04650708088449956,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-14.254112670663591,0.0003137929605312532,0.00011529990121990112,2026-04-25T01:43:25.673014+00:00,4df05eb,1.0430020435097265,1.2025611718009503,2.795360713326352,5.138312741673785,1.0476090515968903,1.230865021387191,2.670991828127239,4.573600950861207
500,250000,7,4,11,3,Gaussian-NPE,0.12580237693859678,0.1188597096351131,-0.006942667303483682,2.32185081511451,0.4361333312207321,1.885717483893778,2.3149081478110265,4.132231404958677,res/gnk/nuts_cache_v2_n_obs_500_seed_3.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_250000_seed_3,res/gnk/gaussian_npe_n_obs_500_n_sims_250000_seed_3/posterior_samples.pkl,10000,10000,5000,2000,0.0445693086606576,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-15.46510217379951,0.00045372610068230646,7.468905551789944e-05,2026-04-25T01:43:25.673014+00:00,4df05eb,1.1444693437384796,1.0811903555620321,2.3614658154563903,4.589437334856602,1.151130936753418,1.181652631905322,2.319284360648884,2.4334216656542997
500,250000,7,4,11,4,Gaussian-NPE,0.07626916181034972,0.07070167527841383,-0.005567486531935895,2.2905148710540866,0.21600540141307145,2.074509469641015,2.284947384522151,4.132231404958677,res/gnk/nuts_cache_v2_n_obs_500_seed_4.pkl,res/gnk/gaussian_npe_n_obs_500_n_sims_250000_seed_4,res/gnk/gaussian_npe_n_obs_500_n_sims_250000_seed_4/posterior_samples.pkl,10000,10000,5000,2000,-0.009680448181495898,2000,0.0,0.0,0,sample_moments_of_saved_Gaussian_NPE_samples_in_logit_theta_over_10_coordinate,exact KL and analytic Gaussian-Gaussian terms are invariant to common diagonal affine standardisation by mu_eta/sigma_eta; finite-sample kNN oracle estimates are eta-coordinate estimates and may differ slightly after diagonal standardisation,not_found_as_machine_readable_cache; recomputed_self_consistency_kl_u_here,0,-15.113566391687696,0.0004676521918532249,0.00010524100229402615,2026-04-25T01:43:25.673014+00:00,4df05eb,1.062038143021403,1.10647953202684,2.650534646733193,4.734039029210042,1.062441551982546,1.1603559176207807,2.6373872861013434,3.083322599658816
