method,t1,t2
Gaussian-NPE,0.6310093402862549,0.06848883628845215
Gaussian-NPE,0.6769429445266724,0.17052888870239258
Gaussian-NPE,0.5210511684417725,0.12707483768463135
Gaussian-NPE,0.6561897993087769,0.14433717727661133
Gaussian-NPE,0.6709671020507812,0.05298876762390137
Gaussian-NPE,0.5995231866836548,0.19412624835968018
Gaussian-NPE,0.5831574201583862,0.10078799724578857
Gaussian-NPE,0.6168422698974609,0.20471978187561035
Gaussian-NPE,0.5419042110443115,0.07562363147735596
Gaussian-NPE,0.5709068775177002,0.10726869106292725
Gaussian-NPE,0.6735564470291138,0.10501956939697266
Gaussian-NPE,0.6073874235153198,0.20082223415374756
Gaussian-NPE,0.6325033903121948,0.15134382247924805
Gaussian-NPE,0.6313196420669556,0.15078699588775635
Gaussian-NPE,0.7029757499694824,0.10683345794677734
Gaussian-NPE,0.629894495010376,0.1294492483139038
Gaussian-NPE,0.639183759689331,0.1038658618927002
Gaussian-NPE,0.6586681604385376,0.037821054458618164
Gaussian-NPE,0.6079133749008179,0.2090909481048584
Gaussian-NPE,0.6514705419540405,0.21206676959991455
Gaussian-NPE,0.5959763526916504,0.07642221450805664
Gaussian-NPE,0.5874948501586914,0.11944794654846191
Gaussian-NPE,0.6750063896179199,0.08358073234558105
Gaussian-NPE,0.6259433031082153,0.17689204216003418
Gaussian-NPE,0.5933319330215454,0.18134427070617676
Gaussian-NPE,0.6847357749938965,0.049974679946899414
Gaussian-NPE,0.6523280143737793,0.13506817817687988
Gaussian-NPE,0.6481271982192993,0.21306097507476807
Gaussian-NPE,0.5813217163085938,0.21413111686706543
Gaussian-NPE,0.6285750865936279,0.19112622737884521
Gaussian-NPE,0.6137373447418213,0.07368576526641846
Gaussian-NPE,0.6048614978790283,0.13784801959991455
Gaussian-NPE,0.6316531896591187,0.10178542137145996
Gaussian-NPE,0.5660606622695923,0.0907447338104248
Gaussian-NPE,0.641730785369873,0.16031086444854736
Gaussian-NPE,0.6141366958618164,0.14664554595947266
Gaussian-NPE,0.6218645572662354,0.20383644104003906
Gaussian-NPE,0.6300957202911377,0.18233704566955566
Gaussian-NPE,0.6341725587844849,0.11369311809539795
Gaussian-NPE,0.5771265029907227,0.15801513195037842
Gaussian-NPE,0.6636965274810791,0.15132999420166016
Gaussian-NPE,0.6524568796157837,0.149375319480896
Gaussian-NPE,0.6758278608322144,0.20682275295257568
Gaussian-NPE,0.6465517282485962,0.05584526062011719
Gaussian-NPE,0.5983030796051025,0.12607097625732422
Gaussian-NPE,0.6484805345535278,0.14655864238739014
Gaussian-NPE,0.6317332983016968,0.23066270351409912
Gaussian-NPE,0.6485592126846313,0.12396371364593506
Gaussian-NPE,0.6531515121459961,0.08530688285827637
Gaussian-NPE,0.6173861026763916,0.10781991481781006
Gaussian-NPE,0.6567307710647583,0.08469927310943604
Gaussian-NPE,0.6064308881759644,0.17140448093414307
Gaussian-NPE,0.6633268594741821,0.1746978759765625
Gaussian-NPE,0.6196097135543823,0.09568953514099121
Gaussian-NPE,0.6012558937072754,0.1615356206893921
Gaussian-NPE,0.60881507396698,0.23239970207214355
Gaussian-NPE,0.5716400146484375,0.13299930095672607
Gaussian-NPE,0.6234582662582397,0.1784294843673706
Gaussian-NPE,0.6356410980224609,0.11736190319061279
Gaussian-NPE,0.6489111185073853,0.0814739465713501
Gaussian-NPE,0.5923339128494263,0.16719532012939453
Gaussian-NPE,0.6329677104949951,0.06624782085418701
Gaussian-NPE,0.6857689619064331,0.13046705722808838
Gaussian-NPE,0.6063672304153442,0.1718682050704956
Gaussian-NPE,0.6663637161254883,0.039705872535705566
Gaussian-NPE,0.6345276832580566,0.15693700313568115
Gaussian-NPE,0.6337080001831055,0.19070160388946533
Gaussian-NPE,0.5799601078033447,0.07610964775085449
Gaussian-NPE,0.6237620115280151,0.1320967674255371
Gaussian-NPE,0.6624339818954468,0.12815797328948975
Gaussian-NPE,0.599367618560791,0.014212250709533691
Gaussian-NPE,0.6655087471008301,0.046860694885253906
Gaussian-NPE,0.6076409816741943,0.049842238426208496
Gaussian-NPE,0.6041820049285889,0.13699114322662354
Gaussian-NPE,0.618775486946106,0.13046050071716309
Gaussian-NPE,0.6008462905883789,0.16693973541259766
Gaussian-NPE,0.6756585836410522,0.1391916275024414
Gaussian-NPE,0.5695890188217163,0.21099281311035156
Gaussian-NPE,0.6793605089187622,0.12063717842102051
Gaussian-NPE,0.5903661251068115,0.14017081260681152
Gaussian-NPE,0.6728634834289551,0.08750927448272705
Gaussian-NPE,0.556396484375,0.12290620803833008
Gaussian-NPE,0.6414549350738525,0.16842079162597656
Gaussian-NPE,0.5931286811828613,0.1150885820388794
Gaussian-NPE,0.6229767799377441,0.13916122913360596
Gaussian-NPE,0.6142889261245728,0.10780227184295654
Gaussian-NPE,0.6583636999130249,0.11693036556243896
Gaussian-NPE,0.5787776708602905,0.13908171653747559
Gaussian-NPE,0.6049973964691162,0.1150815486907959
Gaussian-NPE,0.5221720933914185,0.03132176399230957
Gaussian-NPE,0.5544518232345581,0.18879282474517822
Gaussian-NPE,0.5971910953521729,0.05301189422607422
Gaussian-NPE,0.6193176507949829,0.14056813716888428
Gaussian-NPE,0.6219190359115601,0.1876131296157837
Gaussian-NPE,0.6749706268310547,0.1350642442703247
Gaussian-NPE,0.59586501121521,0.14173364639282227
Gaussian-NPE,0.6500231027603149,0.013167023658752441
Gaussian-NPE,0.6423430442810059,0.20606982707977295
Gaussian-NPE,0.6282801628112793,0.09753024578094482
Gaussian-NPE,0.5611394643783569,0.10290884971618652
Gaussian-NPE,0.6862133741378784,0.2408543825149536
Gaussian-NPE,0.5674619674682617,0.022289156913757324
Gaussian-NPE,0.6947308778762817,0.11217129230499268
Gaussian-NPE,0.6591590642929077,0.0814208984375
Gaussian-NPE,0.5938079357147217,0.10085749626159668
Gaussian-NPE,0.5926427841186523,0.13676059246063232
Gaussian-NPE,0.6683119535446167,0.13878798484802246
Gaussian-NPE,0.6245378255844116,0.14902424812316895
Gaussian-NPE,0.5526014566421509,0.09712886810302734
Gaussian-NPE,0.6416411399841309,0.0967491865158081
Gaussian-NPE,0.6210253238677979,0.07708048820495605
Gaussian-NPE,0.6443278789520264,0.11710917949676514
Gaussian-NPE,0.6347166299819946,0.09555017948150635
Gaussian-NPE,0.5888816118240356,0.1102440357208252
Gaussian-NPE,0.5887734889984131,0.0935354232788086
Gaussian-NPE,0.6007280349731445,0.12302756309509277
Gaussian-NPE,0.5942701101303101,0.08073854446411133
Gaussian-NPE,0.6242355108261108,0.19242799282073975
Gaussian-NPE,0.6219699382781982,0.1411377191543579
Gaussian-NPE,0.6174126863479614,0.08769893646240234
Gaussian-NPE,0.5790392160415649,0.20661604404449463
Gaussian-NPE,0.5837115049362183,0.2571885585784912
Gaussian-NPE,0.6369438171386719,0.08104276657104492
Gaussian-NPE,0.5998656749725342,0.17678022384643555
Gaussian-NPE,0.6624523401260376,0.1565842628479004
Gaussian-NPE,0.6039788722991943,0.1097179651260376
Gaussian-NPE,0.5831780433654785,0.10064995288848877
Gaussian-NPE,0.545695424079895,0.14045274257659912
Gaussian-NPE,0.6650228500366211,0.2149198055267334
Gaussian-NPE,0.6307786703109741,0.1713857650756836
Gaussian-NPE,0.6192529201507568,0.11612772941589355
Gaussian-NPE,0.650161862373352,0.08385705947875977
Gaussian-NPE,0.6322951316833496,0.1022951602935791
Gaussian-NPE,0.630328893661499,0.1457594633102417
Gaussian-NPE,0.5208518505096436,0.13803434371948242
Gaussian-NPE,0.6396374702453613,0.11611032485961914
Gaussian-NPE,0.607469916343689,0.11048030853271484
Gaussian-NPE,0.6022634506225586,0.07857394218444824
Gaussian-NPE,0.5904353857040405,0.17971599102020264
Gaussian-NPE,0.602272629737854,0.17937779426574707
Gaussian-NPE,0.5680584907531738,0.10695075988769531
Gaussian-NPE,0.6194897890090942,-0.016680777072906494
Gaussian-NPE,0.6263762712478638,0.16410815715789795
Gaussian-NPE,0.5635639429092407,0.04224205017089844
Gaussian-NPE,0.6464022397994995,0.1060255765914917
Gaussian-NPE,0.5959582328796387,0.185094952583313
Gaussian-NPE,0.5950149297714233,0.12034273147583008
Gaussian-NPE,0.5769830942153931,0.04777824878692627
Gaussian-NPE,0.5961328744888306,0.15446984767913818
Gaussian-NPE,0.6713284254074097,0.15445244312286377
Gaussian-NPE,0.6091257333755493,0.09520769119262695
Gaussian-NPE,0.6240278482437134,0.20574653148651123
Gaussian-NPE,0.6039249897003174,0.18236732482910156
Gaussian-NPE,0.6077656745910645,0.13875603675842285
Gaussian-NPE,0.6694446802139282,0.16083061695098877
Gaussian-NPE,0.6025879383087158,0.038779377937316895
Gaussian-NPE,0.6377248764038086,0.08686113357543945
Gaussian-NPE,0.5389031171798706,0.14488840103149414
Gaussian-NPE,0.6345406770706177,0.1459723711013794
Gaussian-NPE,0.6271761655807495,0.08103907108306885
Gaussian-NPE,0.6722832918167114,0.12654149532318115
Gaussian-NPE,0.5994322299957275,0.03579139709472656
Gaussian-NPE,0.6427962779998779,0.17660486698150635
Gaussian-NPE,0.6657299995422363,0.18588435649871826
Gaussian-NPE,0.5290355682373047,0.134307861328125
Gaussian-NPE,0.5740623474121094,0.10542511940002441
Gaussian-NPE,0.6626335382461548,0.12033724784851074
Gaussian-NPE,0.5382604598999023,0.07062351703643799
Gaussian-NPE,0.610012412071228,0.013177156448364258
Gaussian-NPE,0.6366102695465088,0.20591342449188232
Gaussian-NPE,0.6145373582839966,0.14820241928100586
Gaussian-NPE,0.6274576187133789,0.16551709175109863
Gaussian-NPE,0.6361119747161865,0.19194459915161133
Gaussian-NPE,0.6067672967910767,0.11124181747436523
Gaussian-NPE,0.6159892082214355,0.06259942054748535
Gaussian-NPE,0.6279648542404175,0.08554577827453613
Gaussian-NPE,0.6476821899414062,0.11778783798217773
Gaussian-NPE,0.6071126461029053,0.09547841548919678
Gaussian-NPE,0.6125127077102661,0.07517039775848389
Gaussian-NPE,0.5979573726654053,0.12343335151672363
Gaussian-NPE,0.605689525604248,0.11654722690582275
Gaussian-NPE,0.6833738088607788,0.1843576431274414
Gaussian-NPE,0.6099932193756104,0.10882830619812012
Gaussian-NPE,0.6360882520675659,0.136763334274292
Gaussian-NPE,0.5854747295379639,0.15895771980285645
Gaussian-NPE,0.6458345651626587,0.031758904457092285
Gaussian-NPE,0.5724308490753174,0.2077258825302124
Gaussian-NPE,0.5644993782043457,0.06391918659210205
Gaussian-NPE,0.6468914747238159,0.09578931331634521
Gaussian-NPE,0.6272542476654053,0.07520759105682373
Gaussian-NPE,0.6184489727020264,0.14241111278533936
Gaussian-NPE,0.6254678964614868,0.08221840858459473
Gaussian-NPE,0.616917610168457,0.15745842456817627
Gaussian-NPE,0.6396117210388184,0.17071056365966797
Gaussian-NPE,0.6495025157928467,0.17358529567718506
Gaussian-NPE,0.6272896528244019,0.2100081443786621
Gaussian-NPE,0.5682163238525391,0.09353089332580566
Gaussian-NPE,0.6151708364486694,0.10446178913116455
Gaussian-NPE,0.6227630376815796,0.16461336612701416
Gaussian-NPE,0.6524704694747925,0.15457725524902344
Gaussian-NPE,0.6035788059234619,0.1405794620513916
Gaussian-NPE,0.6822468042373657,0.15043139457702637
Gaussian-NPE,0.5291481018066406,0.12262725830078125
Gaussian-NPE,0.5806851387023926,0.09274661540985107
Gaussian-NPE,0.641081690788269,0.1500093936920166
Gaussian-NPE,0.6116840839385986,0.027316927909851074
Gaussian-NPE,0.6124701499938965,0.12912297248840332
Gaussian-NPE,0.6342813968658447,0.13759613037109375
Gaussian-NPE,0.6156749725341797,0.15688979625701904
Gaussian-NPE,0.5929641723632812,0.1233057975769043
Gaussian-NPE,0.6269491910934448,0.21721386909484863
Gaussian-NPE,0.6718677282333374,0.19104087352752686
Gaussian-NPE,0.5721868276596069,0.07116138935089111
Gaussian-NPE,0.6199344396591187,0.07428991794586182
Gaussian-NPE,0.6436699628829956,0.16804492473602295
Gaussian-NPE,0.6107971668243408,0.07990789413452148
Gaussian-NPE,0.5769977569580078,0.1425185203552246
Gaussian-NPE,0.6234046220779419,0.13863778114318848
Gaussian-NPE,0.6202507019042969,0.10389971733093262
Gaussian-NPE,0.625585675239563,0.13671791553497314
Gaussian-NPE,0.635560154914856,0.060501933097839355
Gaussian-NPE,0.6608327627182007,0.18910634517669678
Gaussian-NPE,0.6197247505187988,0.07501554489135742
Gaussian-NPE,0.6958580017089844,0.12057101726531982
Gaussian-NPE,0.6019681692123413,0.1548459529876709
Gaussian-NPE,0.5936707258224487,0.2480870485305786
Gaussian-NPE,0.6165628433227539,0.18799352645874023
Gaussian-NPE,0.5757489204406738,0.07838034629821777
Gaussian-NPE,0.6349843740463257,0.06453442573547363
Gaussian-NPE,0.6173100471496582,0.08838272094726562
Gaussian-NPE,0.5983607769012451,0.13302528858184814
Gaussian-NPE,0.6525318622589111,0.10105741024017334
Gaussian-NPE,0.638343334197998,0.09273648262023926
Gaussian-NPE,0.5676352977752686,0.11313486099243164
Gaussian-NPE,0.6193159818649292,0.21554934978485107
Gaussian-NPE,0.518415093421936,0.15132391452789307
Gaussian-NPE,0.5875611305236816,0.05551326274871826
Gaussian-NPE,0.6399739980697632,0.19646382331848145
Gaussian-NPE,0.6330313682556152,0.09191584587097168
Gaussian-NPE,0.6271982192993164,0.12753534317016602
Gaussian-NPE,0.5993503332138062,0.06537806987762451
Gaussian-NPE,0.6012977361679077,0.022795796394348145
Gaussian-NPE,0.6656655073165894,0.07887744903564453
Gaussian-NPE,0.5742193460464478,0.13032007217407227
Gaussian-NPE,0.5392725467681885,0.17256426811218262
Gaussian-NPE,0.6670782566070557,0.20373499393463135
Gaussian-NPE,0.5305075645446777,0.15338337421417236
Gaussian-NPE,0.6271344423294067,0.06394302845001221
Gaussian-NPE,0.6327512264251709,0.22350633144378662
Gaussian-NPE,0.5800248384475708,0.14687764644622803
Gaussian-NPE,0.5902340412139893,0.13146650791168213
Gaussian-NPE,0.5980015993118286,0.04374837875366211
Gaussian-NPE,0.5639504194259644,0.07141411304473877
Gaussian-NPE,0.5723814964294434,0.0885171890258789
Gaussian-NPE,0.67418372631073,0.1187659502029419
Gaussian-NPE,0.5734694004058838,0.12142717838287354
Gaussian-NPE,0.6925121545791626,0.17323338985443115
Gaussian-NPE,0.5785040855407715,0.11539030075073242
Gaussian-NPE,0.6064732074737549,0.05682516098022461
Gaussian-NPE,0.6181842088699341,0.04248762130737305
Gaussian-NPE,0.5997936725616455,0.14123106002807617
Gaussian-NPE,0.6638482809066772,0.16945302486419678
Gaussian-NPE,0.6029592752456665,0.09021985530853271
Gaussian-NPE,0.6226264238357544,0.12981021404266357
Gaussian-NPE,0.6001459360122681,0.11775696277618408
Gaussian-NPE,0.6353985071182251,-0.05046266317367554
Gaussian-NPE,0.6413024663925171,0.050318241119384766
Gaussian-NPE,0.5779929161071777,0.10329890251159668
Gaussian-NPE,0.6305215358734131,0.14162194728851318
Gaussian-NPE,0.6433382034301758,0.1605299711227417
Gaussian-NPE,0.5865706205368042,0.04729616641998291
Gaussian-NPE,0.5950949192047119,0.06703627109527588
Gaussian-NPE,0.6126036643981934,0.14313364028930664
Gaussian-NPE,0.6093553304672241,0.1373838186264038
Gaussian-NPE,0.5956035852432251,0.05951833724975586
Gaussian-NPE,0.6572587490081787,0.14173388481140137
Gaussian-NPE,0.6421422958374023,0.0732964277267456
Gaussian-NPE,0.5717365741729736,0.09414553642272949
Gaussian-NPE,0.6755541563034058,0.12263071537017822
Gaussian-NPE,0.6555938720703125,0.08459615707397461
Gaussian-NPE,0.6629428863525391,0.19736063480377197
Gaussian-NPE,0.6610233783721924,0.11896073818206787
Gaussian-NPE,0.6127258539199829,0.10345029830932617
Gaussian-NPE,0.6526899337768555,0.16749966144561768
Gaussian-NPE,0.6705191135406494,0.18168354034423828
Gaussian-NPE,0.60282301902771,0.012440323829650879
Gaussian-NPE,0.5255045890808105,0.1340428590774536
Gaussian-NPE,0.58990478515625,0.10167074203491211
Gaussian-NPE,0.6465282440185547,0.16036415100097656
Gaussian-NPE,0.6446603536605835,0.1531531810760498
Gaussian-NPE,0.6191281080245972,0.11119163036346436
Gaussian-NPE,0.6340082883834839,0.15924739837646484
Gaussian-NPE,0.6005967855453491,0.1336268186569214
Gaussian-NPE,0.5917391777038574,0.11293327808380127
Gaussian-NPE,0.6718899011611938,0.014047622680664062
Gaussian-NPE,0.5921856164932251,0.0981978178024292
Gaussian-NPE,0.5534404516220093,0.0006906986236572266
Gaussian-NPE,0.6362006664276123,0.18348872661590576
Gaussian-NPE,0.6172716617584229,0.1905503273010254
Gaussian-NPE,0.6280508041381836,0.1360492706298828
Gaussian-NPE,0.5912308692932129,0.13888168334960938
Gaussian-NPE,0.6127179861068726,0.1062929630279541
Gaussian-NPE,0.6242369413375854,0.016881465911865234
Gaussian-NPE,0.5977092981338501,0.07613670825958252
Gaussian-NPE,0.6197361946105957,0.10568118095397949
Gaussian-NPE,0.647624135017395,0.19629037380218506
Gaussian-NPE,0.6061885356903076,0.12634813785552979
Gaussian-NPE,0.6269617080688477,0.129258394241333
Gaussian-NPE,0.6426585912704468,0.10132575035095215
Gaussian-NPE,0.6346062421798706,0.19938206672668457
Gaussian-NPE,0.5784598588943481,0.082955002784729
Gaussian-NPE,0.6194566488265991,0.17261552810668945
Gaussian-NPE,0.5792744159698486,0.07687258720397949
Gaussian-NPE,0.6539121866226196,0.17108154296875
Gaussian-NPE,0.6633050441741943,0.17957472801208496
Gaussian-NPE,0.6765550374984741,0.08578884601593018
Gaussian-NPE,0.6500834226608276,0.06707620620727539
Gaussian-NPE,0.6125608682632446,0.14641213417053223
Gaussian-NPE,0.6295452117919922,0.13764727115631104
Gaussian-NPE,0.6152832508087158,0.07164275646209717
Gaussian-NPE,0.629307746887207,0.2248375415802002
Gaussian-NPE,0.6671980619430542,0.05491805076599121
Gaussian-NPE,0.6162052154541016,0.08426189422607422
Gaussian-NPE,0.6058250665664673,0.08271420001983643
Gaussian-NPE,0.6757838726043701,0.14340317249298096
Gaussian-NPE,0.5045968294143677,0.07030606269836426
Gaussian-NPE,0.6226476430892944,0.12335455417633057
Gaussian-NPE,0.589033842086792,0.1593571901321411
Gaussian-NPE,0.6191114187240601,0.10722458362579346
Gaussian-NPE,0.6832342147827148,0.10444629192352295
Gaussian-NPE,0.6668623685836792,0.1046820878982544
Gaussian-NPE,0.6955562829971313,-0.006033539772033691
Gaussian-NPE,0.5795245170593262,0.15804052352905273
Gaussian-NPE,0.6106760501861572,0.16587603092193604
Gaussian-NPE,0.646553635597229,0.1635608673095703
Gaussian-NPE,0.5679817199707031,0.11994099617004395
Gaussian-NPE,0.6578347682952881,0.18133533000946045
Gaussian-NPE,0.651829719543457,0.18535315990447998
Gaussian-NPE,0.5556883811950684,0.07903695106506348
Gaussian-NPE,0.6564779281616211,0.10968780517578125
Gaussian-NPE,0.5970929861068726,0.19239890575408936
Gaussian-NPE,0.6065500974655151,0.054618000984191895
Gaussian-NPE,0.6058324575424194,0.07976794242858887
Gaussian-NPE,0.712842583656311,0.1428520679473877
Gaussian-NPE,0.6286114454269409,0.11564898490905762
Gaussian-NPE,0.595505952835083,0.20200514793395996
Gaussian-NPE,0.6462498903274536,0.038384079933166504
Gaussian-NPE,0.5634742975234985,0.08886110782623291
Gaussian-NPE,0.5890899896621704,0.1586437225341797
Gaussian-NPE,0.5437369346618652,0.04949331283569336
Gaussian-NPE,0.6034078598022461,0.11215901374816895
Gaussian-NPE,0.6130717992782593,0.14492201805114746
Gaussian-NPE,0.5892261266708374,0.11869120597839355
Gaussian-NPE,0.66603684425354,0.12476480007171631
Gaussian-NPE,0.6439822912216187,0.08767938613891602
Gaussian-NPE,0.6022623777389526,0.15280818939208984
Gaussian-NPE,0.5923240184783936,0.08864903450012207
Gaussian-NPE,0.5676188468933105,0.14726507663726807
Gaussian-NPE,0.6244251728057861,0.11293256282806396
Gaussian-NPE,0.6397935152053833,0.15631520748138428
Gaussian-NPE,0.6295571327209473,0.11580204963684082
Gaussian-NPE,0.5934019088745117,0.1881633996963501
Gaussian-NPE,0.6398348808288574,0.20745527744293213
Gaussian-NPE,0.6387666463851929,0.18829798698425293
Gaussian-NPE,0.6656023263931274,0.14869427680969238
Gaussian-NPE,0.642413854598999,0.11467504501342773
Gaussian-NPE,0.6001660823822021,0.11166083812713623
Gaussian-NPE,0.618971586227417,0.1719602346420288
Gaussian-NPE,0.6148871183395386,0.16892766952514648
Gaussian-NPE,0.6498850584030151,0.22136938571929932
Gaussian-NPE,0.6226025819778442,0.07363653182983398
Gaussian-NPE,0.6168688535690308,0.1278979778289795
Gaussian-NPE,0.5990598201751709,0.12388157844543457
Gaussian-NPE,0.6043578386306763,0.025509953498840332
Gaussian-NPE,0.6013399362564087,0.1513148546218872
Gaussian-NPE,0.5667663812637329,0.13821887969970703
Gaussian-NPE,0.6504116058349609,0.14296424388885498
Gaussian-NPE,0.6189918518066406,0.07250428199768066
Gaussian-NPE,0.6415393352508545,0.08621382713317871
Gaussian-NPE,0.6009801626205444,0.07067382335662842
Gaussian-NPE,0.5929436683654785,0.12429237365722656
Gaussian-NPE,0.6442729234695435,0.12071239948272705
Gaussian-NPE,0.6489267349243164,0.1465775966644287
Gaussian-NPE,0.5476280450820923,0.18401145935058594
Gaussian-NPE,0.6047890186309814,0.1443387269973755
Gaussian-NPE,0.6126782894134521,0.1711723804473877
Gaussian-NPE,0.6188383102416992,0.2499932050704956
Gaussian-NPE,0.6207693815231323,0.15201842784881592
Gaussian-NPE,0.6483938694000244,0.1472623348236084
Gaussian-NPE,0.6822613477706909,0.0456317663192749
Gaussian-NPE,0.5974695682525635,0.08083248138427734
Gaussian-NPE,0.6025145053863525,0.1586589813232422
Gaussian-NPE,0.6246916055679321,0.1981029510498047
Gaussian-NPE,0.6500221490859985,0.12048840522766113
Gaussian-NPE,0.5406980514526367,0.14653968811035156
Gaussian-NPE,0.675823450088501,0.1369795799255371
Gaussian-NPE,0.5823788642883301,0.13002276420593262
Gaussian-NPE,0.6071528196334839,0.18272900581359863
Gaussian-NPE,0.6418173313140869,0.12185907363891602
Gaussian-NPE,0.6632908582687378,0.154180645942688
Gaussian-NPE,0.6488207578659058,0.15480053424835205
Gaussian-NPE,0.5946290493011475,0.10237467288970947
Gaussian-NPE,0.617074728012085,0.1279919147491455
Gaussian-NPE,0.631614089012146,0.05292558670043945
Gaussian-NPE,0.5883921384811401,0.15155959129333496
Gaussian-NPE,0.6098042726516724,0.07796144485473633
Gaussian-NPE,0.6237747669219971,0.09498858451843262
Gaussian-NPE,0.6366068124771118,0.13600778579711914
Gaussian-NPE,0.626646876335144,0.17323601245880127
Gaussian-NPE,0.5948089361190796,0.10043036937713623
Gaussian-NPE,0.6004693508148193,0.14375412464141846
Gaussian-NPE,0.6605181694030762,0.07247793674468994
Gaussian-NPE,0.6870198249816895,0.14121997356414795
Gaussian-NPE,0.6557637453079224,0.12128472328186035
Gaussian-NPE,0.6240220069885254,0.09307539463043213
Gaussian-NPE,0.6207000017166138,0.09254860877990723
Gaussian-NPE,0.6413809061050415,0.1134028434753418
Gaussian-NPE,0.6583174467086792,0.06038391590118408
Gaussian-NPE,0.6522518396377563,0.11792957782745361
Gaussian-NPE,0.6400837898254395,0.23148882389068604
Gaussian-NPE,0.6646881103515625,0.09958004951477051
Gaussian-NPE,0.6345915794372559,0.1033773422241211
Gaussian-NPE,0.6173349618911743,0.15410661697387695
Gaussian-NPE,0.7070146799087524,0.1399698257446289
Gaussian-NPE,0.5685364007949829,0.059790849685668945
Gaussian-NPE,0.5574331283569336,0.09478604793548584
Gaussian-NPE,0.6097874641418457,0.13714289665222168
Gaussian-NPE,0.6238912343978882,0.052820563316345215
Gaussian-NPE,0.6595367193222046,0.1919008493423462
Gaussian-NPE,0.6683783531188965,0.12027442455291748
Gaussian-NPE,0.6613514423370361,0.12772917747497559
Gaussian-NPE,0.612152099609375,-0.003603041172027588
Gaussian-NPE,0.6168979406356812,0.19827640056610107
Gaussian-NPE,0.6591454744338989,0.10856544971466064
Gaussian-NPE,0.638412356376648,0.11091363430023193
Gaussian-NPE,0.59027099609375,0.05879712104797363
Gaussian-NPE,0.5680186748504639,0.04326176643371582
Gaussian-NPE,0.625540018081665,0.08951663970947266
Gaussian-NPE,0.5637010335922241,0.21212232112884521
Gaussian-NPE,0.621772289276123,0.13090074062347412
Gaussian-NPE,0.6134095191955566,0.203499436378479
Gaussian-NPE,0.6639999151229858,0.03889918327331543
Gaussian-NPE,0.6069034337997437,0.16627562046051025
Gaussian-NPE,0.5920472145080566,0.12411320209503174
Gaussian-NPE,0.6104850769042969,0.00994420051574707
Gaussian-NPE,0.569547176361084,0.0812307596206665
Gaussian-NPE,0.6238664388656616,0.13836729526519775
Gaussian-NPE,0.640910267829895,0.09700310230255127
Gaussian-NPE,0.5880540609359741,0.07982945442199707
Gaussian-NPE,0.6707472801208496,0.1801316738128662
Gaussian-NPE,0.6094143390655518,0.14852595329284668
Gaussian-NPE,0.6096099615097046,0.13683044910430908
Gaussian-NPE,0.6317160129547119,0.02725529670715332
Gaussian-NPE,0.6191703081130981,0.17717814445495605
Gaussian-NPE,0.7101773023605347,0.14361798763275146
Gaussian-NPE,0.5260202884674072,0.15390551090240479
Gaussian-NPE,0.6324822902679443,0.1655261516571045
Gaussian-NPE,0.6815445423126221,0.1491398811340332
Gaussian-NPE,0.6621638536453247,0.13962078094482422
Gaussian-NPE,0.6279449462890625,0.140716552734375
Gaussian-NPE,0.5491911172866821,0.041687607765197754
Gaussian-NPE,0.6216045618057251,0.16043972969055176
Gaussian-NPE,0.5731611251831055,0.14764750003814697
Gaussian-NPE,0.6234546899795532,0.1734224557876587
Gaussian-NPE,0.6013202667236328,0.06578469276428223
Gaussian-NPE,0.6539511680603027,0.08021533489227295
Gaussian-NPE,0.6396440267562866,0.12561511993408203
Gaussian-NPE,0.626248836517334,0.20192325115203857
Gaussian-NPE,0.6735268831253052,0.11700975894927979
Gaussian-NPE,0.6628808975219727,0.18735074996948242
Gaussian-NPE,0.5672281980514526,0.10774242877960205
Gaussian-NPE,0.6145951747894287,0.15098130702972412
Gaussian-NPE,0.5650434494018555,0.25419533252716064
Gaussian-NPE,0.5965588092803955,0.047222018241882324
Gaussian-NPE,0.5935016870498657,0.15849626064300537
Gaussian-NPE,0.5741554498672485,0.19669067859649658
Gaussian-NPE,0.6641608476638794,0.17022264003753662
Gaussian-NPE,0.607928991317749,0.1590806245803833
Gaussian-NPE,0.6850684881210327,0.0382540225982666
Gaussian-NPE,0.6200014352798462,0.17963910102844238
Gaussian-NPE,0.6283925771713257,0.07917547225952148
Gaussian-NPE,0.5991138219833374,0.07119977474212646
Gaussian-NPE,0.6835494041442871,0.15223634243011475
Gaussian-NPE,0.6072871685028076,0.1400613784790039
Gaussian-NPE,0.556146502494812,0.07258391380310059
Gaussian-NPE,0.5870882272720337,0.1285719871520996
Gaussian-NPE,0.6101540327072144,0.1440885066986084
Gaussian-NPE,0.6269086599349976,-0.01834779977798462
Gaussian-NPE,0.600195050239563,0.11500179767608643
Gaussian-NPE,0.5611462593078613,0.13579809665679932
Gaussian-NPE,0.578654408454895,0.15053534507751465
Gaussian-NPE,0.5026953220367432,0.2544524669647217
Gaussian-NPE,0.5973677635192871,0.19938158988952637
Gaussian-NPE,0.6073119640350342,0.2066282033920288
Gaussian-NPE,0.5868755578994751,0.11074697971343994
Gaussian-NPE,0.5466715097427368,0.11781704425811768
Gaussian-NPE,0.6517945528030396,0.09454953670501709
Gaussian-NPE,0.6918659210205078,0.20700716972351074
Gaussian-NPE,0.5570557117462158,0.11062180995941162
Gaussian-NPE,0.5396950244903564,0.10404670238494873
Gaussian-NPE,0.5644303560256958,0.06865239143371582
