method,source,n,N,N_label,seed,param,x,density
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,104.88721804511277,8.756075403688805e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,104.93734335839599,8.729953340044037e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,104.9874686716792,8.601139618993359e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.0375939849624,8.373592656735549e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.08771929824562,8.054894997057207e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.13784461152882,7.65574366717798e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.18796992481202,7.189289620115624e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.23809523809524,6.670374347398642e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.28822055137844,6.11471885626924e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.33834586466165,5.538121742744032e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.38847117794487,4.95571919352906e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.43859649122807,4.381351180442432e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.48872180451127,3.827066120299974e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.53884711779449,3.302782398796596e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.58897243107769,2.816111005774795e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.6390977443609,2.3723305711777128e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.68922305764411,1.974495492388592e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.73934837092732,1.6236503615298043e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.78947368421052,1.3191198448789167e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.83959899749374,1.0588424232418903e-05
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.88972431077694,8.397185149229867e-06
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.93984962406014,6.579477806697461e-06
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,105.98997493734336,5.09336049409627e-06
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.04010025062657,3.895585044909112e-06
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.09022556390977,2.943718285367841e-06
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.14035087719299,2.1977337601767506e-06
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.19047619047619,1.6210977021131231e-06
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.2406015037594,1.181404378602649e-06
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.29072681704261,8.506349775930485e-07
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.34085213032581,6.051223186528342e-07
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.39097744360902,4.253029347890443e-07
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.44110275689223,2.9533088127742955e-07
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.49122807017544,2.026164101439705e-07
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.54135338345864,1.3733955783367232e-07
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.59147869674186,9.19754553047923e-08
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.64160401002506,6.085601651024443e-08
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.69172932330827,3.978234403850483e-08
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.74185463659148,2.569404555221779e-08
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.79197994987469,1.6395696997332908e-08
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.84210526315789,1.0336715201641436e-08
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.89223057644111,6.438585849714309e-09
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.94235588972431,3.962357930176467e-09
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,106.99248120300751,2.4091963145112456e-09
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.04260651629073,1.4472579683295868e-09
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.09273182957394,8.589640379397002e-10
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.14285714285714,5.036853125925546e-10
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.19298245614036,2.918091230729478e-10
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.24310776942356,1.6702970610345123e-10
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.29323308270676,9.445910829671604e-11
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.34335839598998,5.277755160373252e-11
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.39348370927318,2.913465700960244e-11
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.44360902255639,1.5890071572323053e-11
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.4937343358396,8.562430710845604e-12
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.54385964912281,4.558516802113786e-12
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.59398496240601,2.3977578568213143e-12
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.64411027568923,1.2460697659448757e-12
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.69423558897243,6.39785904381741e-13
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.74436090225564,3.2455047536672903e-13
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.79448621553885,1.6266162425569233e-13
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.84461152882206,8.054586182356995e-14
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.89473684210526,3.940548107575943e-14
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.94486215538848,1.9046944139354326e-14
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,107.99498746867168,9.095974944063368e-15
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.04511278195488,4.29169129930679e-15
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.0952380952381,2.000612458835587e-15
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.1453634085213,9.214096057222743e-16
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.19548872180451,4.1927384858301664e-16
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.24561403508773,1.8849424168616985e-16
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.29573934837093,8.372471407165152e-17
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.34586466165413,3.6742147110139057e-17
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.39598997493735,1.5930546088193746e-17
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.44611528822055,6.824205054899554e-18
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.49624060150376,2.8882098574715417e-18
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.54636591478697,1.207704534004772e-18
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.59649122807018,4.989395380890674e-19
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.64661654135338,2.0365281503480277e-19
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.6967418546366,8.21274214636482e-20
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.7468671679198,3.272210475587145e-20
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.796992481203,1.2880999007177187e-20
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.84711779448622,5.0097163395603484e-21
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.89724310776943,1.9250056039233706e-21
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.94736842105263,7.308127799607788e-22
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,108.99749373433583,2.741167295799045e-22
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.04761904761905,1.0158281021121046e-22
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.09774436090225,3.7192911567967155e-23
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.14786967418546,1.3454123347695235e-23
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.19799498746868,4.808458869248766e-24
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.24812030075188,1.697898321896152e-24
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.29824561403508,5.923422705568754e-25
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.3483709273183,2.041686445341952e-25
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.3984962406015,6.952814447203459e-26
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.4486215538847,2.3393085948679018e-26
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.49874686716792,7.776242157704132e-27
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.54887218045113,2.553927005001659e-27
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.59899749373433,8.28733616723926e-28
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.64912280701753,2.6577252432029088e-28
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.69924812030075,8.448527270098034e-29
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.74937343358395,2.7455480023199043e-29
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.79949874686716,1.1844285256794458e-29
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.84962406015038,1.4558684734169223e-29
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.89974937343358,3.963695035572028e-29
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,109.94987468671678,1.2398511278954545e-28
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,lambda,110.0,3.892256978907633e-28
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.0,0.0059472492987636275
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.010025062656641603,0.007016891995379637
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.020050125313283207,0.00810404676716562
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.03007518796992481,0.009161954129321567
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.040100250626566414,0.010139654596044408
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.05012531328320802,0.010986362249004546
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.06015037593984962,0.011656359907941987
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.07017543859649122,0.01211375086229708
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.08020050125313283,0.012336351824249444
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.09022556390977443,0.012318100632642218
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.10025062656641603,0.012069574000398538
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.11027568922305764,0.011616524277038293
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.12030075187969924,0.010996682633927751
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.13032581453634084,0.010255363250973813
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.14035087719298245,0.00944057509567506
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.15037593984962405,0.008598370872465113
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.16040100250626566,0.007769041702535274
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.17042606516290726,0.0069845419102636894
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.18045112781954886,0.006267263869304844
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.19047619047619047,0.0056300437304675046
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.20050125313283207,0.005077114554360449
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.21052631578947367,0.004605655654620169
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.22055137844611528,0.004207607896989053
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.23057644110275688,0.0038715041743695713
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.24060150375939848,0.00358416316660672
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.2506265664160401,0.0033321784599967745
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.2606516290726817,0.003103184346248439
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.2706766917293233,0.0028868920230982
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.2807017543859649,0.002675877649956628
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.2907268170426065,0.002466085634613602
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.3007518796992481,0.002257003772403217
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.3107769423558897,0.002051480677492822
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.3208020050125313,0.001855189583090931
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.3308270676691729,0.0016757871915645019
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.3408521303258145,0.001521859359290676
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.3508771929824561,0.0014017758482151098
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.3609022556390977,0.00132258779156375
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.37092731829573933,0.0012890933328342945
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.38095238095238093,0.0013031730518042381
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.39097744360902253,0.0013634631947765802
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.40100250626566414,0.0014653967629620346
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.41102756892230574,0.001601603709900652
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.42105263157894735,0.0017626237029456935
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.43107769423558895,0.0019378495704079062
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.44110275689223055,0.0021165892458510607
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.45112781954887216,0.002289113150489454
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.46115288220551376,0.0024475482281177837
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.47117794486215536,0.002586494431908635
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.48120300751879697,0.002703276562865147
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.49122807017543857,0.0027978011741441452
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.5012531328320802,0.002872056244068209
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.5112781954887218,0.002929357299675584
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.5213032581453634,0.002973492648378397
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.531328320802005,0.0030079394364545746
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.5413533834586466,0.00303530443942426
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.5513784461152882,0.0030570904591704327
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.5614035087719298,0.0030738117646570023
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.5714285714285714,0.003085398117737169
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.581453634085213,0.0030917574129805145
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.5914786967418546,0.0030933300630431705
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.6015037593984962,0.0030914743547084144
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.6115288220551378,0.003088570201371875
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.6215538847117794,0.00308780652694444
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.631578947368421,0.003092703878791416
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.6416040100250626,0.003106494947273932
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.6516290726817042,0.0031315217163468655
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.6616541353383458,0.0031687991932505804
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.6716791979949874,0.003217845251936832
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.681704260651629,0.0032767993846742043
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.6917293233082706,0.0033427730015952984
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.7017543859649122,0.003412314030007213
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.7117794486215538,0.003481846325257956
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.7218045112781954,0.0035479657241302936
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.731829573934837,0.003607532163902756
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.7418546365914787,0.003657572892510141
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.7518796992481203,0.0036950816791548754
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.7619047619047619,0.003716841082932212
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.7719298245614035,0.0037193956537662828
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.7819548872180451,0.0036992624578319386
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.7919799498746867,0.0036533935643883156
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.8020050125313283,0.003579824448370747
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.8120300751879699,0.0034783766895565456
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.8220551378446115,0.003351252116497251
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.8320802005012531,0.0032033671771264905
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.8421052631578947,0.003042326316792041
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.8521303258145363,0.002878006018648759
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.8621553884711779,0.0027217960536713086
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.8721804511278195,0.002585602290867419
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.8822055137844611,0.0024807447631278617
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.8922305764411027,0.002416884648392975
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.9022556390977443,0.0024010925471670093
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.9122807017543859,0.0024371404563036645
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.9223057644110275,0.0025250722822883166
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.9323308270676691,0.0026610878364416394
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.9423558897243107,0.0028377610197054814
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.9523809523809523,0.003044597346927353
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.9624060150375939,0.00326891169149661
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.9724310776942355,0.0034969711493389494
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.9824561403508771,0.0037153043480955728
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,0.9924812030075187,0.0039120379917511015
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.0025062656641603,0.004078097296380533
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.012531328320802,0.004208109997326317
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.0225563909774436,0.004300887325863636
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.0325814536340852,0.004359414162469566
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.0426065162907268,0.004390351370678786
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.0526315789473684,0.004403120013740579
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.06265664160401,0.004408686228885825
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.0726817042606516,0.0044181903188407045
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.0827067669172932,0.004441565684846658
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.0927318295739348,0.004486280350295813
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.1027568922305764,0.004556315591427561
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.112781954887218,0.0046514791640106775
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.1228070175438596,0.004767135243593879
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.1328320802005012,0.0048944138555972894
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.1428571428571428,0.005020930780638198
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.1528822055137844,0.005131998440886334
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.162907268170426,0.005212239883701778
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.1729323308270676,0.005247441758532511
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.1829573934837092,0.005226416023462591
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.1929824561403508,0.0051426046519205855
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.2030075187969924,0.004995173210105862
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.213032581453634,0.00478940354996783
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.2230576441102756,0.004536304710157874
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.2330827067669172,0.0042514932668429916
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.2431077694235588,0.003953521216694182
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.2531328320802004,0.003661922904437658
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.263157894736842,0.003395292706142214
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.2731829573934836,0.0031696856097006934
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.2832080200501252,0.002997560980542313
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.2932330827067668,0.002887383768194016
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.3032581453634084,0.0028438799873169362
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.31328320802005,0.0028688358500323003
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.3233082706766917,0.0029622481325935726
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.3333333333333333,0.0031235859294341437
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.3433583959899749,0.003352913725550614
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.3533834586466165,0.0036516518859083754
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.363408521303258,0.0040228103421345715
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.3734335839598997,0.004470619540126076
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.3834586466165413,0.004999591243262229
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.3934837092731829,0.005613157139698706
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.4035087719298245,0.006312136642170047
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.413533834586466,0.007093355042445015
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.4235588972431077,0.007948749364666035
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.4335839598997493,0.008865249862139392
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.443609022556391,0.009825611309864866
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.4536340852130325,0.010810206677500775
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.463659147869674,0.011799616468432724
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.4736842105263157,0.012777687352888945
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.4837092731829573,0.013734629759661554
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.493734335839599,0.01466970175379628
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.5037593984962405,0.01559309510354373
flow_npe,posterior_samples.pkl,1000,6907,N=n log(n),1,sigma,1.5137844611528821,0.016526789015965757
