method,n,N,N_label,seed,param,source,sample_count,posterior_mean,bias
flow_npe,500,11180,N=n^(3/2),6,lambda,posterior_samples.pkl,10000,100.22242448005676,0.22242448005675897
flow_npe,500,11180,N=n^(3/2),6,sigma,posterior_samples.pkl,10000,1.971177419060748,-0.02882258093925194
flow_npe,500,11180,N=n^(3/2),6,xi,posterior_samples.pkl,10000,-0.11958647251129151,-0.019586472511291503
flow_npe,500,11180,N=n^(3/2),7,lambda,posterior_samples.pkl,10000,99.94636919403077,-0.05363080596923453
flow_npe,500,11180,N=n^(3/2),7,sigma,posterior_samples.pkl,10000,2.0965367189481854,0.09653671894818538
flow_npe,500,11180,N=n^(3/2),7,xi,posterior_samples.pkl,10000,-0.18743710480928422,-0.08743710480928421
flow_npe,500,11180,N=n^(3/2),8,lambda,posterior_samples.pkl,10000,100.17714954433441,0.1771495443344122
flow_npe,500,11180,N=n^(3/2),8,sigma,posterior_samples.pkl,10000,2.077113680110872,0.07711368011087183
flow_npe,500,11180,N=n^(3/2),8,xi,posterior_samples.pkl,10000,-0.1531077764749527,-0.053107776474952684
flow_npe,500,11180,N=n^(3/2),9,lambda,posterior_samples.pkl,10000,99.7091048318863,-0.29089516811370686
flow_npe,500,11180,N=n^(3/2),9,sigma,posterior_samples.pkl,10000,2.02905392920787,0.029053929207869977
flow_npe,500,11180,N=n^(3/2),9,xi,posterior_samples.pkl,10000,-0.16324657135009765,-0.06324657135009765
flow_npe,500,11180,N=n^(3/2),10,lambda,posterior_samples.pkl,10000,100.82128090248108,0.8212809024810781
flow_npe,500,11180,N=n^(3/2),10,sigma,posterior_samples.pkl,10000,2.161329143615626,0.1613291436156259
flow_npe,500,11180,N=n^(3/2),10,xi,posterior_samples.pkl,10000,-0.21125301653146744,-0.11125301653146744
flow_npe,500,11180,N=n^(3/2),11,lambda,posterior_samples.pkl,10000,100.44278705558777,0.44278705558777176
flow_npe,500,11180,N=n^(3/2),11,sigma,posterior_samples.pkl,10000,2.0521123120765203,0.05211231207652034
flow_npe,500,11180,N=n^(3/2),11,xi,posterior_samples.pkl,10000,-0.2377341303229332,-0.1377341303229332
flow_npe,500,11180,N=n^(3/2),12,lambda,posterior_samples.pkl,10000,100.5803163772583,0.5803163772582991
flow_npe,500,11180,N=n^(3/2),12,sigma,posterior_samples.pkl,10000,2.00352648147773,0.003526481477730048
flow_npe,500,11180,N=n^(3/2),12,xi,posterior_samples.pkl,10000,-0.12959687634706496,-0.029596876347064954
flow_npe,500,11180,N=n^(3/2),13,lambda,posterior_samples.pkl,10000,100.68254085330963,0.6825408533096322
flow_npe,500,11180,N=n^(3/2),13,sigma,posterior_samples.pkl,10000,2.1163038303714248,0.11630383037142478
flow_npe,500,11180,N=n^(3/2),13,xi,posterior_samples.pkl,10000,-0.18931365917921067,-0.08931365917921066
flow_npe,500,11180,N=n^(3/2),14,lambda,posterior_samples.pkl,10000,99.65195955238342,-0.34804044761658304
flow_npe,500,11180,N=n^(3/2),14,sigma,posterior_samples.pkl,10000,2.152802942671627,0.15280294267162686
flow_npe,500,11180,N=n^(3/2),14,xi,posterior_samples.pkl,10000,-0.1942451514005661,-0.09424515140056611
flow_npe,500,11180,N=n^(3/2),15,lambda,posterior_samples.pkl,10000,99.26936258621215,-0.7306374137878464
flow_npe,500,11180,N=n^(3/2),15,sigma,posterior_samples.pkl,10000,1.979117406309396,-0.02088259369060408
flow_npe,500,11180,N=n^(3/2),15,xi,posterior_samples.pkl,10000,-0.1469536527276039,-0.046953652727603906
flow_npe,500,11180,N=n^(3/2),16,lambda,posterior_samples.pkl,10000,99.80996808986664,-0.19003191013335652
flow_npe,500,11180,N=n^(3/2),16,sigma,posterior_samples.pkl,10000,2.3098808369135484,0.3098808369135484
flow_npe,500,11180,N=n^(3/2),16,xi,posterior_samples.pkl,10000,-0.31013951759338376,-0.21013951759338376
flow_npe,500,11180,N=n^(3/2),17,lambda,posterior_samples.pkl,10000,99.32486736030579,-0.6751326396942119
flow_npe,500,11180,N=n^(3/2),17,sigma,posterior_samples.pkl,10000,1.9802281598851084,-0.019771840114891637
flow_npe,500,11180,N=n^(3/2),17,xi,posterior_samples.pkl,10000,-0.11145434091091155,-0.011454340910911548
flow_npe,500,11180,N=n^(3/2),18,lambda,posterior_samples.pkl,10000,99.5838749168396,-0.4161250831603951
flow_npe,500,11180,N=n^(3/2),18,sigma,posterior_samples.pkl,10000,2.0761591720104215,0.07615917201042155
flow_npe,500,11180,N=n^(3/2),18,xi,posterior_samples.pkl,10000,-0.14174619545936584,-0.04174619545936584
flow_npe,500,11180,N=n^(3/2),19,lambda,posterior_samples.pkl,10000,99.78151315422058,-0.2184868457794238
flow_npe,500,11180,N=n^(3/2),19,sigma,posterior_samples.pkl,10000,1.9935254089668393,-0.006474591033160726
flow_npe,500,11180,N=n^(3/2),19,xi,posterior_samples.pkl,10000,-0.15751525571346284,-0.05751525571346283
flow_npe,500,11180,N=n^(3/2),20,lambda,posterior_samples.pkl,10000,99.79024107208252,-0.20975892791747697
flow_npe,500,11180,N=n^(3/2),20,sigma,posterior_samples.pkl,10000,2.5588532157726585,0.5588532157726585
flow_npe,500,11180,N=n^(3/2),20,xi,posterior_samples.pkl,10000,-0.6513126956105232,-0.5513126956105232
flow_npe,500,11180,N=n^(3/2),21,lambda,posterior_samples.pkl,10000,100.1430658782959,0.1430658782959
flow_npe,500,11180,N=n^(3/2),21,sigma,posterior_samples.pkl,10000,2.2752412647929043,0.27524126479290434
flow_npe,500,11180,N=n^(3/2),21,xi,posterior_samples.pkl,10000,-0.26086203634738925,-0.16086203634738924
flow_npe,500,11180,N=n^(3/2),22,lambda,posterior_samples.pkl,10000,100.20329875183106,0.20329875183105628
flow_npe,500,11180,N=n^(3/2),22,sigma,posterior_samples.pkl,10000,2.0147063543900847,0.01470635439008472
flow_npe,500,11180,N=n^(3/2),22,xi,posterior_samples.pkl,10000,-0.13230113906860352,-0.03230113906860352
flow_npe,500,11180,N=n^(3/2),23,lambda,posterior_samples.pkl,10000,101.03591841125488,1.0359184112548832
flow_npe,500,11180,N=n^(3/2),23,sigma,posterior_samples.pkl,10000,2.1184094103984537,0.11840941039845365
flow_npe,500,11180,N=n^(3/2),23,xi,posterior_samples.pkl,10000,-0.14927294870615004,-0.04927294870615004
flow_npe,500,11180,N=n^(3/2),24,lambda,posterior_samples.pkl,10000,100.07867172889709,0.07867172889709195
flow_npe,500,11180,N=n^(3/2),24,sigma,posterior_samples.pkl,10000,2.0311068532429637,0.031106853242963695
flow_npe,500,11180,N=n^(3/2),24,xi,posterior_samples.pkl,10000,-0.15035571942329407,-0.05035571942329406
flow_npe,500,11180,N=n^(3/2),25,lambda,posterior_samples.pkl,10000,100.77267449913025,0.7726744991302468
flow_npe,500,11180,N=n^(3/2),25,sigma,posterior_samples.pkl,10000,1.9910853441374377,-0.008914655862562348
flow_npe,500,11180,N=n^(3/2),25,xi,posterior_samples.pkl,10000,-0.1544328197002411,-0.05443281970024108
flow_npe,500,11180,N=n^(3/2),26,lambda,posterior_samples.pkl,10000,99.59577365646362,-0.4042263435363793
flow_npe,500,11180,N=n^(3/2),26,sigma,posterior_samples.pkl,10000,2.1055942472457887,0.1055942472457887
flow_npe,500,11180,N=n^(3/2),26,xi,posterior_samples.pkl,10000,-0.1680001516342163,-0.0680001516342163
flow_npe,500,11180,N=n^(3/2),27,lambda,posterior_samples.pkl,10000,99.5809405532837,-0.4190594467163038
flow_npe,500,11180,N=n^(3/2),27,sigma,posterior_samples.pkl,10000,1.9594363152415957,-0.04056368475840433
flow_npe,500,11180,N=n^(3/2),27,xi,posterior_samples.pkl,10000,-0.1410770346879959,-0.041077034687995895
flow_npe,500,11180,N=n^(3/2),28,lambda,posterior_samples.pkl,10000,100.46953926086425,0.46953926086425213
flow_npe,500,11180,N=n^(3/2),28,sigma,posterior_samples.pkl,10000,2.077319978572428,0.07731997857242812
flow_npe,500,11180,N=n^(3/2),28,xi,posterior_samples.pkl,10000,-0.17031154853105546,-0.07031154853105545
flow_npe,500,11180,N=n^(3/2),29,lambda,posterior_samples.pkl,10000,99.86814342765808,-0.13185657234191694
flow_npe,500,11180,N=n^(3/2),29,sigma,posterior_samples.pkl,10000,2.0187583382994867,0.0187583382994867
flow_npe,500,11180,N=n^(3/2),29,xi,posterior_samples.pkl,10000,-0.12638623241186142,-0.026386232411861416
flow_npe,500,11180,N=n^(3/2),30,lambda,posterior_samples.pkl,10000,99.59019436779022,-0.40980563220978183
flow_npe,500,11180,N=n^(3/2),30,sigma,posterior_samples.pkl,10000,2.3274141786508262,0.3274141786508262
flow_npe,500,11180,N=n^(3/2),30,xi,posterior_samples.pkl,10000,-0.38330446890592573,-0.28330446890592575
flow_npe,500,11180,N=n^(3/2),31,lambda,posterior_samples.pkl,10000,100.03164483261108,0.031644832611078755
flow_npe,500,11180,N=n^(3/2),31,sigma,posterior_samples.pkl,10000,2.07920852929838,0.07920852929838018
flow_npe,500,11180,N=n^(3/2),31,xi,posterior_samples.pkl,10000,-0.12674175370931626,-0.02674175370931625
flow_npe,500,11180,N=n^(3/2),32,lambda,posterior_samples.pkl,10000,99.99594211921692,-0.004057880783079781
flow_npe,500,11180,N=n^(3/2),32,sigma,posterior_samples.pkl,10000,1.964471465933323,-0.03552853406667711
flow_npe,500,11180,N=n^(3/2),32,xi,posterior_samples.pkl,10000,-0.09688962692022324,0.003110373079776768
flow_npe,500,11180,N=n^(3/2),33,lambda,posterior_samples.pkl,10000,99.92487101345063,-0.07512898654937317
flow_npe,500,11180,N=n^(3/2),33,sigma,posterior_samples.pkl,10000,2.180298764038645,0.18029876403864487
flow_npe,500,11180,N=n^(3/2),33,xi,posterior_samples.pkl,10000,-0.3055581902742386,-0.20555819027423858
flow_npe,500,11180,N=n^(3/2),34,lambda,posterior_samples.pkl,10000,99.6444497768402,-0.35555022315979556
flow_npe,500,11180,N=n^(3/2),34,sigma,posterior_samples.pkl,10000,2.4900589643923565,0.4900589643923565
flow_npe,500,11180,N=n^(3/2),34,xi,posterior_samples.pkl,10000,-0.5390556585073472,-0.4390556585073472
flow_npe,500,11180,N=n^(3/2),35,lambda,posterior_samples.pkl,10000,99.41174419097901,-0.5882558090209926
flow_npe,500,11180,N=n^(3/2),35,sigma,posterior_samples.pkl,10000,2.5004994676209056,0.5004994676209056
flow_npe,500,11180,N=n^(3/2),35,xi,posterior_samples.pkl,10000,-0.39255468475818633,-0.29255468475818636
flow_npe,500,11180,N=n^(3/2),36,lambda,posterior_samples.pkl,10000,99.34065547046661,-0.6593445295333851
flow_npe,500,11180,N=n^(3/2),36,sigma,posterior_samples.pkl,10000,1.9756636741891502,-0.024336325810849768
flow_npe,500,11180,N=n^(3/2),36,xi,posterior_samples.pkl,10000,-0.13830536825656892,-0.03830536825656891
flow_npe,500,11180,N=n^(3/2),37,lambda,posterior_samples.pkl,10000,100.34205178451538,0.34205178451537677
flow_npe,500,11180,N=n^(3/2),37,sigma,posterior_samples.pkl,10000,2.1332698260584846,0.1332698260584846
flow_npe,500,11180,N=n^(3/2),37,xi,posterior_samples.pkl,10000,-0.19378329232931138,-0.09378329232931137
flow_npe,500,11180,N=n^(3/2),38,lambda,posterior_samples.pkl,10000,99.08938767910004,-0.9106123208999577
flow_npe,500,11180,N=n^(3/2),38,sigma,posterior_samples.pkl,10000,2.059207646986656,0.05920764698665604
flow_npe,500,11180,N=n^(3/2),38,xi,posterior_samples.pkl,10000,-0.17253857978582382,-0.07253857978582381
flow_npe,500,11180,N=n^(3/2),39,lambda,posterior_samples.pkl,10000,100.55051596221924,0.5505159622192366
flow_npe,500,11180,N=n^(3/2),39,sigma,posterior_samples.pkl,10000,2.0953706487648187,0.09537064876481871
flow_npe,500,11180,N=n^(3/2),39,xi,posterior_samples.pkl,10000,-0.18506839631795882,-0.08506839631795882
flow_npe,500,11180,N=n^(3/2),40,lambda,posterior_samples.pkl,10000,99.85646905250549,-0.14353094749451145
flow_npe,500,11180,N=n^(3/2),40,sigma,posterior_samples.pkl,10000,2.0841506952635944,0.08415069526359442
flow_npe,500,11180,N=n^(3/2),40,xi,posterior_samples.pkl,10000,-0.11245590178966522,-0.012455901789665214
flow_npe,500,11180,N=n^(3/2),41,lambda,posterior_samples.pkl,10000,99.83023872261047,-0.16976127738952584
flow_npe,500,11180,N=n^(3/2),41,sigma,posterior_samples.pkl,10000,1.993476599426195,-0.0065234005738050715
flow_npe,500,11180,N=n^(3/2),41,xi,posterior_samples.pkl,10000,-0.2524807229161263,-0.15248072291612627
flow_npe,500,11180,N=n^(3/2),42,lambda,posterior_samples.pkl,10000,99.41332050361633,-0.5866794963836668
flow_npe,500,11180,N=n^(3/2),42,sigma,posterior_samples.pkl,10000,2.8228320446351542,0.8228320446351542
flow_npe,500,11180,N=n^(3/2),42,xi,posterior_samples.pkl,10000,-0.7724208894014358,-0.6724208894014359
flow_npe,500,11180,N=n^(3/2),43,lambda,posterior_samples.pkl,10000,100.21186729049683,0.2118672904968264
flow_npe,500,11180,N=n^(3/2),43,sigma,posterior_samples.pkl,10000,2.091644104084745,0.09164410408474488
flow_npe,500,11180,N=n^(3/2),43,xi,posterior_samples.pkl,10000,-0.13865300079584122,-0.03865300079584122
flow_npe,500,11180,N=n^(3/2),44,lambda,posterior_samples.pkl,10000,100.56743575401306,0.5674357540130615
flow_npe,500,11180,N=n^(3/2),44,sigma,posterior_samples.pkl,10000,2.065008694285527,0.06500869428552702
flow_npe,500,11180,N=n^(3/2),44,xi,posterior_samples.pkl,10000,-0.14629821858406067,-0.04629821858406066
flow_npe,500,11180,N=n^(3/2),45,lambda,posterior_samples.pkl,10000,99.70330204849243,-0.29669795150756784
flow_npe,500,11180,N=n^(3/2),45,sigma,posterior_samples.pkl,10000,2.0944791351296006,0.0944791351296006
flow_npe,500,11180,N=n^(3/2),45,xi,posterior_samples.pkl,10000,-0.14951949430704117,-0.04951949430704117
flow_npe,500,11180,N=n^(3/2),46,lambda,posterior_samples.pkl,10000,99.6504294757843,-0.349570524215693
flow_npe,500,11180,N=n^(3/2),46,sigma,posterior_samples.pkl,10000,2.27364958688654,0.27364958688654006
flow_npe,500,11180,N=n^(3/2),46,xi,posterior_samples.pkl,10000,-0.3199626347661018,-0.2199626347661018
flow_npe,500,11180,N=n^(3/2),47,lambda,posterior_samples.pkl,10000,100.50203098011016,0.5020309801101632
flow_npe,500,11180,N=n^(3/2),47,sigma,posterior_samples.pkl,10000,2.128128400096949,0.12812840009694915
flow_npe,500,11180,N=n^(3/2),47,xi,posterior_samples.pkl,10000,-0.2466858836054802,-0.14668588360548018
flow_npe,500,11180,N=n^(3/2),48,lambda,posterior_samples.pkl,10000,100.12987143058777,0.1298714305877695
flow_npe,500,11180,N=n^(3/2),48,sigma,posterior_samples.pkl,10000,2.225001673318073,0.22500167331807308
flow_npe,500,11180,N=n^(3/2),48,xi,posterior_samples.pkl,10000,-0.20976521762609482,-0.10976521762609481
flow_npe,500,11180,N=n^(3/2),49,lambda,posterior_samples.pkl,10000,100.1399379497528,0.13993794975280593
flow_npe,500,11180,N=n^(3/2),49,sigma,posterior_samples.pkl,10000,2.113716011432372,0.11371601143237209
flow_npe,500,11180,N=n^(3/2),49,xi,posterior_samples.pkl,10000,-0.2615312551021576,-0.16153125510215757
flow_npe,500,11180,N=n^(3/2),50,lambda,posterior_samples.pkl,10000,99.68794438514709,-0.312055614852909
flow_npe,500,11180,N=n^(3/2),50,sigma,posterior_samples.pkl,10000,2.135948149916716,0.1359481499167159
flow_npe,500,11180,N=n^(3/2),50,xi,posterior_samples.pkl,10000,-0.1615759276151657,-0.0615759276151657
flow_npe,500,11180,N=n^(3/2),51,lambda,posterior_samples.pkl,10000,99.78409174461365,-0.21590825538635272
flow_npe,500,11180,N=n^(3/2),51,sigma,posterior_samples.pkl,10000,2.1591152355177328,0.15911523551773277
flow_npe,500,11180,N=n^(3/2),51,xi,posterior_samples.pkl,10000,-0.20809050568342208,-0.10809050568342207
flow_npe,500,11180,N=n^(3/2),52,lambda,posterior_samples.pkl,10000,99.74005022888184,-0.2599497711181584
flow_npe,500,11180,N=n^(3/2),52,sigma,posterior_samples.pkl,10000,2.2299439890336243,0.22994398903362434
flow_npe,500,11180,N=n^(3/2),52,xi,posterior_samples.pkl,10000,-0.2143640197634697,-0.11436401976346969
flow_npe,500,11180,N=n^(3/2),53,lambda,posterior_samples.pkl,10000,99.72368290843964,-0.2763170915603581
flow_npe,500,11180,N=n^(3/2),53,sigma,posterior_samples.pkl,10000,2.1140401436459273,0.1140401436459273
flow_npe,500,11180,N=n^(3/2),53,xi,posterior_samples.pkl,10000,-0.2305946083664894,-0.1305946083664894
flow_npe,500,11180,N=n^(3/2),54,lambda,posterior_samples.pkl,10000,99.4666812461853,-0.5333187538146973
flow_npe,500,11180,N=n^(3/2),54,sigma,posterior_samples.pkl,10000,2.406709985372238,0.4067099853722378
flow_npe,500,11180,N=n^(3/2),54,xi,posterior_samples.pkl,10000,-0.48943545118570325,-0.3894354511857032
flow_npe,500,11180,N=n^(3/2),55,lambda,posterior_samples.pkl,10000,100.66981282653809,0.6698128265380916
flow_npe,500,11180,N=n^(3/2),55,sigma,posterior_samples.pkl,10000,2.6752456310896204,0.6752456310896204
flow_npe,500,11180,N=n^(3/2),55,xi,posterior_samples.pkl,10000,-0.755255884885788,-0.655255884885788
flow_npe,500,11180,N=n^(3/2),56,lambda,posterior_samples.pkl,10000,99.73384988746643,-0.26615011253356613
flow_npe,500,11180,N=n^(3/2),56,sigma,posterior_samples.pkl,10000,2.435825595670007,0.435825595670007
flow_npe,500,11180,N=n^(3/2),56,xi,posterior_samples.pkl,10000,-0.440369974052906,-0.34036997405290603
flow_npe,500,11180,N=n^(3/2),57,lambda,posterior_samples.pkl,10000,100.44537164802551,0.4453716480255139
flow_npe,500,11180,N=n^(3/2),57,sigma,posterior_samples.pkl,10000,1.9523963308308274,-0.04760366916917258
flow_npe,500,11180,N=n^(3/2),57,xi,posterior_samples.pkl,10000,-0.17897485944032668,-0.07897485944032667
flow_npe,500,11180,N=n^(3/2),58,lambda,posterior_samples.pkl,10000,99.8750369934082,-0.12496300659179838
flow_npe,500,11180,N=n^(3/2),58,sigma,posterior_samples.pkl,10000,2.356296371159144,0.3562963711591438
flow_npe,500,11180,N=n^(3/2),58,xi,posterior_samples.pkl,10000,-0.33194054012298585,-0.23194054012298584
flow_npe,500,11180,N=n^(3/2),59,lambda,posterior_samples.pkl,10000,100.12518324623107,0.12518324623107446
flow_npe,500,11180,N=n^(3/2),59,sigma,posterior_samples.pkl,10000,2.1656454097952693,0.16564540979526932
flow_npe,500,11180,N=n^(3/2),59,xi,posterior_samples.pkl,10000,-0.3469086629152298,-0.2469086629152298
flow_npe,500,11180,N=n^(3/2),60,lambda,posterior_samples.pkl,10000,99.73735077705383,-0.2626492229461661
flow_npe,500,11180,N=n^(3/2),60,sigma,posterior_samples.pkl,10000,2.109917852427065,0.1099178524270652
flow_npe,500,11180,N=n^(3/2),60,xi,posterior_samples.pkl,10000,-0.1701928631901741,-0.07019286319017409
flow_npe,500,11180,N=n^(3/2),61,lambda,posterior_samples.pkl,10000,99.47165849227905,-0.5283415077209526
flow_npe,500,11180,N=n^(3/2),61,sigma,posterior_samples.pkl,10000,3.279081301757693,1.2790813017576932
flow_npe,500,11180,N=n^(3/2),61,xi,posterior_samples.pkl,10000,-1.0766963577151298,-0.9766963577151299
flow_npe,500,11180,N=n^(3/2),62,lambda,posterior_samples.pkl,10000,100.66963843574524,0.6696384357452416
flow_npe,500,11180,N=n^(3/2),62,sigma,posterior_samples.pkl,10000,1.992913428160036,-0.007086571839963973
flow_npe,500,11180,N=n^(3/2),62,xi,posterior_samples.pkl,10000,-0.13528376126289368,-0.035283761262893676
flow_npe,500,11180,N=n^(3/2),63,lambda,posterior_samples.pkl,10000,100.00552813568115,0.005528135681146296
flow_npe,500,11180,N=n^(3/2),63,sigma,posterior_samples.pkl,10000,2.7922773918027057,0.7922773918027057
flow_npe,500,11180,N=n^(3/2),63,xi,posterior_samples.pkl,10000,-0.6113313755512237,-0.5113313755512238
flow_npe,500,11180,N=n^(3/2),64,lambda,posterior_samples.pkl,10000,99.48929598331452,-0.5107040166854802
flow_npe,500,11180,N=n^(3/2),64,sigma,posterior_samples.pkl,10000,2.0074319264411926,0.007431926441192616
flow_npe,500,11180,N=n^(3/2),64,xi,posterior_samples.pkl,10000,-0.1504399209856987,-0.05043992098569869
flow_npe,500,11180,N=n^(3/2),65,lambda,posterior_samples.pkl,10000,99.59713971328735,-0.4028602867126523
flow_npe,500,11180,N=n^(3/2),65,sigma,posterior_samples.pkl,10000,2.097411736147548,0.09741173614754794
flow_npe,500,11180,N=n^(3/2),65,xi,posterior_samples.pkl,10000,-0.16645000898838044,-0.06645000898838044
flow_npe,500,11180,N=n^(3/2),66,lambda,posterior_samples.pkl,10000,99.37446142082214,-0.6255385791778565
flow_npe,500,11180,N=n^(3/2),66,sigma,posterior_samples.pkl,10000,2.1192378785040695,0.11923787850406953
flow_npe,500,11180,N=n^(3/2),66,xi,posterior_samples.pkl,10000,-0.20689359167814256,-0.10689359167814255
flow_npe,500,11180,N=n^(3/2),67,lambda,posterior_samples.pkl,10000,99.28190738334656,-0.7180926166534363
flow_npe,500,11180,N=n^(3/2),67,sigma,posterior_samples.pkl,10000,2.3656117487089707,0.36561174870897073
flow_npe,500,11180,N=n^(3/2),67,xi,posterior_samples.pkl,10000,-0.4134587656021118,-0.31345876560211183
flow_npe,500,11180,N=n^(3/2),68,lambda,posterior_samples.pkl,10000,100.01134140396118,0.01134140396118255
flow_npe,500,11180,N=n^(3/2),68,sigma,posterior_samples.pkl,10000,1.992996886011772,-0.00700311398822806
flow_npe,500,11180,N=n^(3/2),68,xi,posterior_samples.pkl,10000,-0.13399721199274064,-0.03399721199274064
flow_npe,500,11180,N=n^(3/2),69,lambda,posterior_samples.pkl,10000,99.06984126205444,-0.9301587379455611
flow_npe,500,11180,N=n^(3/2),69,sigma,posterior_samples.pkl,10000,1.9304454797044397,-0.06955452029556031
flow_npe,500,11180,N=n^(3/2),69,xi,posterior_samples.pkl,10000,-0.11030681592226028,-0.010306815922260279
flow_npe,500,11180,N=n^(3/2),70,lambda,posterior_samples.pkl,10000,100.2454698310852,0.24546983108520237
flow_npe,500,11180,N=n^(3/2),70,sigma,posterior_samples.pkl,10000,2.047504105282668,0.04750410528266791
flow_npe,500,11180,N=n^(3/2),70,xi,posterior_samples.pkl,10000,-0.18358790063858033,-0.08358790063858032
flow_npe,500,11180,N=n^(3/2),71,lambda,posterior_samples.pkl,10000,99.43810667762756,-0.5618933223724412
flow_npe,500,11180,N=n^(3/2),71,sigma,posterior_samples.pkl,10000,2.0746967754230834,0.0746967754230834
flow_npe,500,11180,N=n^(3/2),71,xi,posterior_samples.pkl,10000,-0.16924694375991822,-0.06924694375991822
flow_npe,500,11180,N=n^(3/2),72,lambda,posterior_samples.pkl,10000,100.42519154319763,0.4251915431976272
flow_npe,500,11180,N=n^(3/2),72,sigma,posterior_samples.pkl,10000,2.250255977604911,0.2502559776049109
flow_npe,500,11180,N=n^(3/2),72,xi,posterior_samples.pkl,10000,-0.2675766592502594,-0.1675766592502594
flow_npe,500,11180,N=n^(3/2),73,lambda,posterior_samples.pkl,10000,99.84874833526611,-0.1512516647338913
flow_npe,500,11180,N=n^(3/2),73,sigma,posterior_samples.pkl,10000,2.0035138081062587,0.0035138081062586757
flow_npe,500,11180,N=n^(3/2),73,xi,posterior_samples.pkl,10000,-0.21962965512275695,-0.11962965512275694
flow_npe,500,11180,N=n^(3/2),74,lambda,posterior_samples.pkl,10000,100.56808639221191,0.5680863922119102
flow_npe,500,11180,N=n^(3/2),74,sigma,posterior_samples.pkl,10000,2.1273671636878513,0.12736716368785128
flow_npe,500,11180,N=n^(3/2),74,xi,posterior_samples.pkl,10000,-0.17689144818782807,-0.07689144818782806
flow_npe,500,11180,N=n^(3/2),75,lambda,posterior_samples.pkl,10000,100.00278604888916,0.0027860488891633395
flow_npe,500,11180,N=n^(3/2),75,sigma,posterior_samples.pkl,10000,2.15111666493956,0.15111666493955989
flow_npe,500,11180,N=n^(3/2),75,xi,posterior_samples.pkl,10000,-0.20660816793441772,-0.10660816793441771
flow_npe,500,11180,N=n^(3/2),76,lambda,posterior_samples.pkl,10000,100.12067030525208,0.12067030525207656
flow_npe,500,11180,N=n^(3/2),76,sigma,posterior_samples.pkl,10000,2.06471648786366,0.06471648786365991
flow_npe,500,11180,N=n^(3/2),76,xi,posterior_samples.pkl,10000,-0.15431711126565933,-0.05431711126565933
flow_npe,500,11180,N=n^(3/2),77,lambda,posterior_samples.pkl,10000,100.61953382778168,0.6195338277816802
flow_npe,500,11180,N=n^(3/2),77,sigma,posterior_samples.pkl,10000,1.973822019686224,-0.02617798031377605
flow_npe,500,11180,N=n^(3/2),77,xi,posterior_samples.pkl,10000,-0.13601903040409088,-0.03601903040409088
flow_npe,500,11180,N=n^(3/2),78,lambda,posterior_samples.pkl,10000,99.95278104629517,-0.04721895370482798
flow_npe,500,11180,N=n^(3/2),78,sigma,posterior_samples.pkl,10000,2.8057094756699166,0.8057094756699166
flow_npe,500,11180,N=n^(3/2),78,xi,posterior_samples.pkl,10000,-0.9734934286117554,-0.8734934286117554
flow_npe,500,11180,N=n^(3/2),79,lambda,posterior_samples.pkl,10000,100.34460893764496,0.3446089376449635
flow_npe,500,11180,N=n^(3/2),79,sigma,posterior_samples.pkl,10000,2.085113719446957,0.08511371944695689
flow_npe,500,11180,N=n^(3/2),79,xi,posterior_samples.pkl,10000,-0.29536841381788254,-0.19536841381788253
flow_npe,500,11180,N=n^(3/2),80,lambda,posterior_samples.pkl,10000,100.14248354167938,0.1424835416793826
flow_npe,500,11180,N=n^(3/2),80,sigma,posterior_samples.pkl,10000,2.277346224540472,0.2773462245404721
flow_npe,500,11180,N=n^(3/2),80,xi,posterior_samples.pkl,10000,-0.40188671243190766,-0.3018867124319077
flow_npe,500,11180,N=n^(3/2),81,lambda,posterior_samples.pkl,10000,99.77116785011292,-0.2288321498870829
flow_npe,500,11180,N=n^(3/2),81,sigma,posterior_samples.pkl,10000,1.9614639040252193,-0.03853609597478069
flow_npe,500,11180,N=n^(3/2),81,xi,posterior_samples.pkl,10000,-0.09528288496732712,0.004717115032672886
flow_npe,500,11180,N=n^(3/2),82,lambda,posterior_samples.pkl,10000,100.32708506088257,0.32708506088256684
flow_npe,500,11180,N=n^(3/2),82,sigma,posterior_samples.pkl,10000,2.3627033724521285,0.36270337245212847
flow_npe,500,11180,N=n^(3/2),82,xi,posterior_samples.pkl,10000,-0.4635247340679169,-0.36352473406791685
flow_npe,500,11180,N=n^(3/2),83,lambda,posterior_samples.pkl,10000,100.49031339111328,0.49031339111327554
flow_npe,500,11180,N=n^(3/2),83,sigma,posterior_samples.pkl,10000,2.1472848296869547,0.14728482968695467
flow_npe,500,11180,N=n^(3/2),83,xi,posterior_samples.pkl,10000,-0.2038097721219063,-0.10380977212190629
flow_npe,500,11180,N=n^(3/2),84,lambda,posterior_samples.pkl,10000,99.93166238307953,-0.06833761692047347
flow_npe,500,11180,N=n^(3/2),84,sigma,posterior_samples.pkl,10000,2.056473008787632,0.05647300878763195
flow_npe,500,11180,N=n^(3/2),84,xi,posterior_samples.pkl,10000,-0.1307032588839531,-0.03070325888395309
flow_npe,500,11180,N=n^(3/2),85,lambda,posterior_samples.pkl,10000,100.13980157718659,0.1398015771865886
flow_npe,500,11180,N=n^(3/2),85,sigma,posterior_samples.pkl,10000,2.034454958627373,0.0344549586273728
flow_npe,500,11180,N=n^(3/2),85,xi,posterior_samples.pkl,10000,-0.1598906764268875,-0.0598906764268875
