method,n,N,N_label,seed,param,source,replicate_count,mean_bias,mean_abs_bias,rmse_bias,q05,q25,q50,q75,q95
gaussian_npe,100,10000,N=n^2,11,lambda,biases.npy,100,-0.11917350769042968,0.7552620697021485,0.9531045975993752,-1.568255615234375,-0.7524490356445312,-0.20231246948242188,0.5753288269042969,1.2179340362548827
gaussian_npe,100,10000,N=n^2,11,sigma,biases.npy,100,-0.07052930116653443,0.1083651089668274,0.13551170074303154,-0.254747599363327,-0.14576488733291626,-0.06912761926651001,0.004258513450622559,0.12033933401107783
gaussian_npe,100,10000,N=n^2,11,xi,biases.npy,100,0.05863285575062036,0.05926317218691111,0.06489111080385039,0.007885821536183358,0.039943899028003216,0.061679236590862274,0.07540716975927353,0.1033573854714632
gaussian_npe,100,10000,N=n^2,12,lambda,biases.npy,100,-0.02706520080566406,0.6249698638916016,0.8727457811590406,-1.6404754638671875,-0.40488624572753906,-0.002132415771484375,0.42315101623535156,1.4575122833251952
gaussian_npe,100,10000,N=n^2,12,sigma,biases.npy,100,0.03011728286743164,0.11786928653717041,0.1412897814255334,-0.18760837316513063,-0.06308507919311523,0.019377708435058594,0.15018051862716675,0.2190725326538086
gaussian_npe,100,10000,N=n^2,12,xi,biases.npy,100,-0.024459996409714222,0.02982673194259405,0.035351010882407566,-0.061902256309986116,-0.04450247809290886,-0.02636762708425522,-0.007017415016889572,0.01963873393833637
gaussian_npe,100,10000,N=n^2,13,lambda,biases.npy,100,-0.6504345703125,0.9721786499023437,1.1897487789985954,-2.2375511169433593,-1.3700370788574219,-0.6134986877441406,0.06040763854980469,0.9583599090576171
gaussian_npe,100,10000,N=n^2,13,sigma,biases.npy,100,-0.10528035521507263,0.12953152060508727,0.15833913752472314,-0.29047479629516604,-0.18997889757156372,-0.09748411178588867,-0.03780844807624817,0.09256577491760251
gaussian_npe,100,10000,N=n^2,13,xi,biases.npy,100,0.06036441583186388,0.06093287456780672,0.06524386560829908,0.015145931392908098,0.04658920783549547,0.061915790662169456,0.07777320966124535,0.09722625240683555
gaussian_npe,100,10000,N=n^2,14,lambda,biases.npy,100,-0.12925445556640625,0.7794696044921875,0.952898496611309,-1.6569690704345703,-0.8635520935058594,-0.16019058227539062,0.5564937591552734,1.4853351593017576
gaussian_npe,100,10000,N=n^2,14,sigma,biases.npy,100,0.05424002766609192,0.09043223738670349,0.11346946638502299,-0.08343456983566284,-0.021606773138046265,0.047637343406677246,0.12638872861862183,0.20907331705093382
gaussian_npe,100,10000,N=n^2,14,xi,biases.npy,100,-0.025226816684007645,0.027643492817878722,0.033806173334573135,-0.05418904647231102,-0.04514408856630325,-0.0228944793343544,-0.00804000161588192,0.005503892526030533
gaussian_npe,100,10000,N=n^2,15,lambda,biases.npy,100,0.08321319580078125,0.7565817260742187,0.9397170737589161,-1.7078056335449219,-0.4071846008300781,0.1996917724609375,0.7498226165771484,1.482910919189453
gaussian_npe,100,10000,N=n^2,15,sigma,biases.npy,100,-0.025237812995910644,0.0816572904586792,0.10331124385406783,-0.1952094852924347,-0.08848822116851807,-0.018206357955932617,0.04172438383102417,0.13941065073013298
gaussian_npe,100,10000,N=n^2,15,xi,biases.npy,100,0.029958250895142556,0.030651047304272653,0.03447760231497553,-0.00014065578579902573,0.018906369805336,0.030448954552412033,0.03935679420828819,0.05937385261058807
gaussian_npe,100,10000,N=n^2,16,lambda,biases.npy,100,0.5183979797363282,0.8145156860351562,1.0826930761019997,-0.7539569854736328,-0.17075157165527344,0.4131202697753906,0.9964637756347656,2.19844627380371
gaussian_npe,100,10000,N=n^2,16,sigma,biases.npy,100,0.01622214078903198,0.09838391542434692,0.12590326686845377,-0.16633490920066835,-0.0681597888469696,0.0047005414962768555,0.09505331516265869,0.2281540513038635
gaussian_npe,100,10000,N=n^2,16,xi,biases.npy,100,-0.09536395266652108,0.09536448761820793,0.10338519636514502,-0.16520587652921676,-0.12333269789814949,-0.09710318595170975,-0.06996876001358032,-0.02791730165481568
gaussian_npe,100,10000,N=n^2,17,lambda,biases.npy,100,0.3427619171142578,0.8265096282958985,1.028510659324887,-1.1179553985595703,-0.36209678649902344,0.3346443176269531,1.0164775848388672,1.9959224700927733
gaussian_npe,100,10000,N=n^2,17,sigma,biases.npy,100,-0.0134064781665802,0.0838604748249054,0.11024893562533108,-0.19657981395721436,-0.08676281571388245,-0.01614588499069214,0.05055892467498779,0.13916709423065182
gaussian_npe,100,10000,N=n^2,17,xi,biases.npy,100,0.047330525815486905,0.048690939247608186,0.05322942780947555,0.010274945572018624,0.03140125423669815,0.04891038127243519,0.06303147226572037,0.08413761928677557
gaussian_npe,100,10000,N=n^2,18,lambda,biases.npy,100,-0.24958343505859376,0.7710173034667969,0.934203798383616,-1.830270004272461,-0.7848377227783203,-0.27976226806640625,0.5012969970703125,1.0150672912597651
gaussian_npe,100,10000,N=n^2,18,sigma,biases.npy,100,-0.0013200998306274413,0.09122324466705323,0.12037621875448806,-0.18522652387619018,-0.06646931171417236,-0.002708256244659424,0.07272559404373169,0.19328575134277337
gaussian_npe,100,10000,N=n^2,18,xi,biases.npy,100,0.005451355278491974,0.022776642590761186,0.02949586371390566,-0.048995865136384965,-0.013370353728532791,0.003640688955783844,0.023930538445711136,0.05319420527666806
gaussian_npe,100,10000,N=n^2,19,lambda,biases.npy,100,-0.4316690826416016,0.7576667022705078,0.9689253852623783,-1.7862014770507812,-0.9614543914794922,-0.33648681640625,0.021366119384765625,0.9216461181640623
gaussian_npe,100,10000,N=n^2,19,sigma,biases.npy,100,0.06190813541412354,0.10502751350402832,0.1377640451339921,-0.11102447509765626,-0.016401052474975586,0.050897955894470215,0.13884741067886353,0.28437335491180415
gaussian_npe,100,10000,N=n^2,19,xi,biases.npy,100,-0.03990728825330734,0.040156804770231244,0.047802109204537896,-0.08220212534070015,-0.05665580928325653,-0.03547234833240509,-0.02324359491467476,-0.006352198868989951
gaussian_npe,100,10000,N=n^2,20,lambda,biases.npy,100,-0.0161822509765625,0.6793109130859375,0.837226698671782,-1.329531478881836,-0.7090415954589844,0.042102813720703125,0.5350227355957031,1.347834014892578
gaussian_npe,100,10000,N=n^2,20,sigma,biases.npy,100,-0.05519585371017456,0.11797751665115357,0.1518195933658868,-0.2766997396945953,-0.1474006474018097,-0.0544469952583313,0.009978413581848145,0.18657429218292232
gaussian_npe,100,10000,N=n^2,20,xi,biases.npy,100,0.012053945735096931,0.03690570719540119,0.04818315528038065,-0.06585714891552925,-0.011688347905874252,0.010888438671827316,0.04361136723309755,0.08975387886166572
gaussian_npe,100,10000,N=n^2,21,lambda,biases.npy,100,-0.0014836883544921875,0.7743859100341797,0.9412772112870915,-1.6899269104003907,-0.6196765899658203,0.01151275634765625,0.7011013031005859,1.4267387390136717
gaussian_npe,100,10000,N=n^2,21,sigma,biases.npy,100,0.005225266218185425,0.09196650624275207,0.11913087794157495,-0.22350183129310608,-0.061736851930618286,0.01095426082611084,0.080691397190094,0.2032607316970825
gaussian_npe,100,10000,N=n^2,21,xi,biases.npy,100,-0.002803109847009182,0.017835951782763003,0.02341289661612844,-0.04649348482489586,-0.016177291050553322,-0.0005799531936645508,0.007459152489900589,0.03373053669929504
gaussian_npe,100,10000,N=n^2,22,lambda,biases.npy,100,-0.19407157897949218,0.8938053131103516,1.1104839605585737,-1.8865802764892579,-1.0446929931640625,-0.13198089599609375,0.5892448425292969,1.2842708587646476
gaussian_npe,100,10000,N=n^2,22,sigma,biases.npy,100,0.08718553423881531,0.14279069066047667,0.17218755943820344,-0.1309510052204132,-0.030409395694732666,0.08857643604278564,0.20437848567962646,0.3374482989311218
gaussian_npe,100,10000,N=n^2,22,xi,biases.npy,100,-0.018330595046281813,0.030191198885440827,0.036362300115038805,-0.07024727836251259,-0.042862970381975174,-0.019937116652727127,0.009570078924298286,0.029351339116692538
gaussian_npe,100,10000,N=n^2,23,lambda,biases.npy,100,0.5624535369873047,0.9699947357177734,1.151677309291535,-1.3702438354492188,-0.04079627990722656,0.700408935546875,1.3389759063720703,1.9974498748779297
gaussian_npe,100,10000,N=n^2,23,sigma,biases.npy,100,0.23659494161605835,0.24620155096054078,0.29647810125343715,-0.04343109130859375,0.11391812562942505,0.22516942024230957,0.33645737171173096,0.5643480777740478
gaussian_npe,100,10000,N=n^2,23,xi,biases.npy,100,-0.32935200184583663,0.32935200184583663,0.3381927895136714,-0.4583664447069168,-0.38015980273485184,-0.3293541371822357,-0.2783515080809593,-0.21273805499076845
gaussian_npe,100,10000,N=n^2,24,lambda,biases.npy,100,-0.1791120147705078,0.8784792327880859,1.0822403925563686,-2.123508834838867,-0.9147262573242188,-0.07637405395507812,0.5776920318603516,1.4157230377197263
gaussian_npe,100,10000,N=n^2,24,sigma,biases.npy,100,0.04144938588142395,0.08485952734947205,0.11119093132495551,-0.09386840462684631,-0.02781498432159424,0.02451956272125244,0.1101413369178772,0.21804666519165034
gaussian_npe,100,10000,N=n^2,24,xi,biases.npy,100,0.017674577124416828,0.020304740257561207,0.02472572794961661,-0.00940503627061844,0.004551704972982407,0.02012525498867035,0.030528126284480095,0.042286158353090283
gaussian_npe,100,10000,N=n^2,25,lambda,biases.npy,100,-0.3530241394042969,0.7592314147949218,1.0182994743524634,-2.1099109649658203,-0.7454414367675781,-0.2960205078125,0.29442405700683594,1.04144287109375
gaussian_npe,100,10000,N=n^2,25,sigma,biases.npy,100,0.5228200054168701,0.5228200054168701,0.5459069926278357,0.2710112571716309,0.40501922369003296,0.5135986804962158,0.648468017578125,0.7777165055274963
gaussian_npe,100,10000,N=n^2,25,xi,biases.npy,100,-0.9956032431125641,0.9956032431125641,0.9960598712569422,-1.0400054574012756,-1.0166370272636414,-1.0021092295646667,-0.9771357178688049,-0.9374410688877106
gaussian_npe,100,10000,N=n^2,26,lambda,biases.npy,100,0.10079757690429687,0.9112881469726563,1.140055709985862,-1.5771518707275392,-0.7276954650878906,0.16021728515625,0.7316875457763672,1.9815151214599604
gaussian_npe,100,10000,N=n^2,26,sigma,biases.npy,100,-0.0978576147556305,0.1433496057987213,0.17242338371103674,-0.31190191507339476,-0.1898166537284851,-0.10152757167816162,0.00608062744140625,0.14880368709564204
gaussian_npe,100,10000,N=n^2,26,xi,biases.npy,100,0.04203056655824185,0.04636766828596592,0.0548678756958916,-0.015949898213148118,0.01658773049712181,0.04449904523789883,0.06927125342190266,0.09722278751432895
gaussian_npe,100,10000,N=n^2,27,lambda,biases.npy,100,-0.05289192199707031,0.7189693450927734,0.8996934075400209,-1.6665374755859375,-0.6259117126464844,0.01706695556640625,0.6354217529296875,1.231931686401367
gaussian_npe,100,10000,N=n^2,27,sigma,biases.npy,100,0.4944514870643616,0.4944514870643616,0.5363353852324918,0.17812206745147705,0.35555821657180786,0.4745829105377197,0.633247435092926,0.8675861001014707
gaussian_npe,100,10000,N=n^2,27,xi,biases.npy,100,-0.9494226574897766,0.9494226574897766,0.9506069494026119,-1.030325561761856,-0.9798824489116669,-0.9521890878677368,-0.9113581478595734,-0.865727213025093
gaussian_npe,100,10000,N=n^2,28,lambda,biases.npy,100,0.14118728637695313,0.7415869140625,0.9032138732627893,-1.4173580169677735,-0.47876739501953125,0.2252349853515625,0.7248325347900391,1.5054332733154296
gaussian_npe,100,10000,N=n^2,28,sigma,biases.npy,100,-0.10097331881523132,0.11545104384422303,0.14177225017817915,-0.2474305510520935,-0.16507089138031006,-0.112510085105896,-0.0230940580368042,0.06937716007232665
gaussian_npe,100,10000,N=n^2,28,xi,biases.npy,100,0.07575960289686919,0.076178641282022,0.08261672730949719,0.024343276768922808,0.05262531619518995,0.0783638209104538,0.10047903656959534,0.12735135704278946
gaussian_npe,100,10000,N=n^2,29,lambda,biases.npy,100,0.33088165283203125,0.6959381103515625,0.859616288676321,-0.9921287536621094,-0.2602519989013672,0.2688636779785156,0.9656944274902344,1.6258869171142578
gaussian_npe,100,10000,N=n^2,29,sigma,biases.npy,100,-0.021726878881454467,0.08984961867332458,0.10912587649674124,-0.19254242181777953,-0.10401672124862671,-0.025941669940948486,0.05046266317367554,0.16997243165969847
gaussian_npe,100,10000,N=n^2,29,xi,biases.npy,100,0.06366919502615928,0.06366919502615928,0.06597406308797167,0.0358771663159132,0.050524468533694744,0.06390313431620598,0.07633974589407444,0.0895549215376377
gaussian_npe,100,10000,N=n^2,30,lambda,biases.npy,100,-0.014170455932617187,0.747780532836914,0.9674711462315038,-1.5182796478271485,-0.7462177276611328,-0.058666229248046875,0.6012592315673828,1.5993305206298825
gaussian_npe,100,10000,N=n^2,30,sigma,biases.npy,100,0.2040148162841797,0.20687570095062255,0.24391560568381376,0.006286346912384034,0.11111027002334595,0.192002534866333,0.28269076347351074,0.47130186557769777
gaussian_npe,100,10000,N=n^2,30,xi,biases.npy,100,-0.5048120364546775,0.5048120364546775,0.5077078392338754,-0.5896732628345489,-0.539823442697525,-0.506098747253418,-0.46215730905532837,-0.4055490106344223
gaussian_npe,100,10000,N=n^2,31,lambda,biases.npy,100,-0.10310882568359375,0.8291409301757813,1.0315257683667836,-1.6691776275634767,-0.7228946685791016,-0.0898284912109375,0.6038780212402344,1.6488979339599608
gaussian_npe,100,10000,N=n^2,31,sigma,biases.npy,100,0.22210766911506652,0.22996665358543397,0.26763372508961203,-0.0036675691604614257,0.1259068250656128,0.234887957572937,0.304159939289093,0.44680489301681503
gaussian_npe,100,10000,N=n^2,31,xi,biases.npy,100,-0.3683265241980553,0.3683265241980553,0.3729434495357315,-0.46762830913066866,-0.4020168036222458,-0.37010492384433746,-0.3314100652933121,-0.27709911167621615
gaussian_npe,100,10000,N=n^2,32,lambda,biases.npy,100,-0.08661880493164062,0.7943113708496093,0.9849936801959183,-1.665926742553711,-0.7813644409179688,-0.07571792602539062,0.5264339447021484,1.4586540222167965
gaussian_npe,100,10000,N=n^2,32,sigma,biases.npy,100,0.0025583899021148684,0.09918627619743348,0.12375381089605159,-0.17607755661010743,-0.0951666533946991,-0.006025373935699463,0.0697101354598999,0.20213139057159413
gaussian_npe,100,10000,N=n^2,32,xi,biases.npy,100,0.0142368720844388,0.022899881191551685,0.02888978790069875,-0.0237651240080595,-0.0013734232634305954,0.014089904725551605,0.03161376528441906,0.05056297369301318
gaussian_npe,100,10000,N=n^2,33,lambda,biases.npy,100,0.0924481201171875,0.771392822265625,0.9860914278752952,-1.5158367156982422,-0.4638233184814453,0.15311050415039062,0.7119731903076172,1.454150390625
gaussian_npe,100,10000,N=n^2,33,sigma,biases.npy,100,-0.057892425060272215,0.09529824018478393,0.11915201782958372,-0.22113500833511351,-0.1170673668384552,-0.06475555896759033,0.004515469074249268,0.1334572434425354
gaussian_npe,100,10000,N=n^2,33,xi,biases.npy,100,0.016686862595379354,0.025003154762089252,0.031999374118884365,-0.028603231906890868,-0.0008045006543397903,0.016200866550207138,0.03139932453632355,0.0633478507399559
gaussian_npe,100,10000,N=n^2,34,lambda,biases.npy,100,-0.012506561279296875,0.7269415283203124,0.9151725682870534,-1.2657115936279297,-0.6411819458007812,-0.10179901123046875,0.5105113983154297,1.5089645385742185
gaussian_npe,100,10000,N=n^2,34,sigma,biases.npy,100,0.018180893659591676,0.08655618786811829,0.1070268860006825,-0.17215877175331115,-0.044232070446014404,0.04021811485290527,0.08555859327316284,0.17285012006759642
gaussian_npe,100,10000,N=n^2,34,xi,biases.npy,100,-0.22057652287185192,0.22057652287185192,0.22297781631113445,-0.2684433713555336,-0.24143829196691513,-0.2222612053155899,-0.19887074083089828,-0.16415819823741915
gaussian_npe,100,10000,N=n^2,35,lambda,biases.npy,100,-0.08579856872558594,0.879686508178711,1.1226345923119814,-2.1181900024414064,-0.7817192077636719,-0.037136077880859375,0.572662353515625,1.7418136596679688
gaussian_npe,100,10000,N=n^2,35,sigma,biases.npy,100,-0.027787846326828004,0.08918686747550965,0.11446370971056548,-0.2091159164905548,-0.09990203380584717,-0.0358738899230957,0.04048997163772583,0.15612936019897453
gaussian_npe,100,10000,N=n^2,35,xi,biases.npy,100,0.028334346264600754,0.03175027593970299,0.03696201520623351,-0.010169169306755065,0.01628095842897892,0.030691754072904587,0.040597266517579556,0.0635384526103735
gaussian_npe,100,10000,N=n^2,36,lambda,biases.npy,100,-0.18137130737304688,0.8316677856445313,1.0035017585871764,-1.6724388122558593,-0.92425537109375,-0.20349502563476562,0.5152702331542969,1.3626914978027342
gaussian_npe,100,10000,N=n^2,36,sigma,biases.npy,100,-0.0006264555454254151,0.07553037762641907,0.09321242753993221,-0.16407504677772522,-0.060427844524383545,-0.0018365979194641113,0.06516295671463013,0.14682875871658324
gaussian_npe,100,10000,N=n^2,36,xi,biases.npy,100,0.02717589821666479,0.02922224473208189,0.034384077756596326,-0.00832129418849945,0.014622732996940613,0.024911463260650635,0.04275828879326582,0.06306694224476814
gaussian_npe,100,10000,N=n^2,37,lambda,biases.npy,100,-0.3270122528076172,0.8225057220458984,0.9854509914272219,-1.6338241577148438,-0.9933719635009766,-0.4445648193359375,0.28942298889160156,1.307247924804687
gaussian_npe,100,10000,N=n^2,37,sigma,biases.npy,100,-0.09356741309165954,0.12427224040031433,0.1572574088687858,-0.3127189874649048,-0.17543023824691772,-0.09144401550292969,-0.010289877653121948,0.11093686819076538
gaussian_npe,100,10000,N=n^2,37,xi,biases.npy,100,-0.0013686193153262139,0.028151375837624074,0.035442603979774105,-0.0553465373814106,-0.027815885841846466,-0.0042768679559230804,0.02170056663453579,0.060522493720054596
gaussian_npe,100,10000,N=n^2,38,lambda,biases.npy,100,0.14790245056152343,0.7534482574462891,0.9371977762845325,-1.197216796875,-0.47274208068847656,0.10196685791015625,0.8250026702880859,1.560172653198242
gaussian_npe,100,10000,N=n^2,38,sigma,biases.npy,100,0.09365833640098571,0.1255649197101593,0.15837256042647255,-0.10082658529281616,0.01573491096496582,0.07070553302764893,0.19551074504852295,0.3156790494918823
gaussian_npe,100,10000,N=n^2,38,xi,biases.npy,100,-0.05440949641168118,0.056041638031601906,0.06783385517693787,-0.13222569674253465,-0.08463601022958755,-0.042376741766929626,-0.027012113481760025,-0.003114336729049687
gaussian_npe,100,10000,N=n^2,39,lambda,biases.npy,100,0.09158561706542968,0.7138776397705078,0.8701808748016189,-1.115182876586914,-0.6112194061279297,0.006465911865234375,0.8192024230957031,1.6179290771484376
gaussian_npe,100,10000,N=n^2,39,sigma,biases.npy,100,0.08785390853881836,0.1107106590270996,0.14812496413914084,-0.06410951018333434,0.006345868110656738,0.06963658332824707,0.17362076044082642,0.2559810876846313
gaussian_npe,100,10000,N=n^2,39,xi,biases.npy,100,-0.03311848904937506,0.03729565802961588,0.04445882148473656,-0.08048493713140488,-0.05097055807709694,-0.03131527453660965,-0.015424458310008049,0.010583151504397384
gaussian_npe,100,10000,N=n^2,40,lambda,biases.npy,100,-0.6286077117919922,0.9210358428955078,1.1768053824632903,-2.2100433349609374,-1.1544513702392578,-0.6787338256835938,-0.017879486083984375,0.9327354431152344
gaussian_npe,100,10000,N=n^2,40,sigma,biases.npy,100,-0.05712430596351623,0.08835522294044494,0.10804994850161248,-0.1987566590309143,-0.1275184154510498,-0.05673593282699585,0.009954512119293213,0.10314681529998777
gaussian_npe,100,10000,N=n^2,40,xi,biases.npy,100,0.023058186955749987,0.025769939459860326,0.03168656977201561,-0.009945188090205193,0.00972827523946762,0.022768814116716385,0.03840950038284063,0.06042267922312021
gaussian_npe,100,10000,N=n^2,41,lambda,biases.npy,100,-0.3720452117919922,0.8388896942138672,1.062253306971725,-2.1084362030029298,-1.032073974609375,-0.37592315673828125,0.3009300231933594,1.397679901123047
gaussian_npe,100,10000,N=n^2,41,sigma,biases.npy,100,0.19156226992607117,0.21078644394874574,0.24720075959348714,-0.10232970118522644,0.08289098739624023,0.20377826690673828,0.3103935122489929,0.39454197883605946
gaussian_npe,100,10000,N=n^2,41,xi,biases.npy,100,-0.49449655413627625,0.49449655413627625,0.496775755848716,-0.5577748626470566,-0.5306776463985443,-0.4911980926990509,-0.46584902703762054,-0.40988185107707975
gaussian_npe,100,10000,N=n^2,42,lambda,biases.npy,100,-0.10005447387695313,0.9014100646972656,1.1158166630460273,-1.7711597442626954,-0.9260082244873047,-0.08514022827148438,0.8198299407958984,1.6416343688964843
gaussian_npe,100,10000,N=n^2,42,sigma,biases.npy,100,-0.01903033971786499,0.07396891355514526,0.09095232284800721,-0.17592840194702147,-0.07491743564605713,-0.03067004680633545,0.047597289085388184,0.11532526016235346
gaussian_npe,100,10000,N=n^2,42,xi,biases.npy,100,0.011161385178565979,0.015285820364952088,0.018749093203683436,-0.014282216504216193,0.0019064098596572876,0.012098360806703568,0.021786753088235855,0.032604571618139726
gaussian_npe,100,10000,N=n^2,43,lambda,biases.npy,100,-0.019293060302734377,0.7356350708007813,0.9243284868127498,-1.4910263061523437,-0.6632518768310547,0.0478668212890625,0.6220760345458984,1.281102752685546
gaussian_npe,100,10000,N=n^2,43,sigma,biases.npy,100,-0.03023634910583496,0.0904417371749878,0.11096710651651959,-0.21493600606918334,-0.10344374179840088,-0.025208771228790283,0.049375712871551514,0.13663330078125
gaussian_npe,100,10000,N=n^2,43,xi,biases.npy,100,0.05520603805780411,0.05520603805780411,0.056746892916215506,0.03580228909850121,0.04687593877315521,0.05437026917934418,0.0633203461766243,0.07730455547571181
gaussian_npe,100,10000,N=n^2,44,lambda,biases.npy,100,-0.24262008666992188,0.7710334777832031,0.9704245581656594,-1.6800647735595704,-0.9874973297119141,-0.1834869384765625,0.3398323059082031,1.2900119781494142
gaussian_npe,100,10000,N=n^2,44,sigma,biases.npy,100,-0.022002098560333253,0.10848397016525269,0.13549371180755287,-0.25063139796257017,-0.10794821381568909,-0.014917254447937012,0.06620234251022339,0.1939447999000549
gaussian_npe,100,10000,N=n^2,44,xi,biases.npy,100,0.007659498304128647,0.02251582533121109,0.029219532302753447,-0.04437308758497238,-0.009018970653414726,0.008000142872333527,0.025369005277752876,0.05482729878276586
gaussian_npe,100,10000,N=n^2,45,lambda,biases.npy,100,-0.4499322509765625,0.8385702514648438,1.057605436944782,-2.2225936889648437,-1.080972671508789,-0.4021453857421875,0.2749309539794922,1.1509540557861329
gaussian_npe,100,10000,N=n^2,45,sigma,biases.npy,100,0.06340590834617615,0.10193135857582092,0.12203838398529551,-0.1167745590209961,0.006157338619232178,0.06596744060516357,0.13558197021484375,0.221505606174469
gaussian_npe,100,10000,N=n^2,45,xi,biases.npy,100,0.0370189144089818,0.03930601436644793,0.045445773569380565,-0.004865174740552902,0.02081099897623062,0.03811432234942913,0.05579024367034435,0.07578057982027529
gaussian_npe,100,10000,N=n^2,46,lambda,biases.npy,100,0.25205535888671876,0.761307373046875,0.952652678486143,-1.046562957763672,-0.3813152313232422,0.286102294921875,0.8213253021240234,1.7662727355957029
gaussian_npe,100,10000,N=n^2,46,sigma,biases.npy,100,-0.033373104333877565,0.09431299805641175,0.11644058354519993,-0.1982588768005371,-0.10998249053955078,-0.036160290241241455,0.038848698139190674,0.13108474016189575
gaussian_npe,100,10000,N=n^2,46,xi,biases.npy,100,0.05691941235214472,0.057216946966946125,0.061766167429485964,0.020941608771681785,0.038965615443885326,0.05700790137052536,0.07486525177955627,0.09280985370278358
gaussian_npe,100,10000,N=n^2,47,lambda,biases.npy,100,0.18287498474121094,0.8380536651611328,1.065257199091124,-1.5319393157958985,-0.5539302825927734,0.23050689697265625,0.7940883636474609,1.649941253662108
gaussian_npe,100,10000,N=n^2,47,sigma,biases.npy,100,0.011152876615524292,0.09206427216529846,0.11134482843832838,-0.15171387791633606,-0.07090058922767639,0.003514885902404785,0.09057265520095825,0.20188082456588743
gaussian_npe,100,10000,N=n^2,47,xi,biases.npy,100,0.0395493346825242,0.040267091281712054,0.04630701112300034,0.0024069875478744513,0.021455815061926842,0.03924120217561722,0.05954924412071705,0.07490378841757774
gaussian_npe,100,10000,N=n^2,48,lambda,biases.npy,100,-0.24831748962402345,0.7104427337646484,0.887848830357487,-1.490035629272461,-0.8180103302001953,-0.2895469665527344,0.38659095764160156,0.9989299774169922
gaussian_npe,100,10000,N=n^2,48,sigma,biases.npy,100,0.004271144866943359,0.09965008735656739,0.1302308342675247,-0.18703387975692748,-0.07580569386482239,-0.0051316022872924805,0.07857000827789307,0.22881239652633664
gaussian_npe,100,10000,N=n^2,48,xi,biases.npy,100,0.0762692841142416,0.07799449406564235,0.08482933558935674,0.003990185260772705,0.05621803551912308,0.08045259863138199,0.10042677633464336,0.12934882938861847
gaussian_npe,100,10000,N=n^2,49,lambda,biases.npy,100,0.02631095886230469,0.7718563079833984,0.966047185676206,-1.4308277130126952,-0.6819667816162109,0.18622207641601562,0.6562557220458984,1.3752857208251952
gaussian_npe,100,10000,N=n^2,49,sigma,biases.npy,100,0.11129084587097168,0.14475342750549317,0.17260856436749233,-0.11698214411735534,0.03666108846664429,0.10914397239685059,0.21150803565979004,0.2989491105079651
gaussian_npe,100,10000,N=n^2,49,xi,biases.npy,100,-0.2974970480054617,0.2974970480054617,0.3059512534019758,-0.41235339641571045,-0.3502185493707657,-0.29792867600917816,-0.25204549729824066,-0.17211884111166
gaussian_npe,100,10000,N=n^2,50,lambda,biases.npy,100,-0.058808822631835934,0.8108507537841797,1.0356837403813162,-1.5326766967773438,-0.6696567535400391,-0.23498916625976562,0.6176033020019531,1.5427093505859373
gaussian_npe,100,10000,N=n^2,50,sigma,biases.npy,100,0.07821954369544983,0.11073226809501648,0.13843358145712684,-0.10084432363510132,-0.007513254880905151,0.07202422618865967,0.15511637926101685,0.2663169503211975
gaussian_npe,100,10000,N=n^2,50,xi,biases.npy,100,-0.02952724099159241,0.03081329718232155,0.03612341502815561,-0.0604299820959568,-0.04467432573437691,-0.028707489371299744,-0.01569686271250248,0.005384544283151623
gaussian_npe,100,10000,N=n^2,51,lambda,biases.npy,100,-0.008185958862304688,0.7647208404541016,0.9621663564653191,-1.5667457580566406,-0.6704063415527344,-0.06296157836914062,0.5405921936035156,1.6728267669677732
gaussian_npe,100,10000,N=n^2,51,sigma,biases.npy,100,-0.016224377155303955,0.0770066475868225,0.09358526049247144,-0.14778958559036254,-0.08543461561203003,-0.024690449237823486,0.03736269474029541,0.1365605592727661
gaussian_npe,100,10000,N=n^2,51,xi,biases.npy,100,0.03301446355879307,0.0349546156078577,0.0394397174934202,-0.008120889589190482,0.019627997651696205,0.03901401162147522,0.049275586381554604,0.060899883136153216
gaussian_npe,100,10000,N=n^2,52,lambda,biases.npy,100,0.6333048248291016,0.9660803985595703,1.1628245978134175,-0.8978740692138671,-0.05211067199707031,0.7769355773925781,1.3205718994140625,2.120131301879882
gaussian_npe,100,10000,N=n^2,52,sigma,biases.npy,100,0.09809062361717225,0.1356172239780426,0.1701581157185079,-0.09284721612930297,-0.0026921331882476807,0.10388875007629395,0.19593602418899536,0.32483693361282345
gaussian_npe,100,10000,N=n^2,52,xi,biases.npy,100,-0.02293609581887722,0.03109936408698559,0.038685975498098046,-0.07521408200263976,-0.044894251972436905,-0.023796916007995605,0.0014825444668531418,0.023030282184481613
gaussian_npe,100,10000,N=n^2,53,lambda,biases.npy,100,0.3389460754394531,0.8631236267089843,1.0768355668779004,-1.3550369262695312,-0.2522716522216797,0.40760040283203125,1.0015068054199219,1.8442382812499998
gaussian_npe,100,10000,N=n^2,53,sigma,biases.npy,100,0.2112911546230316,0.21973766922950744,0.252719801019173,-0.015129697322845454,0.10851746797561646,0.21898531913757324,0.3274998068809509,0.3998740792274475
gaussian_npe,100,10000,N=n^2,53,xi,biases.npy,100,-0.27371809870004654,0.27371809870004654,0.2798523656953853,-0.3539650306105614,-0.31587453186511993,-0.27920812368392944,-0.23459847271442413,-0.17358945310115817
gaussian_npe,100,10000,N=n^2,54,lambda,biases.npy,100,-0.00024505615234375,0.8568696594238281,1.1029926347596177,-1.6815120697021484,-0.7109375,0.031341552734375,0.6822357177734375,1.941798400878906
