cell,method,param,x,density
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.1887486316949278,0.717794279991785
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.1917770232080813,0.6805301604688831
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.194805414721235,0.6453113274060159
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.1978338062343885,0.6123498990256048
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.200862197747542,0.581721085146099
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2038905892606957,0.5533571388856041
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2069189807738492,0.5270738616345655
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2099473722870027,0.5026177403622764
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2129757638001561,0.4797180179451757
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2160041553133096,0.4581292102039893
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2190325468264631,0.4376547330452872
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2220609383396168,0.4181493624766136
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2250893298527703,0.39950488912300647
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.228117721365924,0.38162761531570694
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2311461128790775,0.3644173023539997
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.234174504392231,0.3477550199327166
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2372028959053845,0.33150327268396873
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.240231287418538,0.31551739993122496
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2432596789316914,0.29966396090861874
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2462880704448451,0.2838403599501787
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2493164619579986,0.26799032491995445
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.252344853471152,0.2521115130405018
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2553732449843058,0.23625380107227303
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2584016364974593,0.22050911738985657
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2614300280106128,0.2049955391105877
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2644584195237663,0.18983948242655949
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2674868110369197,0.17515994853531971
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2705152025500732,0.16105791084658028
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.273543594063227,0.14761225129870148
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2765719855763804,0.13488165041833977
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2796003770895341,0.12291013871723211
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2826287686026876,0.11173319484357389
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.285657160115841,0.10138160013096995
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2886855516289946,0.09188157073390905
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.291713943142148,0.08325144192511062
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2947423346553015,0.07549665865377392
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.2977707261684552,0.06860544507928366
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.3007991176816087,0.06254707443046764
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.3038275091947624,0.05727339466820487
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.306855900707916,0.05272278826540704
n_obs=1000 seed=0 convention=gaussian,Gaussian-NPE (robust asinh),B,1.3098842922210694,0.048824737714475805
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.4322425732801412,5.049115645281759e-13
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.4445836527955564,1.2478816742561277e-11
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.4569247323109717,2.410688014885872e-10
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.4692658118263868,3.6411505727172588e-09
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.4816068913418021,4.301433137253449e-08
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.4939479708572174,3.9760878440070583e-07
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.5062890503726325,2.8776442381870354e-06
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.5186301298880478,1.632191630308856e-05
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.530971209403463,7.26684642802348e-05
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.5433122889188784,0.0002546716529078737
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.5556533684342937,0.0007062347236906225
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.5679944479497088,0.0015654380500546507
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.580335527465124,0.002828286607885963
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.5926766069805394,0.004317186746402384
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.6050176864959544,0.00589241473147049
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.6173587660113697,0.007673906329288871
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.629699845526785,0.00992192110505928
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.6420409250422003,0.01272644602750054
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.6543820045576156,0.01595925622950073
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.6667230840730307,0.019534646813903038
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.679064163588446,0.023721396956841004
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.6914052431038613,0.029300518494342762
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.7037463226192764,0.03725366740215601
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.7160874021346917,0.04806387431301635
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.728428481650107,0.06164179193477614
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.7407695611655223,0.07831415180148142
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.7531106406809376,0.09949799818009762
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.7654517201963527,0.12676208418129814
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.777792799711768,0.16017261012736225
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.7901338792271833,0.19808401218900618
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.8024749587425983,0.23918797954579574
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.8148160382580136,0.28494041294157324
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.827157117773429,0.33937684899797177
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.8394981972888442,0.4058205514553246
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.8518392768042595,0.48389354315866584
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.8641803563196746,0.5701756732408402
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.87652143583509,0.6612846029406608
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.8888625153505052,0.7559673809629184
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.9012035948659203,0.855329856025293
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.9135446743813356,0.9615632354045525
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.9258857538967509,1.0752959483495836
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.9382268334121662,1.194174837919753
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.9505679129275815,1.3152639675702533
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.9629089924429965,1.438286014930439
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.9752500719584118,1.5650901679439306
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.9875911514738271,1.6961355228493522
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,1.9999322309892422,1.8282797417824086
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.0122733105046575,1.9562255500157117
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.024614390020073,2.076119913239861
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.036955469535488,2.1871592282686794
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.0492965490509034,2.2891756248337662
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.0616376285663183,2.3794581692780046
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.073978708081734,2.452521188343895
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.086319787597149,2.502352380114868
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.098660867112564,2.525537755126932
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.1110019466279795,2.524628395927335
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.1233430261433948,2.5089610669201927
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.13568410565881,2.489432413296942
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.1480251851742254,2.470320780444469
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.1603662646896407,2.446501446888591
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.1727073442050555,2.408403226583752
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.1850484237204713,2.349021114020571
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.197389503235886,2.2682106023443627
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.2097305827513014,2.1732484838114963
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.2220716622667167,2.074844516210988
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.234412741782132,1.9793855047991127
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.2467538212975473,1.8838484902861616
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.259094900812962,1.780194739261151
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.271435980328378,1.6653161124195
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.2837770598437928,1.5449890957264665
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.296118139359208,1.428579942405232
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.3084592188746234,1.3222039497995555
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.3208002983900387,1.226173775975097
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.333141377905454,1.1358200872144804
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.3454824574208692,1.0445081883793566
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.3578235369362845,0.9485748964028885
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.3701646164516994,0.8502257868475944
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.382505695967115,0.7543728277620286
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.39484677548253,0.663262486879448
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.4071878549979453,0.576177191652575
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.4195289345133606,0.49374427636561063
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.431870014028776,0.41993256834562337
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.444211093544191,0.3590722371602013
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.456552173059606,0.312247187276208
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.468893252575022,0.2770934245102894
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.4812343320904366,0.24983235952465593
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.493575411605852,0.22660662252005695
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.5059164911212672,0.20379031906192702
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.5182575706366825,0.17878692094919674
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.530598650152098,0.1514785557473703
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.542939729667513,0.12438987970048403
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.5552808091829284,0.10056708706631987
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.5676218886983433,0.08125992526590255
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.579962968213759,0.06579930964211905
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.592304047729174,0.05312366197099675
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.604645127244589,0.04279706553689851
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.6169862067600045,0.0347571655698337
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.62932728627542,0.028663351858679447
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.641668365790835,0.023730087654024498
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.65400944530625,0.019158943015919878
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.6663505248216657,0.014689303910193617
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.6786916043370805,0.01070044791610619
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.691032683852496,0.007786135623521916
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.703373763367911,0.0062194188622864185
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.7157148428833264,0.005735118972143293
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.7280559223987417,0.0057305991059256964
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.740397001914157,0.005640814111336731
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.7527380814295723,0.005190484253364952
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.765079160944987,0.0044248638882474775
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.777420240460403,0.0035626090830744995
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.7897613199758178,0.002814352935403936
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.802102399491233,0.002309532707263781
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.8144434790066484,0.0020687676622645323
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.8267845585220637,0.0019524420615843648
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.839125638037479,0.0017325235253179672
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.851466717552894,0.0013088703770120756
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.8638077970683096,0.0007989615767063252
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.8761488765837244,0.00038548699968764195
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.8884899560991397,0.00014576677379252908
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.900831035614555,4.306152620588787e-05
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.9131721151299703,9.926330457935419e-06
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.9255131946453856,1.7847037970956016e-06
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.937854274160801,2.502367981033389e-07
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.950195353676216,2.7360100810153398e-08
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.962536433191631,2.3326846300512707e-09
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.974877512707047,1.5508242829894762e-10
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.9872185922224617,8.039629940787793e-12
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,2.999559671737877,3.2499444232510885e-13
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.0119007512532923,1.0244294057020486e-14
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.0242418307687076,2.517991716326015e-16
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.036582910284123,4.826059720068886e-18
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.0489239897995377,7.212689076968855e-20
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.0612650693149535,8.405583207178085e-22
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.0736061488303683,7.638438951390498e-24
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.0859472283457836,5.412619423908201e-26
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.098288307861199,2.9907250663714118e-28
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.110629387376614,1.2885806600712674e-30
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.1229704668920295,4.329251799521737e-33
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.135311546407445,1.1341753457934053e-35
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.14765262592286,2.316934082120769e-38
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.159993705438275,3.690738478991557e-41
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.1723347849536907,4.584362871124892e-44
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.1846758644691056,4.440284725748238e-47
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.197016943984521,3.353580775935006e-50
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.209358023499936,1.9750261152657022e-53
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.2216991030153515,9.069911153133709e-57
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.2340401825307667,3.2478752683465124e-60
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.2463812620461816,9.069049466130725e-64
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.2587223415615973,1.974650858339166e-67
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.271063421077012,3.352625045810951e-71
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.2834045005924275,4.438597569014369e-75
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.295745580107843,4.582185597658915e-79
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.308086659623258,3.688635146728513e-83
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.3204277391386734,2.3153936787867897e-87
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.3327688186540887,1.1333136136473186e-91
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.345109898169504,4.325551500377033e-96
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.357450977684919,1.2873569670913014e-100
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.3697920572003346,2.9876010778565415e-105
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.3821331367157494,5.406451934485524e-110
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.3944742162311647,7.629010352964097e-115
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.40681529574658,8.394410079728968e-120
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.4191563752619953,7.202417254349292e-125
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.4314974547774106,4.8187288904936095e-130
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.443838534292826,2.5139279547479544e-135
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.4561796138082412,1.0226788652857987e-140
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.468520693323656,3.244082226630025e-146
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.4808617728390714,8.024362605828629e-152
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.4932028523544867,1.547730554662671e-157
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.505543931869902,2.327803336825268e-163
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.5178850113853173,2.730004328190124e-169
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.5302260909007326,2.4965858451937424e-175
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.542567170416148,1.7803106559820977e-181
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.5549082499315627,9.899452994942766e-188
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.567249329446978,4.2923262423173723e-194
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.5795904089623933,1.451243769723977e-200
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.5919314884778086,3.826080755021106e-207
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.604272567993224,7.86563909074386e-214
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.6166136475086392,1.260898178638488e-220
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.6289547270240545,1.5761303745417947e-227
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.64129580653947,1.5362800081786166e-234
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.653636886054885,1.1676555248817385e-241
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.6659779655703,6.920304706564789e-249
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.6783190450857153,3.1981719872039337e-256
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.6906601246011306,1.1525095476031618e-263
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.703001204116546,3.2385705914629423e-271
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.715342283631961,7.096240453465273e-279
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.7276833631473765,1.212465520581697e-286
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.7400244426627918,1.6153870262789952e-294
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.7523655221782066,1.6782239053657806e-302
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.764706601693622,1.3595316883271e-310
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.7770476812090372,8.58805e-319
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.7893887607244525,0.0
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.801729840239868,0.0
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.814070919755283,0.0
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.8264119992706984,0.0
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.8387530787861137,0.0
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.851094158301529,0.0
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.863435237816944,0.0
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.875776317332359,0.0
n_obs=1000 seed=0 convention=gaussian,NUTS reference,g,3.8881173968477745,0.0
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.4322425732801412,2.9430440934836607e-27
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.4445836527955564,1.1263869294153866e-24
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.4569247323109717,3.0641479590275974e-22
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.4692658118263868,5.924656434965361e-20
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.4816068913418021,8.142315982465397e-18
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.4939479708572174,7.953607749018455e-16
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.5062890503726325,5.522199340186702e-14
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.5186301298880478,2.72516248621758e-12
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.530971209403463,9.558882545544615e-11
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.5433122889188784,2.3832070216457156e-09
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.5556533684342937,4.2234917644055104e-08
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.5679944479497088,5.320828697061197e-07
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.580335527465124,4.7665334995993695e-06
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.5926766069805394,3.0385716123506203e-05
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.6050176864959544,0.0001381305267682535
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.6173587660113697,0.0004503837739223767
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.629699845526785,0.0010701411344286936
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.6420409250422003,0.0019317343759678131
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.6543820045576156,0.002917334125737936
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.6667230840730307,0.004338200324266618
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.679064163588446,0.0072850407771982845
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.6914052431038613,0.013610024464518693
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.7037463226192764,0.02508561184029695
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.7160874021346917,0.04116508757773616
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.728428481650107,0.058775219282070246
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.7407695611655223,0.07740168715296487
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.7531106406809376,0.1018403108893589
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.7654517201963527,0.13599969288494196
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.777792799711768,0.1783658668895568
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.7901338792271833,0.22677847775694235
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.8024749587425983,0.2810177463264765
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.8148160382580136,0.3367479657746607
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.827157117773429,0.38336874272380556
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.8394981972888442,0.4143910754506681
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.8518392768042595,0.43874586900453416
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.8641803563196746,0.4759812434202156
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.87652143583509,0.5380933571465837
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.8888625153505052,0.623296738946082
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.9012035948659203,0.7284864832111021
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.9135446743813356,0.8545296030927888
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.9258857538967509,0.9971853138837578
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.9382268334121662,1.1406437745386775
n_obs=1000 seed=0 convention=gaussian,BSL,g,1.9505679129275815,1.262969231449693
