method,n_obs,n_sims,budget_label,seed,kl,mmd
gaussian_npe,100,100,N=n,75,2.3476573927100763,0.05127108
gaussian_npe,100,100,N=n,76,0.7692390355770646,0.08555663
gaussian_npe,100,100,N=n,77,0.8854333113901971,0.113286495
gaussian_npe,100,100,N=n,78,0.8581986549058761,0.0893724
gaussian_npe,100,100,N=n,79,0.8581048530429657,0.10191369
gaussian_npe,100,100,N=n,80,0.3827675864996102,0.008455038
gaussian_npe,100,100,N=n,81,0.9367379419080385,0.15818715
gaussian_npe,100,100,N=n,82,1.6522918999365621,0.26120222
gaussian_npe,100,100,N=n,83,0.5851854280162446,0.07833886
gaussian_npe,100,100,N=n,84,1.0703270126734707,0.14201891
gaussian_npe,100,100,N=n,85,0.5850630211125267,0.038515806
gaussian_npe,100,100,N=n,86,1.0357853060030238,0.15539467
gaussian_npe,100,100,N=n,87,0.9714541282985883,0.109908104
gaussian_npe,100,100,N=n,88,0.573436573021674,0.024695277
gaussian_npe,100,100,N=n,89,0.7973716820243247,0.07317257
gaussian_npe,100,100,N=n,90,0.5154241804166568,0.049674273
gaussian_npe,100,100,N=n,91,1.0289402950337736,0.11672485
gaussian_npe,100,100,N=n,92,0.7707845966261024,0.038143516
gaussian_npe,100,100,N=n,93,0.7269856487419524,0.08742428
gaussian_npe,100,100,N=n,94,0.6713392087799948,0.12794113
gaussian_npe,100,100,N=n,95,1.6028282213434837,0.27072906
gaussian_npe,100,100,N=n,96,0.9218552604178785,0.019123197
gaussian_npe,100,100,N=n,97,0.5368968994298634,0.032048106
gaussian_npe,100,100,N=n,98,0.6729464829347508,0.032703996
gaussian_npe,100,100,N=n,99,1.3959958545250677,0.17616963
gaussian_npe,100,100,N=n,100,0.7503316276983489,0.08527911
gaussian_npe,100,460,N=n log(n),0,0.5520880289900909,0.034726024
gaussian_npe,100,460,N=n log(n),1,0.24313359960620565,0.0067378283
gaussian_npe,100,460,N=n log(n),2,0.4263914210127904,0.04657662
gaussian_npe,100,460,N=n log(n),3,0.6295810214766364,0.045007348
gaussian_npe,100,460,N=n log(n),4,0.470751242252353,0.039455533
gaussian_npe,100,460,N=n log(n),5,0.4343585847275359,0.004060626
gaussian_npe,100,460,N=n log(n),6,0.40236980848519843,0.01873827
gaussian_npe,100,460,N=n log(n),7,0.3408301215211958,0.030296564
gaussian_npe,100,460,N=n log(n),8,0.17226993862334078,0.0053596497
gaussian_npe,100,460,N=n log(n),9,0.42241820361413823,0.025028706
gaussian_npe,100,460,N=n log(n),10,0.30623519318222947,0.012836099
gaussian_npe,100,460,N=n log(n),11,0.18631268239399196,0.0032076836
gaussian_npe,100,460,N=n log(n),12,0.4296369301217592,0.03303969
gaussian_npe,100,460,N=n log(n),13,0.43188701905998006,0.03311968
gaussian_npe,100,460,N=n log(n),14,0.6026566069148088,0.04610908
gaussian_npe,100,460,N=n log(n),15,0.5164144044933501,0.040722728
gaussian_npe,100,460,N=n log(n),16,0.7498958120037909,0.044438004
gaussian_npe,100,460,N=n log(n),17,1.0256632300416177,0.06682873
gaussian_npe,100,460,N=n log(n),18,0.34929846657607166,0.029705286
gaussian_npe,100,460,N=n log(n),19,0.08002023827539946,0.0027506351
gaussian_npe,100,460,N=n log(n),20,0.4534443411538309,0.04314387
gaussian_npe,100,460,N=n log(n),21,1.5195680736414934,0.24593902
gaussian_npe,100,460,N=n log(n),22,0.820814568142102,0.07728577
gaussian_npe,100,460,N=n log(n),23,0.49311126437256175,0.03105557
gaussian_npe,100,460,N=n log(n),24,0.13162407586124142,0.0020633936
gaussian_npe,100,460,N=n log(n),25,0.721297453205417,0.061189294
gaussian_npe,100,460,N=n log(n),26,0.4506247044341095,0.028804779
gaussian_npe,100,460,N=n log(n),27,0.48215059533860777,0.02817285
gaussian_npe,100,460,N=n log(n),28,0.3425072059572589,0.012162328
gaussian_npe,100,460,N=n log(n),29,0.26338713605435354,0.032441616
gaussian_npe,100,460,N=n log(n),30,0.2863210533941309,0.007227063
gaussian_npe,100,460,N=n log(n),31,1.1180813824034128,0.05273354
gaussian_npe,100,460,N=n log(n),32,0.593708990877497,0.03298664
gaussian_npe,100,460,N=n log(n),33,0.1426050910240507,0.006544113
gaussian_npe,100,460,N=n log(n),34,0.31876743892754916,0.029549599
gaussian_npe,100,460,N=n log(n),35,0.5574332282628918,0.0715847
gaussian_npe,100,460,N=n log(n),36,0.28112824468703734,0.014721632
gaussian_npe,100,460,N=n log(n),37,0.5821144830917142,0.025879622
gaussian_npe,100,460,N=n log(n),38,0.22020262313908512,0.027504563
gaussian_npe,100,460,N=n log(n),39,0.2842729062290353,0.017736793
gaussian_npe,100,460,N=n log(n),40,0.49204369501490797,0.038460135
gaussian_npe,100,460,N=n log(n),41,0.27167953207968343,0.004430294
gaussian_npe,100,460,N=n log(n),42,0.6846689397450517,0.122680426
gaussian_npe,100,460,N=n log(n),43,0.5347684844096577,0.034565568
gaussian_npe,100,460,N=n log(n),44,0.9863727508039128,0.07484484
gaussian_npe,100,460,N=n log(n),45,0.9485493069426734,0.081709504
gaussian_npe,100,460,N=n log(n),46,0.3291694160411147,0.018933892
gaussian_npe,100,460,N=n log(n),47,0.3411090722850965,0.01724124
gaussian_npe,100,460,N=n log(n),48,0.9187145992587947,0.094782114
gaussian_npe,100,460,N=n log(n),49,0.30708899777857895,0.018008113
gaussian_npe,100,460,N=n log(n),50,0.792356777544225,0.09407294
gaussian_npe,100,460,N=n log(n),51,0.30888395847692846,0.02072382
gaussian_npe,100,460,N=n log(n),52,0.3529733459185727,0.01626587
gaussian_npe,100,460,N=n log(n),53,0.3540079011540021,0.038773894
gaussian_npe,100,460,N=n log(n),54,0.4460778871392913,0.0577389
gaussian_npe,100,460,N=n log(n),55,0.7733868101827323,0.08086455
gaussian_npe,100,460,N=n log(n),56,0.8365564023587176,0.070807576
gaussian_npe,100,460,N=n log(n),57,1.4292865727621191,0.22035551
gaussian_npe,100,460,N=n log(n),58,0.349540830658126,0.036989093
gaussian_npe,100,460,N=n log(n),59,1.349172287123897,0.119529486
gaussian_npe,100,460,N=n log(n),60,1.5837015948645132,0.29088467
gaussian_npe,100,460,N=n log(n),61,0.5501561980004276,0.05200827
gaussian_npe,100,460,N=n log(n),62,0.3552465958999155,0.025116801
gaussian_npe,100,460,N=n log(n),63,0.5475303786110063,0.02057767
gaussian_npe,100,460,N=n log(n),64,0.3383076854986686,0.02055204
gaussian_npe,100,460,N=n log(n),65,0.45970379569199693,0.028138518
gaussian_npe,100,460,N=n log(n),66,0.16095175716471932,0.006504774
gaussian_npe,100,460,N=n log(n),67,0.8555071819746252,0.12330663
gaussian_npe,100,460,N=n log(n),68,0.3553414367716809,0.015172839
gaussian_npe,100,460,N=n log(n),69,0.8523825443065268,0.08964336
gaussian_npe,100,460,N=n log(n),70,0.3774890860280518,0.044815183
gaussian_npe,100,460,N=n log(n),71,0.7850507804327747,0.09111416
gaussian_npe,100,460,N=n log(n),72,0.8462313807289182,0.06040442
gaussian_npe,100,460,N=n log(n),73,0.3760253704984208,0.019204855
gaussian_npe,100,460,N=n log(n),74,0.46776298287373574,0.076551914
gaussian_npe,100,460,N=n log(n),75,0.42498466217733183,0.034350395
gaussian_npe,100,460,N=n log(n),76,0.2750568465629756,0.039106965
gaussian_npe,100,460,N=n log(n),77,0.3399485796044251,0.023706436
gaussian_npe,100,460,N=n log(n),78,0.7161327948842185,0.050387025
gaussian_npe,100,460,N=n log(n),79,0.34141949874412086,0.02172327
gaussian_npe,100,460,N=n log(n),80,0.596808654444868,0.03900838
gaussian_npe,100,460,N=n log(n),81,0.32552339740742964,0.018853307
gaussian_npe,100,460,N=n log(n),82,0.48486495719978906,0.03487301
gaussian_npe,100,460,N=n log(n),83,0.4755559999262721,0.07840431
gaussian_npe,100,460,N=n log(n),84,0.5800706984027993,0.03872609
gaussian_npe,100,460,N=n log(n),85,0.3070608592641826,0.052286267
gaussian_npe,100,460,N=n log(n),86,0.6341744553279407,0.061923146
gaussian_npe,100,460,N=n log(n),87,0.8919045097198661,0.12284231
gaussian_npe,100,460,N=n log(n),88,0.11898575768345841,0.0019520521
gaussian_npe,100,460,N=n log(n),89,0.8051039078642198,0.042208314
gaussian_npe,100,460,N=n log(n),90,0.38859956490226666,0.01962161
gaussian_npe,100,460,N=n log(n),91,1.1541069988683432,0.14434671
gaussian_npe,100,460,N=n log(n),92,0.3971920138290563,0.049086332
gaussian_npe,100,460,N=n log(n),93,0.7038268775421264,0.02073741
gaussian_npe,100,460,N=n log(n),94,0.5309212994086058,0.03305292
gaussian_npe,100,460,N=n log(n),95,0.964380254358895,0.11158311
gaussian_npe,100,460,N=n log(n),96,0.7905736463093013,0.042562366
gaussian_npe,100,460,N=n log(n),97,0.3270569330041544,0.01587379
gaussian_npe,100,460,N=n log(n),98,0.20714478011241108,0.0048089027
gaussian_npe,100,460,N=n log(n),99,0.5053676315681493,0.04047525
gaussian_npe,100,460,N=n log(n),100,0.6520032558091022,0.072042465
gaussian_npe,100,1000,N=n^(3/2),0,0.4496559809516299,0.04706061
gaussian_npe,100,1000,N=n^(3/2),1,0.4911466927730222,0.047480464
gaussian_npe,100,1000,N=n^(3/2),2,0.17710231113486086,0.008160114
gaussian_npe,100,1000,N=n^(3/2),3,0.7478720064807386,0.056463122
gaussian_npe,100,1000,N=n^(3/2),4,0.2963559344780673,0.015395403
gaussian_npe,100,1000,N=n^(3/2),5,0.34837953097523655,0.013267159
gaussian_npe,100,1000,N=n^(3/2),6,0.5223506373662744,0.029073596
gaussian_npe,100,1000,N=n^(3/2),7,0.33377562097189933,0.009107351
gaussian_npe,100,1000,N=n^(3/2),8,0.1733208027825064,0.007100582
gaussian_npe,100,1000,N=n^(3/2),9,0.34006456639359905,0.028457522
gaussian_npe,100,1000,N=n^(3/2),10,0.44373082665938407,0.0122356415
gaussian_npe,100,1000,N=n^(3/2),11,0.4924344952132641,0.014877677
gaussian_npe,100,1000,N=n^(3/2),12,0.3455895940837439,0.0245682
gaussian_npe,100,1000,N=n^(3/2),13,0.3206127991150626,0.013500094
gaussian_npe,100,1000,N=n^(3/2),14,0.5653151692836619,0.054145098
gaussian_npe,100,1000,N=n^(3/2),15,0.38886379061994525,0.033519864
gaussian_npe,100,1000,N=n^(3/2),16,0.6078114796609432,0.03942144
gaussian_npe,100,1000,N=n^(3/2),17,0.6385797871834836,0.034810543
gaussian_npe,100,1000,N=n^(3/2),18,0.39222606118888964,0.026167512
gaussian_npe,100,1000,N=n^(3/2),19,0.14033289703217874,0.001178503
gaussian_npe,100,1000,N=n^(3/2),20,0.404426400196145,0.047869086
gaussian_npe,100,1000,N=n^(3/2),21,1.2452629832556326,0.20109129
gaussian_npe,100,1000,N=n^(3/2),22,0.3270217452162408,0.0140429735
gaussian_npe,100,1000,N=n^(3/2),23,0.31242882252581455,0.0076190233
gaussian_npe,100,1000,N=n^(3/2),24,0.14789330393556094,0.00868547
gaussian_npe,100,1000,N=n^(3/2),25,0.6592099996542595,0.0464859
gaussian_npe,100,1000,N=n^(3/2),26,0.2877368773836931,0.030558586
gaussian_npe,100,1000,N=n^(3/2),27,0.3816623676467911,0.014442921
gaussian_npe,100,1000,N=n^(3/2),28,0.392535515677617,0.020662785
gaussian_npe,100,1000,N=n^(3/2),29,0.42942593432932274,0.05247867
gaussian_npe,100,1000,N=n^(3/2),30,0.3814949283292604,0.024352789
gaussian_npe,100,1000,N=n^(3/2),31,0.4441195065077522,0.014299512
gaussian_npe,100,1000,N=n^(3/2),32,0.6868187617577999,0.042531848
gaussian_npe,100,1000,N=n^(3/2),33,0.20291776101899284,0.014878392
gaussian_npe,100,1000,N=n^(3/2),34,0.3069728891148644,0.005373597
gaussian_npe,100,1000,N=n^(3/2),35,0.2004823235980207,0.0090043545
gaussian_npe,100,1000,N=n^(3/2),36,0.3683361961818764,0.024268389
gaussian_npe,100,1000,N=n^(3/2),37,0.7147944623825453,0.039203882
gaussian_npe,100,1000,N=n^(3/2),38,0.4857925689142414,0.026282907
gaussian_npe,100,1000,N=n^(3/2),39,0.2781098268008203,0.026053905
gaussian_npe,100,1000,N=n^(3/2),40,0.3237209638770812,0.010867119
gaussian_npe,100,1000,N=n^(3/2),41,0.44022374944535375,0.026207566
gaussian_npe,100,1000,N=n^(3/2),42,0.3372667052531166,0.017434001
gaussian_npe,100,1000,N=n^(3/2),43,0.8956709641911798,0.030024529
gaussian_npe,100,1000,N=n^(3/2),44,0.9023916370681826,0.061225772
gaussian_npe,100,1000,N=n^(3/2),45,0.49461907191981147,0.026152492
gaussian_npe,100,1000,N=n^(3/2),46,0.4420639116811201,0.034063578
gaussian_npe,100,1000,N=n^(3/2),47,0.5666194478778155,0.07872236
gaussian_npe,100,1000,N=n^(3/2),48,0.23900904910348736,0.009303093
gaussian_npe,100,1000,N=n^(3/2),49,0.22277036042407253,0.00843823
gaussian_npe,100,1000,N=n^(3/2),50,0.5383961707706367,0.037441134
gaussian_npe,100,1000,N=n^(3/2),51,0.27567519915410416,0.02836585
gaussian_npe,100,1000,N=n^(3/2),52,0.3441760647860988,0.020746112
gaussian_npe,100,1000,N=n^(3/2),53,0.25421846394852493,0.0067483187
gaussian_npe,100,1000,N=n^(3/2),54,0.2109155858168664,0.01310873
gaussian_npe,100,1000,N=n^(3/2),55,0.6970285210598652,0.06206119
gaussian_npe,100,1000,N=n^(3/2),56,0.29334797001171015,0.030598044
gaussian_npe,100,1000,N=n^(3/2),57,0.21479646466585287,0.008435607
gaussian_npe,100,1000,N=n^(3/2),58,0.15727180631857768,0.0044471025
gaussian_npe,100,1000,N=n^(3/2),59,1.0634055224589183,0.09736419
gaussian_npe,100,1000,N=n^(3/2),60,0.44739555330090275,0.033566236
gaussian_npe,100,1000,N=n^(3/2),61,0.27607354173503557,0.01574421
gaussian_npe,100,1000,N=n^(3/2),62,0.3194229768346255,0.0120379925
gaussian_npe,100,1000,N=n^(3/2),63,0.3625533608200932,0.027264953
gaussian_npe,100,1000,N=n^(3/2),64,0.2643268939337863,0.026914716
gaussian_npe,100,1000,N=n^(3/2),65,0.4041548763156638,0.033661008
gaussian_npe,100,1000,N=n^(3/2),66,0.1561341981103321,0.0047461987
gaussian_npe,100,1000,N=n^(3/2),67,0.330244471957872,0.020182371
gaussian_npe,100,1000,N=n^(3/2),68,0.23670918773109728,0.014216542
gaussian_npe,100,1000,N=n^(3/2),69,0.8331805288734293,0.06447637
gaussian_npe,100,1000,N=n^(3/2),70,0.3337297229400684,0.03759098
gaussian_npe,100,1000,N=n^(3/2),71,0.309344102265851,0.020263195
gaussian_npe,100,1000,N=n^(3/2),72,0.800816600961335,0.06356549
gaussian_npe,100,1000,N=n^(3/2),73,0.3687576442163329,0.03391373
gaussian_npe,100,1000,N=n^(3/2),74,0.7948213011380686,0.05503428
gaussian_npe,100,1000,N=n^(3/2),75,0.32556992654145955,0.024223924
gaussian_npe,100,1000,N=n^(3/2),76,0.16848360060409473,0.004601717
gaussian_npe,100,1000,N=n^(3/2),77,0.20784449690494947,0.014094353
gaussian_npe,100,1000,N=n^(3/2),78,0.550596964997367,0.04648912
gaussian_npe,100,1000,N=n^(3/2),79,0.6290511111792692,0.03644097
gaussian_npe,100,1000,N=n^(3/2),80,0.5158881322050634,0.04019177
gaussian_npe,100,1000,N=n^(3/2),81,0.3289327937892384,0.012576938
gaussian_npe,100,1000,N=n^(3/2),82,0.5077766902046646,0.02598834
gaussian_npe,100,1000,N=n^(3/2),83,0.2625864918827894,0.038157344
gaussian_npe,100,1000,N=n^(3/2),84,0.49875486047015494,0.03818798
gaussian_npe,100,1000,N=n^(3/2),85,0.43328668384155367,0.08283889
gaussian_npe,100,1000,N=n^(3/2),86,0.5719909174451782,0.06088996
gaussian_npe,100,1000,N=n^(3/2),87,0.42878600128463595,0.02316904
gaussian_npe,100,1000,N=n^(3/2),88,0.23292984122272842,0.005863309
gaussian_npe,100,1000,N=n^(3/2),89,0.6023605241641801,0.016899228
gaussian_npe,100,1000,N=n^(3/2),90,0.462795510608226,0.014897466
gaussian_npe,100,1000,N=n^(3/2),91,0.647573148043126,0.08043122
gaussian_npe,100,1000,N=n^(3/2),92,0.46691960967868384,0.07484913
gaussian_npe,100,1000,N=n^(3/2),93,0.7701089903499412,0.05183828
gaussian_npe,100,1000,N=n^(3/2),94,0.6322141430524789,0.08657575
gaussian_npe,100,1000,N=n^(3/2),95,0.7558113116525097,0.05153513
gaussian_npe,100,1000,N=n^(3/2),96,0.8137056475874731,0.05738926
gaussian_npe,100,1000,N=n^(3/2),97,0.3228631354634537,0.01795733
gaussian_npe,100,1000,N=n^(3/2),98,0.14474663457746872,0.006487608
gaussian_npe,100,1000,N=n^(3/2),99,0.49994383959682953,0.02377832
gaussian_npe,100,1000,N=n^(3/2),100,0.5146433073371572,0.036257505
gaussian_npe,100,10000,N=n^2,0,0.3856187394999419,0.019559503
gaussian_npe,100,10000,N=n^2,1,0.3101319517248677,0.027617335
gaussian_npe,100,10000,N=n^2,2,0.26071354145250497,0.012918949
gaussian_npe,100,10000,N=n^2,3,0.6334827729157272,0.028980851
gaussian_npe,100,10000,N=n^2,4,0.40632665652359057,0.017279267
gaussian_npe,100,10000,N=n^2,5,0.21388818482204627,0.0037534237
gaussian_npe,100,10000,N=n^2,6,0.4564363611095226,0.022538066
gaussian_npe,100,10000,N=n^2,7,0.2251526845571707,0.008873701
gaussian_npe,100,10000,N=n^2,8,0.12009661455223461,0.0031627417
gaussian_npe,100,10000,N=n^2,9,0.24018796303969972,0.009364843
gaussian_npe,100,10000,N=n^2,10,0.5592988356459061,0.038408637
gaussian_npe,100,10000,N=n^2,11,0.26448590676332123,0.0062971115
gaussian_npe,100,10000,N=n^2,12,0.40975473293118886,0.025241137
gaussian_npe,100,10000,N=n^2,13,0.2620627715862812,0.0096690655
gaussian_npe,100,10000,N=n^2,14,0.3970346716455848,0.023941994
gaussian_npe,100,10000,N=n^2,15,0.24078817599930435,0.012446642
gaussian_npe,100,10000,N=n^2,16,0.5865579481596297,0.055487394
gaussian_npe,100,10000,N=n^2,17,0.37460780421787365,0.032644868
gaussian_npe,100,10000,N=n^2,18,0.3947378889748299,0.029545903
gaussian_npe,100,10000,N=n^2,19,0.16850597811734566,0.0070203543
gaussian_npe,100,10000,N=n^2,20,0.3864259724275057,0.028383851
gaussian_npe,100,10000,N=n^2,21,1.009463502623404,0.15630674
gaussian_npe,100,10000,N=n^2,22,0.51342770702621,0.02593124
gaussian_npe,100,10000,N=n^2,23,0.32024530396648004,0.004306793
gaussian_npe,100,10000,N=n^2,24,0.13141797860721421,0.010713935
gaussian_npe,100,10000,N=n^2,25,0.5645720221151039,0.019478679
gaussian_npe,100,10000,N=n^2,26,0.2963951167697021,0.010851383
gaussian_npe,100,10000,N=n^2,27,0.28910416341250134,0.018335938
gaussian_npe,100,10000,N=n^2,28,0.5105148807656736,0.05145359
gaussian_npe,100,10000,N=n^2,29,0.13217360649685422,0.0027979612
gaussian_npe,100,10000,N=n^2,30,0.45416349885152246,0.021434307
gaussian_npe,100,10000,N=n^2,31,0.5066741468674403,0.013630867
gaussian_npe,100,10000,N=n^2,32,0.6341925577752593,0.035025716
gaussian_npe,100,10000,N=n^2,33,0.2256464428602494,0.020935416
gaussian_npe,100,10000,N=n^2,34,0.33029615969917697,0.017498612
gaussian_npe,100,10000,N=n^2,35,0.21082261486453072,0.004984975
gaussian_npe,100,10000,N=n^2,36,0.1932535795087847,0.0036821365
gaussian_npe,100,10000,N=n^2,37,0.5094681677806575,0.045426965
gaussian_npe,100,10000,N=n^2,38,0.2586203852199808,0.0187428
gaussian_npe,100,10000,N=n^2,39,0.38179781220310655,0.0114991665
gaussian_npe,100,10000,N=n^2,40,0.34281278713987634,0.01888287
gaussian_npe,100,10000,N=n^2,41,0.1432462968856084,0.0056990385
gaussian_npe,100,10000,N=n^2,42,0.25815018046217175,0.0045444965
gaussian_npe,100,10000,N=n^2,43,0.42709071287502887,0.014420152
gaussian_npe,100,10000,N=n^2,44,0.3182937108365331,0.013670087
gaussian_npe,100,10000,N=n^2,45,0.7104283598180361,0.04038298
gaussian_npe,100,10000,N=n^2,46,0.3307991381875349,0.012715459
gaussian_npe,100,10000,N=n^2,47,0.2882592045132524,0.011410117
gaussian_npe,100,10000,N=n^2,48,0.20540190620499785,0.017183304
gaussian_npe,100,10000,N=n^2,49,0.16106154385716345,0.009377718
gaussian_npe,100,10000,N=n^2,50,0.5796938552902887,0.026520252
gaussian_npe,100,10000,N=n^2,51,0.20848657587958813,0.024499297
gaussian_npe,100,10000,N=n^2,52,0.20237602219333034,0.0035017729
gaussian_npe,100,10000,N=n^2,53,0.22782800420615346,0.004930496
gaussian_npe,100,10000,N=n^2,54,0.25849732122106683,0.027545333
gaussian_npe,100,10000,N=n^2,55,0.53690730230611,0.013652682
gaussian_npe,100,10000,N=n^2,56,0.22704167328089495,0.008378267
gaussian_npe,100,10000,N=n^2,57,0.45469604024811155,0.06624055
gaussian_npe,100,10000,N=n^2,58,0.1901234111216011,0.010650992
gaussian_npe,100,10000,N=n^2,59,0.9210106865102052,0.034406543
gaussian_npe,100,10000,N=n^2,60,0.3325216492046968,0.016036749
gaussian_npe,100,10000,N=n^2,61,0.2978072955821854,0.029703856
gaussian_npe,100,10000,N=n^2,63,0.29795264555552187,0.008225441
gaussian_npe,100,10000,N=n^2,64,0.29799251948365085,0.025629997
gaussian_npe,100,10000,N=n^2,65,0.2791885723759789,0.014909267
gaussian_npe,100,10000,N=n^2,66,0.1822828972424736,0.010212064
gaussian_npe,100,10000,N=n^2,67,0.25329203154023444,0.006908655
gaussian_npe,100,10000,N=n^2,68,0.2944229938041568,0.01304388
gaussian_npe,100,10000,N=n^2,69,0.28910066744460233,0.018039107
gaussian_npe,100,10000,N=n^2,70,0.37516082494092207,0.026263833
gaussian_npe,100,10000,N=n^2,71,0.14850492148348948,0.0042048693
gaussian_npe,100,10000,N=n^2,72,0.595406577861057,0.03300953
gaussian_npe,100,10000,N=n^2,73,0.24487013049390932,0.0029133558
gaussian_npe,100,10000,N=n^2,74,0.22065156525841417,0.0099800825
gaussian_npe,100,10000,N=n^2,75,0.2530597648741207,0.0150568485
gaussian_npe,100,10000,N=n^2,76,0.076675895853954,0.002802372
gaussian_npe,100,10000,N=n^2,77,0.35388324036641844,0.009980321
gaussian_npe,100,10000,N=n^2,78,0.6072714311020618,0.059963703
gaussian_npe,100,10000,N=n^2,79,0.3701731469207991,0.02223742
gaussian_npe,100,10000,N=n^2,80,0.3762985309667278,0.016789913
gaussian_npe,100,10000,N=n^2,81,0.35189982277722187,0.013339043
gaussian_npe,100,10000,N=n^2,82,0.5760909388559627,0.0438987
gaussian_npe,100,10000,N=n^2,83,0.1342421917806162,0.0105035305
gaussian_npe,100,10000,N=n^2,84,0.41388053112690365,0.023588896
gaussian_npe,100,10000,N=n^2,85,0.2658481827896889,0.0207088
gaussian_npe,100,10000,N=n^2,86,0.5188536413954298,0.04146695
gaussian_npe,100,10000,N=n^2,87,0.3432609781388167,0.013054848
gaussian_npe,100,10000,N=n^2,88,0.15894853167290296,0.0034184456
gaussian_npe,100,10000,N=n^2,89,0.7381357385795969,0.03067267
gaussian_npe,100,10000,N=n^2,90,0.30970202213478104,0.010453224
gaussian_npe,100,10000,N=n^2,91,0.3720809328613315,0.024263263
gaussian_npe,100,10000,N=n^2,92,0.25602780542009246,0.004599929
gaussian_npe,100,10000,N=n^2,94,0.5908853393421534,0.057495594
gaussian_npe,100,10000,N=n^2,95,0.6300820969367124,0.038461566
gaussian_npe,100,10000,N=n^2,96,0.8348591816308873,0.045028925
gaussian_npe,100,10000,N=n^2,97,0.3457405706376359,0.022634983
gaussian_npe,100,10000,N=n^2,98,0.18534394299640053,0.009041667
gaussian_npe,100,10000,N=n^2,99,0.5312893302465866,0.028638959
gaussian_npe,100,10000,N=n^2,100,0.17691395639046553,0.010419846
gaussian_npe,500,500,N=n,0,0.2969501186742061,0.011011004
gaussian_npe,500,500,N=n,1,0.24742196524212265,0.011664152
gaussian_npe,500,500,N=n,2,0.5931198601626666,0.02755642
gaussian_npe,500,500,N=n,3,0.1544472866713774,0.003380537
gaussian_npe,500,500,N=n,4,0.6349851982242116,0.034561872
gaussian_npe,500,500,N=n,5,0.24099671779334167,0.013059616
gaussian_npe,500,500,N=n,6,0.1718566452445597,0.010624647
gaussian_npe,500,500,N=n,7,0.003588709912976731,0.004006028
gaussian_npe,500,500,N=n,8,0.2176378952313085,0.0024700165
gaussian_npe,500,500,N=n,9,0.5279658911632534,0.020238876
gaussian_npe,500,500,N=n,10,1.087082041928085,0.057312846
gaussian_npe,500,500,N=n,11,0.4854288548997144,0.013767958
gaussian_npe,500,500,N=n,12,0.7657567167214986,0.06828928
gaussian_npe,500,500,N=n,13,0.40033008074489546,0.040103555
gaussian_npe,500,500,N=n,14,0.829918421987481,0.035906315
gaussian_npe,500,500,N=n,15,0.09205896630644052,0.0052831173
gaussian_npe,500,500,N=n,16,0.13535858153003466,0.00096714497
gaussian_npe,500,500,N=n,17,0.39388585486518973,0.02302587
gaussian_npe,500,500,N=n,18,0.3360827318643245,0.007774949
gaussian_npe,500,500,N=n,19,0.3788003685675819,0.047037005
gaussian_npe,500,500,N=n,20,0.6246443613699671,0.058308363
gaussian_npe,500,500,N=n,21,0.07951156568427868,0.0021721125
gaussian_npe,500,500,N=n,22,0.2980753612712855,0.025274038
gaussian_npe,500,500,N=n,23,0.21972102983066574,0.041301012
gaussian_npe,500,500,N=n,24,0.35195705433130864,0.009342432
gaussian_npe,500,500,N=n,25,0.09029166466214261,0.015107274
gaussian_npe,500,500,N=n,26,1.5278711480840512,0.19302559
gaussian_npe,500,500,N=n,27,0.35900459093879605,0.00195086
gaussian_npe,500,500,N=n,28,1.0079944672286136,0.07380402
gaussian_npe,500,500,N=n,29,0.44262949522764417,0.034723997
gaussian_npe,500,500,N=n,30,0.7731641857566065,0.06854582
gaussian_npe,500,500,N=n,31,0.5343446850488478,0.022790551
gaussian_npe,500,500,N=n,32,0.3286999749472038,0.015214562
gaussian_npe,500,500,N=n,33,0.2691859618952045,0.010387063
gaussian_npe,500,500,N=n,34,0.10821813195900705,0.009263992
gaussian_npe,500,500,N=n,35,0.2045648537728362,0.0072342157
gaussian_npe,500,500,N=n,36,0.12361856429271113,0.0054889917
gaussian_npe,500,500,N=n,37,0.7174605597425484,0.07614422
gaussian_npe,500,500,N=n,38,0.23467744114800784,0.008087516
gaussian_npe,500,500,N=n,39,1.0012818136175954,0.056138158
gaussian_npe,500,500,N=n,40,0.06656806933025172,0.0065340996
gaussian_npe,500,500,N=n,41,0.1992830259244593,0.0015165806
gaussian_npe,500,500,N=n,42,0.10365673369937174,0.005134225
gaussian_npe,500,500,N=n,43,0.3210706120441701,0.0133548975
gaussian_npe,500,500,N=n,44,0.4600500973864064,0.019567609
gaussian_npe,500,500,N=n,45,0.45558100062425533,0.030231714
gaussian_npe,500,500,N=n,46,0.13954642630851144,0.009928346
gaussian_npe,500,500,N=n,47,0.6596365800765671,0.05327177
gaussian_npe,500,500,N=n,48,1.4660262925203835,0.007958055
gaussian_npe,500,500,N=n,49,0.33712620945043725,0.015675068
gaussian_npe,500,500,N=n,50,0.10481003750592577,0.014586329
gaussian_npe,500,500,N=n,51,0.14726773760187958,0.0065698624
gaussian_npe,500,500,N=n,52,0.3957188229101051,0.013123274
gaussian_npe,500,500,N=n,53,0.4312085710746766,0.009136915
gaussian_npe,500,500,N=n,54,1.0352005151901364,0.08475578
gaussian_npe,500,500,N=n,55,0.5138596826052355,0.013789892
gaussian_npe,500,500,N=n,56,0.10927636452185631,0.00445199
gaussian_npe,500,500,N=n,57,0.18120858868403977,0.002229929
gaussian_npe,500,500,N=n,58,0.2224985336470218,0.011149168
