method,n_obs,n_sims,budget_label,seed,delta0,pbs_array_index,pbs_job_id,pbs_exit_status,pbs_walltime,pbs_reason,pbs_stdout,pbs_stderr,output_dir,delta_dir,complete,status,missing_files,partial_files_present,partial_files,kl,mmd,kl_finite,mmd_finite,metrics_status,reference_shape,posterior_shape,shape_ok,metrics_json,kl_txt,mmd_txt,reference_samples_npz,posterior_samples_npz
gaussian_npe,5000,353553,N=n^(3/2),55,1.0,3086,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/validation_curve.csv,-0.012162240480888206,0.00022161006927490234,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_55/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,5000,353553,N=n^(3/2),56,1.0,3087,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/validation_curve.csv,-0.014346898823030045,0.0013539791107177734,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_56/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,5000,353553,N=n^(3/2),57,1.0,3088,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/validation_curve.csv,-0.029202086021510403,0.0006618499755859375,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_57/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,5000,353553,N=n^(3/2),58,1.0,3089,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/delta_0_1,True,nonfinite_kl,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/validation_curve.csv,inf,1.3630876541137695,False,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_58/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,5000,353553,N=n^(3/2),59,1.0,3090,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/validation_curve.csv,0.022032755485597185,0.0011243820190429688,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_59/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,5000,353553,N=n^(3/2),60,1.0,3091,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/validation_curve.csv,-0.014570988181579531,0.00011205673217773438,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_60/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,5000,353553,N=n^(3/2),61,1.0,3092,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/validation_curve.csv,0.06322834956660994,0.00044739246368408203,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_61/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,5000,353553,N=n^(3/2),62,1.0,3093,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/validation_curve.csv,-0.03282482451150229,0.0009714365005493164,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_62/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,5000,353553,N=n^(3/2),63,1.0,3094,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/validation_curve.csv,-0.031966994899542744,4.673004150390625e-05,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_63/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,5000,353553,N=n^(3/2),64,1.0,3095,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/validation_curve.csv,0.012055373902893627,0.0009466409683227539,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_64/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,5000,353553,N=n^(3/2),65,1.0,3096,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/validation_curve.csv,-0.025697203854560705,0.00013935565948486328,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_65/delta_0_1/gaussian_npe_posterior_samples.npz
gaussian_npe,5000,353553,N=n^(3/2),66,1.0,3097,,,,,,,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/delta_0_1,True,complete,,True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/config.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/delta_0_1/gaussian_npe_posterior_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/delta_0_1/gaussian_npe_standardised_posterior.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/delta_0_1/kl.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/delta_0_1/metrics.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/delta_0_1/mmd.txt;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/delta_0_1/reference_samples.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/standardisation.npz;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/training_metadata.json;res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/validation_curve.csv,0.0074121339411847694,3.695487976074219e-05,True,True,ok,"(10000, 2)","(10000, 2)",True,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/delta_0_1/metrics.json,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/delta_0_1/kl.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/delta_0_1/mmd.txt,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/delta_0_1/reference_samples.npz,res/ma2_b0_delta1_refresh/gaussian_npe_compat_n_obs_5000_n_sims_353553_seed_66/delta_0_1/gaussian_npe_posterior_samples.npz
